SURVEY_NAME,Study Area Name,StudyAreaVisitStartDateTime,StudyAreaVisitNote,DC Area (sq m),Design Component Label,Site Design Component Label,DC Type,Grid Cell,DC Comments,Trap Type,Easting DC,Northing DC,UTM Zone DC,DC Visit Comments,Nights Trapped,Time,Date,Surveyor,Species,Animal ID,Comments,Count,Sample Material,Sample Label,Sex,Species ID Method,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s52_2,s52_2,SAMPLE STATION,52,"Ecoprovince TA;    Ecoregion MU;    Site description = High plateau, berries, griz tracks",HR-BA-BS,539069,6389673,10,Site ripped apart; sow and cub tracks at site,13,0000,1998-06-23,D.  Fear,MAMMALIA,,,1,HA,5684_m,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s52_2,s52_2,SAMPLE STATION,52,"Ecoprovince TA;    Ecoregion MU;    Site description = High plateau, berries, griz tracks",HR-BA-BS,539069,6389673,10,Site ripped apart; sow and cub tracks at site,13,0000,1998-06-23,D.  Fear,M-URAR,V,,1,HA,5684_k,F,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s52_2,s52_2,SAMPLE STATION,52,"Ecoprovince TA;    Ecoregion MU;    Site description = High plateau, berries, griz tracks",HR-BA-BS,539069,6389673,10,Site ripped apart; sow and cub tracks at site,13,0000,1998-06-23,D.  Fear,MAMMALIA,,Genetic species test failed because there was insufficient DNA or the sample was not from a bear or wolf.,1,HA,5684_i,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s52_2,s52_2,SAMPLE STATION,52,"Ecoprovince TA;    Ecoregion MU;    Site description = High plateau, berries, griz tracks",HR-BA-BS,539069,6389673,10,Site ripped apart; sow and cub tracks at site,13,0000,1998-06-23,D.  Fear,M-URAM,,,1,HA,5684_h,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s52_2,s52_2,SAMPLE STATION,52,"Ecoprovince TA;    Ecoregion MU;    Site description = High plateau, berries, griz tracks",HR-BA-BS,539069,6389673,10,Site ripped apart; sow and cub tracks at site,13,0000,1998-06-23,D.  Fear,MAMMALIA,,,1,HA,5684_g,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s52_2,s52_2,SAMPLE STATION,52,"Ecoprovince TA;    Ecoregion MU;    Site description = High plateau, berries, griz tracks",HR-BA-BS,539069,6389673,10,Site ripped apart; sow and cub tracks at site,13,0000,1998-06-23,D.  Fear,MAMMALIA,,,1,HA,5684_f,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s52_2,s52_2,SAMPLE STATION,52,"Ecoprovince TA;    Ecoregion MU;    Site description = High plateau, berries, griz tracks",HR-BA-BS,539069,6389673,10,Site ripped apart; sow and cub tracks at site,13,0000,1998-06-23,D.  Fear,M-URAR,V,,1,HA,5684_e,F,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s52_2,s52_2,SAMPLE STATION,52,"Ecoprovince TA;    Ecoregion MU;    Site description = High plateau, berries, griz tracks",HR-BA-BS,539069,6389673,10,Site ripped apart; sow and cub tracks at site,13,0000,1998-06-23,D.  Fear,M-URAM,,,1,HA,5684_d,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s52_2,s52_2,SAMPLE STATION,52,"Ecoprovince TA;    Ecoregion MU;    Site description = High plateau, berries, griz tracks",HR-BA-BS,539069,6389673,10,Site ripped apart; sow and cub tracks at site,13,0000,1998-06-23,D.  Fear,M-URAR,,,1,HA,5684_c,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s52_2,s52_2,SAMPLE STATION,52,"Ecoprovince TA;    Ecoregion MU;    Site description = High plateau, berries, griz tracks",HR-BA-BS,539069,6389673,10,Site ripped apart; sow and cub tracks at site,13,0000,1998-06-23,D.  Fear,M-URAR,V,,1,HA,5684_b,F,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s52_2,s52_2,SAMPLE STATION,52,"Ecoprovince TA;    Ecoregion MU;    Site description = High plateau, berries, griz tracks",HR-BA-BS,539069,6389673,10,Site ripped apart; sow and cub tracks at site,13,0000,1998-06-23,D.  Fear,M-URAM,,,1,HA,5684_a,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s52_2,s52_2,SAMPLE STATION,52,"Ecoprovince TA;    Ecoregion MU;    Site description = High plateau, berries, griz tracks",HR-BA-BS,539069,6389673,10,Site ripped apart; sow and cub tracks at site,13,0000,1998-06-23,D.  Fear,M-URAR,V,,1,HA,5684_l,F,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s52_3,s52_3,SAMPLE STATION,52,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, griz tracks",HR-BA-BS,539149,6385067,10,Site pulled apart,13,0000,1998-07-06,D.  Fear,M-URAR,,,1,HA,5791_h,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s52_3,s52_3,SAMPLE STATION,52,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, griz tracks",HR-BA-BS,539149,6385067,10,Site pulled apart,13,0000,1998-07-06,D.  Fear,M-URAR,,,1,HA,5791_i,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s52_3,s52_3,SAMPLE STATION,52,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, griz tracks",HR-BA-BS,539149,6385067,10,Site pulled apart,13,0000,1998-07-06,D.  Fear,M-URAR,,,1,HA,5791_g,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s52_3,s52_3,SAMPLE STATION,52,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, griz tracks",HR-BA-BS,539149,6385067,10,Site pulled apart,13,0000,1998-07-06,D.  Fear,MAMMALIA,,Genetic species test failed because there was insufficient DNA or the sample was not from a bear or wolf.,1,HA,5791_f,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s52_3,s52_3,SAMPLE STATION,52,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, griz tracks",HR-BA-BS,539149,6385067,10,Site pulled apart,13,0000,1998-07-06,D.  Fear,MAMMALIA,,Genetic species test failed because there was insufficient DNA or the sample was not from a bear or wolf.,1,HA,5791_d,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s52_3,s52_3,SAMPLE STATION,52,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, griz tracks",HR-BA-BS,539149,6385067,10,Site pulled apart,13,0000,1998-07-06,D.  Fear,MAMMALIA,,,1,HA,5791_c,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s52_3,s52_3,SAMPLE STATION,52,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, griz tracks",HR-BA-BS,539149,6385067,10,Site pulled apart,13,0000,1998-07-06,D.  Fear,M-URAR,,,1,HA,5791_a,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s52_3,s52_3,SAMPLE STATION,52,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, griz tracks",HR-BA-BS,539149,6385067,10,Site pulled apart,13,0000,1998-07-06,D.  Fear,M-URAR,,,1,HA,5791_b,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s52_3,s52_3,SAMPLE STATION,52,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, griz tracks",HR-BA-BS,539149,6385067,10,Site pulled apart,13,0000,1998-07-06,D.  Fear,M-URAR,BT,,1,HA,5791_e,F,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s52_3,s52_3,SAMPLE STATION,52,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, griz tracks",HR-BA-BS,539149,6385067,10,Site pulled apart,13,0000,1998-07-06,D.  Fear,M-URAR,,,1,HA,5791_j,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s52_4,s52_4,SAMPLE STATION,52,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, pine, cranberry",HR-BA-BS,535186,6388660,10,No action,13,0000,1998-07-19,D.  Fear,NULL,,,0,,,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-26,Session 5,,s52_5,s52_5,SAMPLE STATION,52,"Ecoprovince TA;    Ecoregion MU;    Site description = Hill, pine spruce, griz tracks",HR-BA-BS,531659,6382861,10,No action,11,0000,1998-07-30,D.  Fear,NULL,,,0,,,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s53_1,s53_1,SAMPLE STATION,53,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, cut line junction",HR-BA-BS,541666,6386959,10,,11,0000,1998-06-11,D.  Fear,MAMMALIA,,,1,HA,5628_a,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s53_2,s53_2,SAMPLE STATION,53,"Ecoprovince TA;    Ecoregion MU;    Site description = Beside Rd., griz tracks, diggings at site",HR-BA-BS,544218,6383210,10,,12,0000,1998-06-23,D.  Fear,M-URAM,,,1,HA,5685_j,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s53_2,s53_2,SAMPLE STATION,53,"Ecoprovince TA;    Ecoregion MU;    Site description = Beside Rd., griz tracks, diggings at site",HR-BA-BS,544218,6383210,10,,12,0000,1998-06-23,D.  Fear,M-URAM,,,1,HA,5685_k,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s53_2,s53_2,SAMPLE STATION,53,"Ecoprovince TA;    Ecoregion MU;    Site description = Beside Rd., griz tracks, diggings at site",HR-BA-BS,544218,6383210,10,,12,0000,1998-06-23,D.  Fear,M-URAM,,,1,HA,5685_g,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s53_2,s53_2,SAMPLE STATION,53,"Ecoprovince TA;    Ecoregion MU;    Site description = Beside Rd., griz tracks, diggings at site",HR-BA-BS,544218,6383210,10,,12,0000,1998-06-23,D.  Fear,M-URAM,,,1,HA,5685_i,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s53_2,s53_2,SAMPLE STATION,53,"Ecoprovince TA;    Ecoregion MU;    Site description = Beside Rd., griz tracks, diggings at site",HR-BA-BS,544218,6383210,10,,12,0000,1998-06-23,D.  Fear,M-URAM,,,1,HA,5685_h,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s53_2,s53_2,SAMPLE STATION,53,"Ecoprovince TA;    Ecoregion MU;    Site description = Beside Rd., griz tracks, diggings at site",HR-BA-BS,544218,6383210,10,,12,0000,1998-06-23,D.  Fear,MAMMALIA,,,1,HA,5685_e,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s53_2,s53_2,SAMPLE STATION,53,"Ecoprovince TA;    Ecoregion MU;    Site description = Beside Rd., griz tracks, diggings at site",HR-BA-BS,544218,6383210,10,,12,0000,1998-06-23,D.  Fear,M-URAM,,,1,HA,5685_d,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s53_2,s53_2,SAMPLE STATION,53,"Ecoprovince TA;    Ecoregion MU;    Site description = Beside Rd., griz tracks, diggings at site",HR-BA-BS,544218,6383210,10,,12,0000,1998-06-23,D.  Fear,M-URAM,,,1,HA,5685_c,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s53_2,s53_2,SAMPLE STATION,53,"Ecoprovince TA;    Ecoregion MU;    Site description = Beside Rd., griz tracks, diggings at site",HR-BA-BS,544218,6383210,10,,12,0000,1998-06-23,D.  Fear,M-URAM,,,1,HA,5685_b,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s53_2,s53_2,SAMPLE STATION,53,"Ecoprovince TA;    Ecoregion MU;    Site description = Beside Rd., griz tracks, diggings at site",HR-BA-BS,544218,6383210,10,,12,0000,1998-06-23,D.  Fear,M-URAM,,,1,HA,5685_a,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s53_2,s53_2,SAMPLE STATION,53,"Ecoprovince TA;    Ecoregion MU;    Site description = Beside Rd., griz tracks, diggings at site",HR-BA-BS,544218,6383210,10,,12,0000,1998-06-23,D.  Fear,MAMMALIA,,,1,HA,5685_f,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s53_2,s53_2,SAMPLE STATION,53,"Ecoprovince TA;    Ecoregion MU;    Site description = Beside Rd., griz tracks, diggings at site",HR-BA-BS,544218,6383210,10,,12,0000,1998-06-23,D.  Fear,M-URAM,,,1,HA,5685_l,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s53_3,s53_3,SAMPLE STATION,53,Ecoprovince TA;    Ecoregion MU;    Site description = Spruce pine mix,HR-BA-BS,542138,6382665,10,No action,11,0000,1998-07-04,D.  Fear,NULL,,,0,,,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s53_4,s53_4,SAMPLE STATION,53,Ecoprovince TA;    Ecoregion MU;    Site description = Spruce pine mix,HR-BA-BS,546127,6384743,10,"Site destroyed, grizzly tracks everywhere",15,0000,1998-07-19,D.  Fear,M-URAR,y,,1,HA,5852_i,M,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s53_4,s53_4,SAMPLE STATION,53,Ecoprovince TA;    Ecoregion MU;    Site description = Spruce pine mix,HR-BA-BS,546127,6384743,10,"Site destroyed, grizzly tracks everywhere",15,0000,1998-07-19,D.  Fear,M-URAR,y,,1,HA,5852_e,M,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s53_4,s53_4,SAMPLE STATION,53,Ecoprovince TA;    Ecoregion MU;    Site description = Spruce pine mix,HR-BA-BS,546127,6384743,10,"Site destroyed, grizzly tracks everywhere",15,0000,1998-07-19,D.  Fear,M-URAM,,,1,HA,5852_n,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s53_4,s53_4,SAMPLE STATION,53,Ecoprovince TA;    Ecoregion MU;    Site description = Spruce pine mix,HR-BA-BS,546127,6384743,10,"Site destroyed, grizzly tracks everywhere",15,0000,1998-07-19,D.  Fear,M-URAM,,,1,HA,5852_m,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s53_4,s53_4,SAMPLE STATION,53,Ecoprovince TA;    Ecoregion MU;    Site description = Spruce pine mix,HR-BA-BS,546127,6384743,10,"Site destroyed, grizzly tracks everywhere",15,0000,1998-07-19,D.  Fear,M-URAR,y,,1,HA,5852_l,M,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s53_4,s53_4,SAMPLE STATION,53,Ecoprovince TA;    Ecoregion MU;    Site description = Spruce pine mix,HR-BA-BS,546127,6384743,10,"Site destroyed, grizzly tracks everywhere",15,0000,1998-07-19,D.  Fear,MAMMALIA,,Genetic species test failed because there was insufficient DNA or the sample was not from a bear or wolf.,1,HA,5852_k,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s53_4,s53_4,SAMPLE STATION,53,Ecoprovince TA;    Ecoregion MU;    Site description = Spruce pine mix,HR-BA-BS,546127,6384743,10,"Site destroyed, grizzly tracks everywhere",15,0000,1998-07-19,D.  Fear,M-URAM,,,1,HA,5852_j,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s53_4,s53_4,SAMPLE STATION,53,Ecoprovince TA;    Ecoregion MU;    Site description = Spruce pine mix,HR-BA-BS,546127,6384743,10,"Site destroyed, grizzly tracks everywhere",15,0000,1998-07-19,D.  Fear,M-URAR,,,1,HA,5852_a,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s53_4,s53_4,SAMPLE STATION,53,Ecoprovince TA;    Ecoregion MU;    Site description = Spruce pine mix,HR-BA-BS,546127,6384743,10,"Site destroyed, grizzly tracks everywhere",15,0000,1998-07-19,D.  Fear,M-URAR,y,,1,HA,5852_f,M,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s53_4,s53_4,SAMPLE STATION,53,Ecoprovince TA;    Ecoregion MU;    Site description = Spruce pine mix,HR-BA-BS,546127,6384743,10,"Site destroyed, grizzly tracks everywhere",15,0000,1998-07-19,D.  Fear,M-URAR,,,1,HA,5852_g,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s53_4,s53_4,SAMPLE STATION,53,Ecoprovince TA;    Ecoregion MU;    Site description = Spruce pine mix,HR-BA-BS,546127,6384743,10,"Site destroyed, grizzly tracks everywhere",15,0000,1998-07-19,D.  Fear,M-URAR,y,,1,HA,5852_d,M,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s53_4,s53_4,SAMPLE STATION,53,Ecoprovince TA;    Ecoregion MU;    Site description = Spruce pine mix,HR-BA-BS,546127,6384743,10,"Site destroyed, grizzly tracks everywhere",15,0000,1998-07-19,D.  Fear,M-URAR,y,,1,HA,5852_c,M,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s53_4,s53_4,SAMPLE STATION,53,Ecoprovince TA;    Ecoregion MU;    Site description = Spruce pine mix,HR-BA-BS,546127,6384743,10,"Site destroyed, grizzly tracks everywhere",15,0000,1998-07-19,D.  Fear,M-URAM,,,1,HA,5852_b,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s53_4,s53_4,SAMPLE STATION,53,Ecoprovince TA;    Ecoregion MU;    Site description = Spruce pine mix,HR-BA-BS,546127,6384743,10,"Site destroyed, grizzly tracks everywhere",15,0000,1998-07-19,D.  Fear,M-URAR,y,,1,HA,5852_h,M,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-26,Session 5,,s53_5,s53_5,SAMPLE STATION,53,"Ecoprovince TA;    Ecoregion MU;    Site description = New lease, spruce pine stand",HR-BA-BS,542296,6383936,10,"Site hardly touched, grizzly tracks going into site",11,0000,1998-07-30,D.  Fear,MAMMALIA,,,1,HA,5898_b,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-26,Session 5,,s53_5,s53_5,SAMPLE STATION,53,"Ecoprovince TA;    Ecoregion MU;    Site description = New lease, spruce pine stand",HR-BA-BS,542296,6383936,10,"Site hardly touched, grizzly tracks going into site",11,0000,1998-07-30,D.  Fear,MAMMALIA,,,1,HA,5898_a,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s54_1,s54_1,SAMPLE STATION,54,"Ecoprovince TA;    Ecoregion MU;    Site description = Mature spruce, hill",HR-BA-BS,552982,6383455,10,Wolf tracks and hair,11,0000,1998-06-11,D.  Fear,M-CALU,,,1,HA,5631_b,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s54_1,s54_1,SAMPLE STATION,54,"Ecoprovince TA;    Ecoregion MU;    Site description = Mature spruce, hill",HR-BA-BS,552982,6383455,10,Wolf tracks and hair,11,0000,1998-06-11,D.  Fear,M-CALU,,,1,HA,5631_g,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s54_1,s54_1,SAMPLE STATION,54,"Ecoprovince TA;    Ecoregion MU;    Site description = Mature spruce, hill",HR-BA-BS,552982,6383455,10,Wolf tracks and hair,11,0000,1998-06-11,D.  Fear,M-URAM,,,1,HA,5631_f,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s54_1,s54_1,SAMPLE STATION,54,"Ecoprovince TA;    Ecoregion MU;    Site description = Mature spruce, hill",HR-BA-BS,552982,6383455,10,Wolf tracks and hair,11,0000,1998-06-11,D.  Fear,M-URAM,,,1,HA,5631_e,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s54_1,s54_1,SAMPLE STATION,54,"Ecoprovince TA;    Ecoregion MU;    Site description = Mature spruce, hill",HR-BA-BS,552982,6383455,10,Wolf tracks and hair,11,0000,1998-06-11,D.  Fear,M-CALU,,,1,HA,5631_c,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s54_1,s54_1,SAMPLE STATION,54,"Ecoprovince TA;    Ecoregion MU;    Site description = Mature spruce, hill",HR-BA-BS,552982,6383455,10,Wolf tracks and hair,11,0000,1998-06-11,D.  Fear,MAMMALIA,,Genetic species test failed because there was insufficient DNA or the sample was not from a bear or wolf.,1,HA,5631_a,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s54_1,s54_1,SAMPLE STATION,54,"Ecoprovince TA;    Ecoregion MU;    Site description = Mature spruce, hill",HR-BA-BS,552982,6383455,10,Wolf tracks and hair,11,0000,1998-06-11,D.  Fear,M-CALU,,,1,HA,5631_d,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s54_3,s54_3,SAMPLE STATION,54,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce aspen, griz tracks",HR-BA-BS,554917,6387799,10,Site destroyed,13,0000,1998-07-04,D.  Fear,M-URAR,AJ,,1,HA,5780_e,F,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s54_3,s54_3,SAMPLE STATION,54,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce aspen, griz tracks",HR-BA-BS,554917,6387799,10,Site destroyed,13,0000,1998-07-04,D.  Fear,M-URAR,AJ,,1,HA,5780_d,F,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s54_3,s54_3,SAMPLE STATION,54,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce aspen, griz tracks",HR-BA-BS,554917,6387799,10,Site destroyed,13,0000,1998-07-04,D.  Fear,MAMMALIA,,Genetic species test failed because there was insufficient DNA or the sample was not from a bear or wolf.,1,HA,5780_c,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s54_3,s54_3,SAMPLE STATION,54,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce aspen, griz tracks",HR-BA-BS,554917,6387799,10,Site destroyed,13,0000,1998-07-04,D.  Fear,M-URAR,,,1,HA,5780_b,,DNA,,,,,,,
