SURVEY_NAME,Study Area Name,StudyAreaVisitStartDateTime,StudyAreaVisitNote,Design Component Label,Site Design Component Label,DC Type,Grid Cell,DC Comments,Trap Type,Easting DC,Northing DC,UTM Zone DC,Watershed Code,DC Visit Comments,Nights Trapped,Time,Date,Surveyor,Species,Animal ID,Comments,Count,Sample Material,Sample Is Incidental,Sample Micro-location,Sample Label,Sample Group Label,Barb Number,Species Guess,Sex,Species ID Method
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0044,s0044,SAMPLE STATION,53,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,396496,5501687,11,Sow & Cub Mountain,Attractant: Long Distance Call ---------,14,0000,2015-08-04,Aaron  Reid,MAMMALIA,,,1,HA,N,W,GK15-1432,H,1,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0044,s0044,SAMPLE STATION,53,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,396496,5501687,11,Sow & Cub Mountain,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,MAMMALIA,,,1,HA,N,W,GK15-1542,H,3,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0044,s0044,SAMPLE STATION,53,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,396496,5501687,11,Sow & Cub Mountain,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,MAMMALIA,,,1,HA,N,W,GK15-1753,H,1,URAR,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0044,s0044,SAMPLE STATION,53,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,396496,5501687,11,Sow & Cub Mountain,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,M-URAR,GK15-819,,1,HA,N,W,GK15-1867,N,1,URAR,F,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0044,s0044,SAMPLE STATION,53,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,396496,5501687,11,Sow & Cub Mountain,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,MAMMALIA,,,1,HA,N,W,GK15-1875,I,2,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0044,s0044,SAMPLE STATION,53,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,396496,5501687,11,Sow & Cub Mountain,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,M-URAR,GK15-832,,1,HA,N,W,GK15-1752,G,1,,F,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0044,s0044,SAMPLE STATION,53,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,396496,5501687,11,Sow & Cub Mountain,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,MAMMALIA,,,1,HA,N,W,GK15-1859,L,1,URAR,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0044,s0044,SAMPLE STATION,53,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,396496,5501687,11,Sow & Cub Mountain,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,MAMMALIA,,,1,HA,N,W,GK15-1536,B,1,URAR,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0044,s0044,SAMPLE STATION,53,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,396496,5501687,11,Sow & Cub Mountain,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,M-URAR,GK15-828,,1,HA,N,W,GK15-1876,J,1,URAR,M,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0044,s0044,SAMPLE STATION,53,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,396496,5501687,11,Sow & Cub Mountain,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,MAMMALIA,,,1,HA,N,W,GK15-1541,H,4,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0044,s0044,SAMPLE STATION,53,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,396496,5501687,11,Sow & Cub Mountain,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,M-URAR,GK15-819,,1,HA,N,W,GK15-1860,L,2,URAR,F,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0044,s0044,SAMPLE STATION,53,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,396496,5501687,11,Sow & Cub Mountain,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,M-URAR,GK15-819,,1,HA,N,W,GK15-1539,H,2,URAR,F,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0044,s0044,SAMPLE STATION,53,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,396496,5501687,11,Sow & Cub Mountain,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,MAMMALIA,,,1,HA,N,W,GK15-1094,F,1,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0044,s0044,SAMPLE STATION,53,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,396496,5501687,11,Sow & Cub Mountain,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,MAMMALIA,,,1,HA,N,W,GK15-1856,M,2,URAR,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0044,s0044,SAMPLE STATION,53,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,396496,5501687,11,Sow & Cub Mountain,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,MAMMALIA,,,1,HA,N,W,GK15-547,C,1,URAR,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0044,s0044,SAMPLE STATION,53,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,396496,5501687,11,Sow & Cub Mountain,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,MAMMALIA,,,1,HA,N,W,GK15-1873,E,2,URAR,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0044,s0044,SAMPLE STATION,53,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,396496,5501687,11,Sow & Cub Mountain,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,MAMMALIA,,,1,HA,N,W,GK15-1540,H,5,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0044,s0044,SAMPLE STATION,53,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,396496,5501687,11,Sow & Cub Mountain,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,M-URAR,GK15-819,,1,HA,N,W,GK15-1877,K,1,URAR,F,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0044,s0044,SAMPLE STATION,53,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,396496,5501687,11,Sow & Cub Mountain,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,MAMMALIA,,,1,HA,N,W,GK15-1870,A,2,URAR,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0044,s0044,SAMPLE STATION,53,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,396496,5501687,11,Sow & Cub Mountain,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,MAMMALIA,,,1,HA,N,W,GK15-1538,F,3,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0044,s0044,SAMPLE STATION,53,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,396496,5501687,11,Sow & Cub Mountain,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,MAMMALIA,,,1,HA,N,W,GK15-1869,A,1,URAR,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0044,s0044,SAMPLE STATION,53,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,396496,5501687,11,Sow & Cub Mountain,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,M-URAR,GK15-819,,1,HA,N,W,GK15-1872,E,1,URAR,F,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0044,s0044,SAMPLE STATION,53,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,396496,5501687,11,Sow & Cub Mountain,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,MAMMALIA,,,1,HA,N,W,GK15-1537,F,2,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0044,s0044,SAMPLE STATION,53,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,396496,5501687,11,Sow & Cub Mountain,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,M-URAR,GK15-819,,1,HA,N,W,GK15-1871,D,1,,F,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0044,s0044,SAMPLE STATION,53,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,396496,5501687,11,Sow & Cub Mountain,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,M-URAR,GK15-819,,1,HA,N,W,GK15-1762,O,1,URAR,F,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0069,s0069,SAMPLE STATION,59,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,392348,5493510,11,Rocky Landing,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,M-URAM,,,1,HA,N,W,GK15-1857,A,1,,,VI
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0069,s0069,SAMPLE STATION,59,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,392348,5493510,11,Rocky Landing,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,MAMMALIA,,,1,HA,N,W,GK15-1858,B,1,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-13,2015 Session 2,s0071,s0071,SAMPLE STATION,44,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,397169,5506783,11,Lovely Lake,Attractant: Castor ---------,14,0000,2015-07-21,Clayton  Lamb,M-URAR,JC13-34,,1,HA,N,W,GK15-541,A,1,URAR,M,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-13,2015 Session 2,s0071,s0071,SAMPLE STATION,44,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,397169,5506783,11,Lovely Lake,Attractant: Castor ---------,14,0000,2015-07-21,Clayton  Lamb,M-URAR,JC13-34,,1,HA,N,W,GK15-540,B,1,,M,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-13,2015 Session 2,s0071,s0071,SAMPLE STATION,44,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,397169,5506783,11,Lovely Lake,Attractant: Castor ---------,14,0000,2015-07-21,Clayton  Lamb,M-URAR,JC13-34,,1,HA,N,W,GK15-1095,C,1,,M,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0071,s0071,SAMPLE STATION,44,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,397169,5506783,11,Lovely Lake,Attractant: Long Distance Call ---------,14,0000,2015-08-04,Aaron  Reid,M-URAR,GK15-136,,1,HA,N,W,GK15-1438,A,1,URAR,F,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0071,s0071,SAMPLE STATION,44,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,397169,5506783,11,Lovely Lake,Attractant: Long Distance Call ---------,14,0000,2015-08-04,Aaron  Reid,M-URAR,GK15-136,,1,HA,N,W,GK15-1448,B,1,URAR,F,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0071,s0071,SAMPLE STATION,44,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,397169,5506783,11,Lovely Lake,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,MAMMALIA,,,1,HA,N,W,GK15-1866,E,1,URAR,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0071,s0071,SAMPLE STATION,44,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,397169,5506783,11,Lovely Lake,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,MAMMALIA,,,1,HA,N,W,GK15-1865,C,2,URAR,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0071,s0071,SAMPLE STATION,44,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,397169,5506783,11,Lovely Lake,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,M-URAR,GK15-1462,,1,HA,N,W,GK15-1851,D,1,URAR,F,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0071,s0071,SAMPLE STATION,44,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,397169,5506783,11,Lovely Lake,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,MAMMALIA,,,1,HA,N,W,GK15-1551,D,2,URAR,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0071,s0071,SAMPLE STATION,44,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,397169,5506783,11,Lovely Lake,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,MAMMALIA,,,1,HA,N,W,GK15-1863,B,3,URAR,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0071,s0071,SAMPLE STATION,44,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,397169,5506783,11,Lovely Lake,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,MAMMALIA,,,1,HA,N,W,GK15-1862,B,2,URAR,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0071,s0071,SAMPLE STATION,44,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,397169,5506783,11,Lovely Lake,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,M-URAM,,,1,HA,N,W,GK15-1852,A,1,,,DNA
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0071,s0071,SAMPLE STATION,44,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,397169,5506783,11,Lovely Lake,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,MAMMALIA,,,1,HA,N,W,GK15-1552,A,3,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0071,s0071,SAMPLE STATION,44,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,397169,5506783,11,Lovely Lake,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,MAMMALIA,,,1,HA,N,W,GK15-1553,A,2,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0071,s0071,SAMPLE STATION,44,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,397169,5506783,11,Lovely Lake,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,M-URAR,GK15-828,,1,HA,N,W,GK15-1864,C,1,URAR,M,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0071,s0071,SAMPLE STATION,44,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,397169,5506783,11,Lovely Lake,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,M-URAR,GK15-819,,1,HA,N,W,GK15-1861,B,1,URAR,F,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-13,2015 Session 2,s0072,s0072,SAMPLE STATION,26,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,400466,5526186,11,Mount Scaia,Attractant: Castor ---------,14,0000,2015-07-21,Clayton  Lamb,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0072,s0072,SAMPLE STATION,26,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,400466,5526186,11,Mount Scaia,Attractant: Long Distance Call ---------,14,0000,2015-08-04,Aaron  Reid,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0072,s0072,SAMPLE STATION,26,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,400466,5526186,11,Mount Scaia,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,MAMMALIA,,,1,HA,N,W,GK15-1559,B,2,URAR,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0072,s0072,SAMPLE STATION,26,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,400466,5526186,11,Mount Scaia,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,MAMMALIA,,,1,HA,N,W,GK15-1561,B,4,URAR,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0072,s0072,SAMPLE STATION,26,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,400466,5526186,11,Mount Scaia,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,M-URAM,,,1,HA,N,W,GK15-1524,C,1,,,DNA
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0072,s0072,SAMPLE STATION,26,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,400466,5526186,11,Mount Scaia,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,MAMMALIA,,,1,HA,N,W,GK15-1560,B,3,URAR,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0072,s0072,SAMPLE STATION,26,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,400466,5526186,11,Mount Scaia,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,M-URAR,GK15-1558,,1,HA,N,W,GK15-1558,B,1,URAR,M,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0072,s0072,SAMPLE STATION,26,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,400466,5526186,11,Mount Scaia,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,M-URAR,GK15-199,,1,HA,N,W,GK15-1547,D,1,URAR,F,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0072,s0072,SAMPLE STATION,26,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,400466,5526186,11,Mount Scaia,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,MAMMALIA,,,1,HA,N,W,GK15-1562,E,1,URAR,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0072,s0072,SAMPLE STATION,26,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,400466,5526186,11,Mount Scaia,Attractant: Anise oil ---------,14,0000,2015-08-18,Clayton  Lamb,M-URAR,GK15-134,,1,HA,N,W,GK15-1523,A,1,URAR,F,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-13,2015 Session 2,s0073,s0073,SAMPLE STATION,13,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,367718,5539054,11,Greystokes Lake,Attractant: Castor ---------,14,0000,2015-07-21,Clayton  Lamb,NULL,,,0,,,,,,,,,
