SURVEY_NAME,Study Area Name,StudyAreaVisitStartDateTime,StudyAreaVisitNote,Design Component Label,Site Design Component Label,DC Type,Grid Cell,DC Comments,Trap Type,Easting DC,Northing DC,UTM Zone DC,DC Visit Comments,Nights Trapped,Time,Date,Surveyor,Species,Animal ID,Comments,Count,Sample Material,Sample Is Incidental,Sample Label,Species Guess,Sex,Species ID Method,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,57_1,57_1,SAMPLE STATION,57,,HR-BA-BS,465200,5564300,11,,11,0000,1996-07-01,K.  Robins,M-URAM,,,1,HA,N,60-r,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,57_1,57_1,SAMPLE STATION,57,,HR-BA-BS,465200,5564300,11,,11,0000,1996-07-01,K.  Robins,M-URAM,,,1,HA,N,60-q,M-URAR,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,57_1,57_1,SAMPLE STATION,57,,HR-BA-BS,465200,5564300,11,,11,0000,1996-07-01,K.  Robins,M-URAM,,,1,HA,N,60-p,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,57_1,57_1,SAMPLE STATION,57,,HR-BA-BS,465200,5564300,11,,11,0000,1996-07-01,K.  Robins,M-URAM,,,1,HA,N,60-o,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,57_1,57_1,SAMPLE STATION,57,,HR-BA-BS,465200,5564300,11,,11,0000,1996-07-01,K.  Robins,M-URAM,,,1,HA,N,60-n,M-URAR,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,57_1,57_1,SAMPLE STATION,57,,HR-BA-BS,465200,5564300,11,,11,0000,1996-07-01,K.  Robins,M-URAM,,,1,HA,N,60-m,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,57_1,57_1,SAMPLE STATION,57,,HR-BA-BS,465200,5564300,11,,11,0000,1996-07-01,K.  Robins,M-URAM,,,1,HA,N,60-l,M-URAR,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,M-URAR,,,1,HA,N,82-aq,M-URAR,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,M-URAM,,,1,HA,N,82-f,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,M-URAM,,,1,HA,N,82-ai,M-URAR,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,M-URAR,,,1,HA,N,82-aj,M-URAR,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,M-URAM,,,1,HA,N,82-ak,M-URAR,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,MAMMALIA,,,1,HA,N,82-al,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,M-URAR,,,1,HA,N,82-am,M-URAR,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,M-URAM,,,1,HA,N,82-an,M-URAR,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,MAMMALIA,,,1,HA,N,82-ao,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,M-URAM,,,1,HA,N,82-ap,M-URAR,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,M-URAR,,,1,HA,N,82-ah,M-URAR,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,M-URAM,,,1,HA,N,82-ar,M-URAR,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,MAMMALIA,,,1,HA,N,82-as,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,M-URAM,,,1,HA,N,82-at,M-URAR,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,M-URAR,,,1,HA,N,82-au,M-URAR,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,M-URAM,,,1,HA,N,82-av,M-URAR,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,M-URAR,,,1,HA,N,82-aw,M-URAR,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,M-URAM,,,1,HA,N,82-ax,M-URAR,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,MAMMALIA,,,1,HA,N,82-ay,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,M-URAR,AT,DONE X 2,1,HA,N,82-az,M-URAR,M,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,M-URAR,,,1,HA,N,82-ba,M-URAR,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,M-URAM,,,1,HA,N,82-ag,M-URAR,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,M-URAR,AT,DONE X 2,1,HA,N,82-bb,Unk,M,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,MAMMALIA,,,1,HA,N,82-p,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,M-URAM,,,1,HA,N,82-e,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,M-URAM,,,1,HA,N,82-d,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,M-URAM,,,1,HA,N,82-g,M-URAR,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,M-URAM,,,1,HA,N,82-c,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,M-URAM,,,1,HA,N,82-b,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,M-URAM,,,1,HA,N,82-a,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,M-URAM,,,1,HA,N,82-i,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,MAMMALIA,,,1,HA,N,82-af,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,MAMMALIA,,,1,HA,N,82-j,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,M-URAM,,,1,HA,N,82-k,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,M-URAM,,,1,HA,N,82-l,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,MAMMALIA,,,1,HA,N,82-m,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,MAMMALIA,,,1,HA,N,82-h,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,M-URAM,,,1,HA,N,82-o,M-URAR,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,M-URAR,,,1,HA,N,82-x,M-URAR,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,MAMMALIA,,,1,HA,N,82-ae,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,M-URAM,,,1,HA,N,82-ad,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,M-URAR,,,1,HA,N,82-ac,M-URAR,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,M-URAM,,,1,HA,N,82-ab,M-URAR,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,M-URAR,,,1,HA,N,82-aa,M-URAR,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,MAMMALIA,,,1,HA,N,82-n,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,M-URAM,,,1,HA,N,82-y,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,MAMMALIA,,,1,HA,N,82-q,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,M-URAM,,,1,HA,N,82-w,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,MAMMALIA,,,1,HA,N,82-v,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,M-URAR,AT,DONE X 2,1,HA,N,82-u,Unk,M,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,MAMMALIA,,,1,HA,N,82-t,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,MAMMALIA,,,1,HA,N,82-s,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,MAMMALIA,,,1,HA,N,82-r,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,57_2,57_2,SAMPLE STATION,57,,HR-BA-BS,469100,5572800,11,,10,0000,1996-07-11,K.  Robins,MAMMALIA,,,1,HA,N,82-z,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,57_3,57_3,SAMPLE STATION,57,,HR-BA-BS,468915,5569751,11,,10,0000,1996-07-21,K.  Robins,M-URAM,,,1,HA,N,2103-j,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,57_3,57_3,SAMPLE STATION,57,,HR-BA-BS,468915,5569751,11,,10,0000,1996-07-21,K.  Robins,MAMMALIA,,,1,HA,N,2103-n,,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,57_3,57_3,SAMPLE STATION,57,,HR-BA-BS,468915,5569751,11,,10,0000,1996-07-21,K.  Robins,M-URAM,,,1,HA,N,2103-m,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,57_3,57_3,SAMPLE STATION,57,,HR-BA-BS,468915,5569751,11,,10,0000,1996-07-21,K.  Robins,M-URAM,,,1,HA,N,2103-g,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,57_3,57_3,SAMPLE STATION,57,,HR-BA-BS,468915,5569751,11,,10,0000,1996-07-21,K.  Robins,M-URAM,,,1,HA,N,2103-a,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,57_3,57_3,SAMPLE STATION,57,,HR-BA-BS,468915,5569751,11,,10,0000,1996-07-21,K.  Robins,M-URAM,,,1,HA,N,2103-i,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,57_3,57_3,SAMPLE STATION,57,,HR-BA-BS,468915,5569751,11,,10,0000,1996-07-21,K.  Robins,MAMMALIA,,,1,HA,N,2103-l,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,57_3,57_3,SAMPLE STATION,57,,HR-BA-BS,468915,5569751,11,,10,0000,1996-07-21,K.  Robins,M-URAM,,,1,HA,N,2103-b,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,57_3,57_3,SAMPLE STATION,57,,HR-BA-BS,468915,5569751,11,,10,0000,1996-07-21,K.  Robins,M-URAM,,,1,HA,N,2103-k,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,57_3,57_3,SAMPLE STATION,57,,HR-BA-BS,468915,5569751,11,,10,0000,1996-07-21,K.  Robins,M-URAM,,,1,HA,N,2103-d,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,57_3,57_3,SAMPLE STATION,57,,HR-BA-BS,468915,5569751,11,,10,0000,1996-07-21,K.  Robins,M-URAM,,,1,HA,N,2103-h,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,57_3,57_3,SAMPLE STATION,57,,HR-BA-BS,468915,5569751,11,,10,0000,1996-07-21,K.  Robins,MAMMALIA,,,1,HA,N,2103-c,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,57_3,57_3,SAMPLE STATION,57,,HR-BA-BS,468915,5569751,11,,10,0000,1996-07-21,K.  Robins,M-URAM,,,1,HA,N,2103-f,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,57_3,57_3,SAMPLE STATION,57,,HR-BA-BS,468915,5569751,11,,10,0000,1996-07-21,K.  Robins,M-URAM,,,1,HA,N,2103-e,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-29,CS1996 Session 4,57_4,57_4,SAMPLE STATION,57,,HR-BA-BS,465700,5569800,11,,10,0000,1996-08-04,K.  Robins,MAMMALIA,,,1,HA,N,2131-a,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-29,CS1996 Session 4,57_4,57_4,SAMPLE STATION,57,,HR-BA-BS,465700,5569800,11,,10,0000,1996-08-04,K.  Robins,M-URAM,,,1,HA,N,2131-b,M-URAM,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-08-08,CS1996 Session 5,57_5,57_5,SAMPLE STATION,57,,HR-BA-BS,469150,5573800,11,,10,0000,1996-08-11,K.  Robins,MAMMALIA,,,1,HA,N,2137-d,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-08-08,CS1996 Session 5,57_5,57_5,SAMPLE STATION,57,,HR-BA-BS,469150,5573800,11,,10,0000,1996-08-11,K.  Robins,M-URAM,,,1,HA,N,2137-c,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-08-08,CS1996 Session 5,57_5,57_5,SAMPLE STATION,57,,HR-BA-BS,469150,5573800,11,,10,0000,1996-08-11,K.  Robins,M-URAM,,,1,HA,N,2137-b,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-08-08,CS1996 Session 5,57_5,57_5,SAMPLE STATION,57,,HR-BA-BS,469150,5573800,11,,10,0000,1996-08-11,K.  Robins,MAMMALIA,,,1,HA,N,2137-a,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,58_1,58_1,SAMPLE STATION,58,,HR-BA-BS,447800,5569800,11,,11,0000,1996-07-02,K.  Robins,M-URAM,,,1,HA,N,63-a,M-URAM,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,58_2,58_2,SAMPLE STATION,58,,HR-BA-BS,453450,5571330,11,,10,0000,1996-07-12,K.  Robins,M-URAM,,,1,HA,N,84-b,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,58_2,58_2,SAMPLE STATION,58,,HR-BA-BS,453450,5571330,11,,10,0000,1996-07-12,K.  Robins,M-URAM,,,1,HA,N,84-c,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,58_2,58_2,SAMPLE STATION,58,,HR-BA-BS,453450,5571330,11,,10,0000,1996-07-12,K.  Robins,M-URAM,,,1,HA,N,84-a,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,58_2,58_2,SAMPLE STATION,58,,HR-BA-BS,453450,5571330,11,,10,0000,1996-07-12,K.  Robins,M-URAM,,,1,HA,N,84-d,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,58_3,58_3,SAMPLE STATION,58,,HR-BA-BS,453502,5571563,11,,13,0000,1996-07-25,K.  Robins,MAMMALIA,,"Field crew thought maybe wolverine, but the sample envelope was empty so couldn't go to mDNA analysis.",1,HA,N,2104-a,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-29,CS1996 Session 4,58_4,58_4,SAMPLE STATION,58,,HR-BA-BS,453320,5572280,11,,7,0000,1996-08-01,K.  Robins,M-URAM,,,1,HA,N,2121-a,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-29,CS1996 Session 4,58_4,58_4,SAMPLE STATION,58,,HR-BA-BS,453320,5572280,11,,7,0000,1996-08-01,K.  Robins,M-URAM,,,1,HA,N,2121-h,M-URAM,,VI,
