SURVEY_NAME,Study Area Name,StudyAreaVisitStartDateTime,StudyAreaVisitNote,DC Area (sq m),Design Component Label,Site Design Component Label,DC Type,Grid Cell,DC Comments,Trap Type,Easting DC,Northing DC,UTM Zone DC,DC Visit Comments,Nights Trapped,Time,Date,Surveyor,Species,Animal ID,Comments,Count,Sample Material,Sample Is Incidental,Sample Micro-location,Sample Label,Sample Group Label,Barb Number,Sex,Species ID Method
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,MAMMALIA,,unextracted,1,HA,N,G,3325,B,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,M-URAR,0928,sample,1,HA,N,G,3326,B,2,F,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,MAMMALIA,,unextracted,1,HA,N,G,3327,B,3,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,MAMMALIA,,unextracted,1,HA,N,G,3328,B,4,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,3329,B,4,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,MAMMALIA,,unextracted,1,HA,N,G,3330,B,5,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,3331,B,5,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,3332,B,6,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,MAMMALIA,,Xmixed,1,HA,N,W,3333,B,7,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,3334,B,8,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,M-URAR,3335,sample,1,HA,N,G,3335,B,6,F,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,MAMMALIA,,unextracted,1,HA,N,G,3336,B,7,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,MAMMALIA,,unextracted,1,HA,N,G,3337,B,8,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,MAMMALIA,,unextracted,1,HA,N,G,3338,B,9,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,M-URAR,3339,sample,1,HA,N,G,3339,B,10,F,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,MAMMALIA,,Xbomb,1,HA,N,W,3340,C,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,M-URAR,3335,sample,1,HA,N,W,3341,D,1,F,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,3342,D,3,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,M-URAR,0928,sample,1,HA,N,W,3403,E,1,F,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,MAMMALIA,,unextracted,1,HA,N,T,3425,K,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,3426,L,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,M-URAR,0744,sample,1,HA,N,W,3427,L,3,M,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,3428,M,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,3429,M,2,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,M-URAR,0744,sample,1,HA,N,W,3430,M,3,M,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,MAMMALIA,,unextracted,1,HA,N,G,3431,M,4,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,MAMMALIA,,Xbomb,1,HA,N,G,3432,M,5,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,M-URAR,2956,sample,1,HA,N,G,3433,N,1,M,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,3434,O,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,M-URAR,0931,sample,1,HA,N,R,3435,K,2,F,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,MAMMALIA,,unextracted,1,HA,N,R,3436,K,3,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,M-URAR,3437,sample,1,HA,N,W,3437,O,3,M,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,M-URAR,3335,sample,1,HA,N,W,3438,P,1,F,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,3439,P,2,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,3440,P,3,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,MAMMALIA,,Xbomb,1,HA,N,G,3441,P,5,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,MAMMALIA,,unextracted,1,HA,N,G,3442,P,4,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,MAMMALIA,,Xbomb,1,HA,N,W,3443,Q,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,3444,R,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,MAMMALIA,,unextracted,1,HA,N,G,3445,R,2,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,8,0000,2005-07-29,Not  Available,M-URAR,3437,sample,1,HA,N,G,3446,R,3,M,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-08-13,2005 Session Summer 4,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,18,0000,2005-08-16,Not  Available,MAMMALIA,,Xbomb,1,HA,N,W,3787,A,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-08-13,2005 Session Summer 4,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,18,0000,2005-08-16,Not  Available,MAMMALIA,,Xbomb,1,HA,N,P,3877,L,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-08-13,2005 Session Summer 4,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,18,0000,2005-08-16,Not  Available,MAMMALIA,,Xbomb,1,HA,N,W,3880,K,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-08-13,2005 Session Summer 4,,343b,343b,SAMPLE STATION,23,,HR-BA-BS,400539,6315181,9,,18,0000,2005-08-16,Not  Available,M-URAR,3437,sample,1,HA,N,P,3895,M,1,M,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-06-05,2005 Session Summer 1,,344,344,SAMPLE STATION,24,,HR-BA-BS,417326,6321697,9,,20,0000,2005-07-05,Not  Available,M-URAM,,unextracted,1,HA,N,W,2359,A,1,,VI
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-06-05,2005 Session Summer 1,,344,344,SAMPLE STATION,24,,HR-BA-BS,417326,6321697,9,,20,0000,2005-07-05,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,2360,B,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-06-05,2005 Session Summer 1,,344,344,SAMPLE STATION,24,,HR-BA-BS,417326,6321697,9,,20,0000,2005-07-05,Not  Available,M-URAM,,Xblack,1,HA,N,W,2361,B,3,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-06-05,2005 Session Summer 1,,344,344,SAMPLE STATION,24,,HR-BA-BS,417326,6321697,9,,20,0000,2005-07-05,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,2362,B,5,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-06-05,2005 Session Summer 1,,344,344,SAMPLE STATION,24,,HR-BA-BS,417326,6321697,9,,20,0000,2005-07-05,Not  Available,M-URAM,,Xblack,1,HA,N,W,2363,B,6,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-06-05,2005 Session Summer 1,,344,344,SAMPLE STATION,24,,HR-BA-BS,417326,6321697,9,,20,0000,2005-07-05,Not  Available,M-URAM,,Xblack,1,HA,N,W,2364,C,1,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-06-05,2005 Session Summer 1,,344,344,SAMPLE STATION,24,,HR-BA-BS,417326,6321697,9,,20,0000,2005-07-05,Not  Available,M-URAM,,Xblack,1,HA,N,W,2365,D,1,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-06-05,2005 Session Summer 1,,344,344,SAMPLE STATION,24,,HR-BA-BS,417326,6321697,9,,20,0000,2005-07-05,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,2415,E,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-06-05,2005 Session Summer 1,,344,344,SAMPLE STATION,24,,HR-BA-BS,417326,6321697,9,,20,0000,2005-07-05,Not  Available,M-URAM,,Xblack,1,HA,N,W,2416,E,2,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-06-05,2005 Session Summer 1,,344,344,SAMPLE STATION,24,,HR-BA-BS,417326,6321697,9,,20,0000,2005-07-05,Not  Available,M-URAM,,Xblack,1,HA,N,W,2417,F,1,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-06-05,2005 Session Summer 1,,344,344,SAMPLE STATION,24,,HR-BA-BS,417326,6321697,9,,20,0000,2005-07-05,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,2418,F,2,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-14,2005 Session Summer 2,,344,344,SAMPLE STATION,24,,HR-BA-BS,417326,6321697,9,,15,0000,2005-07-20,Not  Available,NULL,,,0,,,,,,,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-06-05,2005 Session Summer 1,,345,345,SAMPLE STATION,25,,HR-BA-BS,427260,6312703,9,,20,0000,2005-07-05,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,2399,A,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-06-05,2005 Session Summer 1,,345,345,SAMPLE STATION,25,,HR-BA-BS,427260,6312703,9,,20,0000,2005-07-05,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,2400,A,2,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-06-05,2005 Session Summer 1,,345,345,SAMPLE STATION,25,,HR-BA-BS,427260,6312703,9,,20,0000,2005-07-05,Not  Available,M-URAR,0650,sample,1,HA,N,W,2401,A,3,F,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-14,2005 Session Summer 2,,345,345,SAMPLE STATION,25,,HR-BA-BS,427260,6312703,9,,16,0000,2005-07-21,Not  Available,NULL,,,0,,,,,,,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,345,345,SAMPLE STATION,25,,HR-BA-BS,427260,6312703,9,,8,0000,2005-07-29,Not  Available,NULL,,,0,,,,,,,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-06-05,2005 Session Summer 1,,346,346,SAMPLE STATION,25,,HR-BA-BS,428775,6323593,9,,20,0000,2005-07-05,Not  Available,M-URAR,2402,sample,1,HA,N,W,2342,K,1,M,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-06-05,2005 Session Summer 1,,346,346,SAMPLE STATION,25,,HR-BA-BS,428775,6323593,9,,20,0000,2005-07-05,Not  Available,M-URAR,2402,sample,1,HA,N,W,2343,L,1,M,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-06-05,2005 Session Summer 1,,346,346,SAMPLE STATION,25,,HR-BA-BS,428775,6323593,9,,20,0000,2005-07-05,Not  Available,M-URAR,2402,sample,1,HA,N,W,2344,M,1,M,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-06-05,2005 Session Summer 1,,346,346,SAMPLE STATION,25,,HR-BA-BS,428775,6323593,9,,20,0000,2005-07-05,Not  Available,MAMMALIA,,Xbomb,1,HA,N,W,2345,N,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-06-05,2005 Session Summer 1,,346,346,SAMPLE STATION,25,,HR-BA-BS,428775,6323593,9,,20,0000,2005-07-05,Not  Available,M-URAR,2402,sample,1,HA,N,W,2402,A,1,M,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-06-05,2005 Session Summer 1,,346,346,SAMPLE STATION,25,,HR-BA-BS,428775,6323593,9,,20,0000,2005-07-05,Not  Available,MAMMALIA,,Xbomb,1,HA,N,W,2403,B,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-06-05,2005 Session Summer 1,,346,346,SAMPLE STATION,25,,HR-BA-BS,428775,6323593,9,,20,0000,2005-07-05,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,2404,C,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-06-05,2005 Session Summer 1,,346,346,SAMPLE STATION,25,,HR-BA-BS,428775,6323593,9,,20,0000,2005-07-05,Not  Available,M-URAM,,Xblack,1,HA,N,W,2405,C,3,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-14,2005 Session Summer 2,,346,346,SAMPLE STATION,25,,HR-BA-BS,428775,6323593,9,,16,0000,2005-07-21,Not  Available,M-URAR,2871,sample,1,HA,N,W,2871,K,3,F,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-14,2005 Session Summer 2,,346,346,SAMPLE STATION,25,,HR-BA-BS,428775,6323593,9,,16,0000,2005-07-21,Not  Available,MAMMALIA,,unextracted,1,HA,N,G,2872,K,2,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-14,2005 Session Summer 2,,346,346,SAMPLE STATION,25,,HR-BA-BS,428775,6323593,9,,16,0000,2005-07-21,Not  Available,M-URAR,2871,sample,1,HA,N,W,2873,K,5,F,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-14,2005 Session Summer 2,,346,346,SAMPLE STATION,25,,HR-BA-BS,428775,6323593,9,,16,0000,2005-07-21,Not  Available,MAMMALIA,,unextracted,1,HA,N,G,2874,K,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,346,346,SAMPLE STATION,25,,HR-BA-BS,428775,6323593,9,,8,0000,2005-07-29,Not  Available,M-URAR,0684,sample,1,HA,N,W,3417,A,1,F,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,346,346,SAMPLE STATION,25,,HR-BA-BS,428775,6323593,9,,8,0000,2005-07-29,Not  Available,M-URAR,3463,sample,1,HA,N,W,3463,B,1,F,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-08-13,2005 Session Summer 4,,346,346,SAMPLE STATION,25,,HR-BA-BS,428775,6323593,9,,16,0000,2005-08-14,Not  Available,M-URAR,3677,sample,1,HA,N,W,3677,A,1,F,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-08-13,2005 Session Summer 4,,346,346,SAMPLE STATION,25,,HR-BA-BS,428775,6323593,9,,16,0000,2005-08-14,Not  Available,MAMMALIA,,Xbomb,1,HA,N,W,3678,B,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-08-13,2005 Session Summer 4,,346,346,SAMPLE STATION,25,,HR-BA-BS,428775,6323593,9,,16,0000,2005-08-14,Not  Available,MAMMALIA,,Xinadequate,1,HA,N,W,3720,K,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-08-13,2005 Session Summer 4,,346,346,SAMPLE STATION,25,,HR-BA-BS,428775,6323593,9,,16,0000,2005-08-14,Not  Available,MAMMALIA,,Xinadequate,1,HA,N,W,3722,K,2,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-08-13,2005 Session Summer 4,,346,346,SAMPLE STATION,25,,HR-BA-BS,428775,6323593,9,,16,0000,2005-08-14,Not  Available,MAMMALIA,,Xinadequate,1,HA,N,W,3724,L,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-14,2005 Session Summer 2,,347,347,SAMPLE STATION,31,,HR-BA-BS,409208,6303041,9,,15,0000,2005-07-20,Not  Available,NULL,,,0,,,,,,,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-23,2005 Session Summer 3,,347,347,SAMPLE STATION,31,,HR-BA-BS,409208,6303041,9,,9,0000,2005-07-29,Not  Available,M-URAM,,Xblack,1,HA,N,W,3465,A,1,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-14,2005 Session Summer 2,,348,348,SAMPLE STATION,31,,HR-BA-BS,418943,6302005,9,,16,0000,2005-07-21,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,2875,K,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-14,2005 Session Summer 2,,348,348,SAMPLE STATION,31,,HR-BA-BS,418943,6302005,9,,16,0000,2005-07-21,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,2876,K,3,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-14,2005 Session Summer 2,,348,348,SAMPLE STATION,31,,HR-BA-BS,418943,6302005,9,,16,0000,2005-07-21,Not  Available,M-URAR,2893,sample,1,HA,N,G,2877,K,3,F,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2005-07-14,2005 Session Summer 2,,348,348,SAMPLE STATION,31,,HR-BA-BS,418943,6302005,9,,16,0000,2005-07-21,Not  Available,MAMMALIA,,unextracted,1,HA,N,G,2878,K,4,,
