SURVEY_NAME,Study Area Name,StudyAreaVisitStartDateTime,StudyAreaVisitNote,DC Area (sq m),Design Component Label,Site Design Component Label,DC Type,Grid Cell,Latitude DC (DD),Longitude DC (DD),DC Comments,Trap Type,Easting DC,Northing DC,UTM Zone DC,Watershed Code,DC Visit Comments,Nights Trapped,Time,Date,Surveyor,Species,Spatial Accuracy (m),Animal ID,Comments,Count,Sample Material,Sample Is Incidental,Sample Micro-location,Sample Label,Sample Group Label,Barb Number,Sex,Species ID Method
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s089,s089,SAMPLE STATION,36,51.0573,-126.24178,Large male seen 50 m away during install; 16 cm track,HR-BA-BS,693289,5659817,9,upper Clear Bridge,Wire loose,10,0000,1997-06-23,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,1251,A,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s089,s089,SAMPLE STATION,36,51.0573,-126.24178,Large male seen 50 m away during install; 16 cm track,HR-BA-BS,693289,5659817,9,upper Clear Bridge,Wire loose,10,0000,1997-06-23,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,1252,B,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s089,s089,SAMPLE STATION,36,51.0573,-126.24178,Large male seen 50 m away during install; 16 cm track,HR-BA-BS,693289,5659817,9,upper Clear Bridge,Wire loose,10,0000,1997-06-23,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,1253,C,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s089,s089,SAMPLE STATION,36,51.0573,-126.24178,Large male seen 50 m away during install; 16 cm track,HR-BA-BS,693289,5659817,9,upper Clear Bridge,Wire loose,10,0000,1997-06-23,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,1254,D,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s089,s089,SAMPLE STATION,36,51.0573,-126.24178,Large male seen 50 m away during install; 16 cm track,HR-BA-BS,693289,5659817,9,upper Clear Bridge,Wire loose,10,0000,1997-06-23,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,1255,E,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s089,s089,SAMPLE STATION,36,51.0573,-126.24178,Large male seen 50 m away during install; 16 cm track,HR-BA-BS,693289,5659817,9,upper Clear Bridge,Wire loose,10,0000,1997-06-23,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,1256,F,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s089,s089,SAMPLE STATION,36,51.0573,-126.24178,Large male seen 50 m away during install; 16 cm track,HR-BA-BS,693289,5659817,9,upper Clear Bridge,Wire loose,10,0000,1997-06-23,Sidney  Waskiewich,M-URAR,0,429,,1,HA,N,W,1257,F,2,M,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s089,s089,SAMPLE STATION,36,51.0573,-126.24178,Large male seen 50 m away during install; 16 cm track,HR-BA-BS,693289,5659817,9,upper Clear Bridge,Wire loose,10,0000,1997-06-23,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,1258,G,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s090,s090,SAMPLE STATION,36,51.06015,-126.22957,,HR-BA-BS,694133,5660166,9,Clear R. km 23.5,BB chewed through the bait rope,9,0000,1997-07-13,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,2865,A,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s090,s090,SAMPLE STATION,36,51.06015,-126.22957,,HR-BA-BS,694133,5660166,9,Clear R. km 23.5,BB chewed through the bait rope,9,0000,1997-07-13,Lana  Ciarniello,M-URAR,0,2866,,1,HA,N,W,2866,B,1,M,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s090,s090,SAMPLE STATION,36,51.06015,-126.22957,,HR-BA-BS,694133,5660166,9,Clear R. km 23.5,BB chewed through the bait rope,9,0000,1997-07-13,Lana  Ciarniello,M-URAR,0,,Psib > 0.05 so no individual assignment,1,HA,N,W,2867,B,2,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s090,s090,SAMPLE STATION,36,51.06015,-126.22957,,HR-BA-BS,694133,5660166,9,Clear R. km 23.5,BB chewed through the bait rope,9,0000,1997-07-13,Lana  Ciarniello,M-URAR,0,2866,,1,HA,N,W,2868,B,3,M,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s090,s090,SAMPLE STATION,36,51.06015,-126.22957,,HR-BA-BS,694133,5660166,9,Clear R. km 23.5,BB chewed through the bait rope,9,0000,1997-07-13,Lana  Ciarniello,M-URAR,0,2866,,1,HA,N,W,2869,B,4,M,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s090,s090,SAMPLE STATION,36,51.06015,-126.22957,,HR-BA-BS,694133,5660166,9,Clear R. km 23.5,BB chewed through the bait rope,9,0000,1997-07-13,Lana  Ciarniello,M-URAR,0,,only 1 barb between 2870 and 2871,1,HA,N,W,2870,B,5,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s090,s090,SAMPLE STATION,36,51.06015,-126.22957,,HR-BA-BS,694133,5660166,9,Clear R. km 23.5,BB chewed through the bait rope,9,0000,1997-07-13,Lana  Ciarniello,M-URAR,0,,only 1 barb between 2870 and 2871,1,HA,N,W,2871,C,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s090,s090,SAMPLE STATION,36,51.06015,-126.22957,,HR-BA-BS,694133,5660166,9,Clear R. km 23.5,BB chewed through the bait rope,9,0000,1997-07-13,Lana  Ciarniello,M-URAR,0,,,1,HA,N,W,2872,D,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s091,s091,SAMPLE STATION,36,51.10516,-126.27521,,HR-BA-BS,690750,5665050,9,Magson Cr. tributary,Bait gone; 2 wires loose,10,0000,1997-07-24,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,3195,A,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s091,s091,SAMPLE STATION,36,51.10516,-126.27521,,HR-BA-BS,690750,5665050,9,Magson Cr. tributary,Bait gone; 2 wires loose,10,0000,1997-07-24,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,3196,B,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s091,s091,SAMPLE STATION,36,51.10516,-126.27521,,HR-BA-BS,690750,5665050,9,Magson Cr. tributary,Bait gone; 2 wires loose,10,0000,1997-07-24,Sidney  Waskiewich,MAMMALIA,0,,,1,HA,N,W,3197,C,1,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s091,s091,SAMPLE STATION,36,51.10516,-126.27521,,HR-BA-BS,690750,5665050,9,Magson Cr. tributary,Bait gone; 2 wires loose,10,0000,1997-07-24,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,3198,D,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s091,s091,SAMPLE STATION,36,51.10516,-126.27521,,HR-BA-BS,690750,5665050,9,Magson Cr. tributary,Bait gone; 2 wires loose,10,0000,1997-07-24,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,3199,E,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s091,s091,SAMPLE STATION,36,51.10516,-126.27521,,HR-BA-BS,690750,5665050,9,Magson Cr. tributary,Bait gone; 2 wires loose,10,0000,1997-07-24,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,3200,F,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s091,s091,SAMPLE STATION,36,51.10516,-126.27521,,HR-BA-BS,690750,5665050,9,Magson Cr. tributary,Bait gone; 2 wires loose,10,0000,1997-07-24,Sidney  Waskiewich,NULL,0,,sample envelope empty,0,HA,N,W,3201,G,1,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s091,s091,SAMPLE STATION,36,51.10516,-126.27521,,HR-BA-BS,690750,5665050,9,Magson Cr. tributary,Bait gone; 2 wires loose,10,0000,1997-07-24,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,3202,H,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s091,s091,SAMPLE STATION,36,51.10516,-126.27521,,HR-BA-BS,690750,5665050,9,Magson Cr. tributary,Bait gone; 2 wires loose,10,0000,1997-07-24,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,3203,I,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s091,s091,SAMPLE STATION,36,51.10516,-126.27521,,HR-BA-BS,690750,5665050,9,Magson Cr. tributary,Bait gone; 2 wires loose,10,0000,1997-07-24,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,3204,J,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s091,s091,SAMPLE STATION,36,51.10516,-126.27521,,HR-BA-BS,690750,5665050,9,Magson Cr. tributary,Bait gone; 2 wires loose,10,0000,1997-07-24,Sidney  Waskiewich,M-URAR,0,1743,,1,HA,N,W,3205,K,1,M,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s091,s091,SAMPLE STATION,36,51.10516,-126.27521,,HR-BA-BS,690750,5665050,9,Magson Cr. tributary,Bait gone; 2 wires loose,10,0000,1997-07-24,Sidney  Waskiewich,NULL,0,,sample envelope empty,0,HA,N,W,3206,K,2,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s091,s091,SAMPLE STATION,36,51.10516,-126.27521,,HR-BA-BS,690750,5665050,9,Magson Cr. tributary,Bait gone; 2 wires loose,10,0000,1997-07-24,Sidney  Waskiewich,M-URAR,0,1743,,1,HA,N,W,3207,K,3,M,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s091,s091,SAMPLE STATION,36,51.10516,-126.27521,,HR-BA-BS,690750,5665050,9,Magson Cr. tributary,Bait gone; 2 wires loose,10,0000,1997-07-24,Sidney  Waskiewich,MAMMALIA,0,,,1,HA,N,W,3208,L,1,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s091,s091,SAMPLE STATION,36,51.10516,-126.27521,,HR-BA-BS,690750,5665050,9,Magson Cr. tributary,Bait gone; 2 wires loose,10,0000,1997-07-24,Sidney  Waskiewich,MAMMALIA,0,,,1,HA,N,W,3209,M,1,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s091,s091,SAMPLE STATION,36,51.10516,-126.27521,,HR-BA-BS,690750,5665050,9,Magson Cr. tributary,Bait gone; 2 wires loose,10,0000,1997-07-24,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,3210,N,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s091,s091,SAMPLE STATION,36,51.10516,-126.27521,,HR-BA-BS,690750,5665050,9,Magson Cr. tributary,Bait gone; 2 wires loose,10,0000,1997-07-24,Sidney  Waskiewich,MAMMALIA,0,,,1,HA,N,W,3211,O,1,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s091,s091,SAMPLE STATION,36,51.10516,-126.27521,,HR-BA-BS,690750,5665050,9,Magson Cr. tributary,Bait gone; 2 wires loose,10,0000,1997-07-24,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,3212,P,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s091,s091,SAMPLE STATION,36,51.10516,-126.27521,,HR-BA-BS,690750,5665050,9,Magson Cr. tributary,Bait gone; 2 wires loose,10,0000,1997-07-24,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,3213,Q,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s091,s091,SAMPLE STATION,36,51.10516,-126.27521,,HR-BA-BS,690750,5665050,9,Magson Cr. tributary,Bait gone; 2 wires loose,10,0000,1997-07-24,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,3214,R,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s091,s091,SAMPLE STATION,36,51.10516,-126.27521,,HR-BA-BS,690750,5665050,9,Magson Cr. tributary,Bait gone; 2 wires loose,10,0000,1997-07-24,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,3215,S,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s092,s092,SAMPLE STATION,37,51.05716,-126.16068,Game trail parallel to road,HR-BA-BS,698972,5660017,9,end of Hoodas Main,Wire down and bait gone; BB scat and tracks into site,10,0000,1997-06-13,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,582,A,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s092,s092,SAMPLE STATION,37,51.05716,-126.16068,Game trail parallel to road,HR-BA-BS,698972,5660017,9,end of Hoodas Main,Wire down and bait gone; BB scat and tracks into site,10,0000,1997-06-13,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,581,A,2,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s092,s092,SAMPLE STATION,37,51.05716,-126.16068,Game trail parallel to road,HR-BA-BS,698972,5660017,9,end of Hoodas Main,Wire down and bait gone; BB scat and tracks into site,10,0000,1997-06-13,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,571,A,3,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s092,s092,SAMPLE STATION,37,51.05716,-126.16068,Game trail parallel to road,HR-BA-BS,698972,5660017,9,end of Hoodas Main,Wire down and bait gone; BB scat and tracks into site,10,0000,1997-06-13,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,572,B,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s092,s092,SAMPLE STATION,37,51.05716,-126.16068,Game trail parallel to road,HR-BA-BS,698972,5660017,9,end of Hoodas Main,Wire down and bait gone; BB scat and tracks into site,10,0000,1997-06-13,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,573,C,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s092,s092,SAMPLE STATION,37,51.05716,-126.16068,Game trail parallel to road,HR-BA-BS,698972,5660017,9,end of Hoodas Main,Wire down and bait gone; BB scat and tracks into site,10,0000,1997-06-13,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,574,D,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s092,s092,SAMPLE STATION,37,51.05716,-126.16068,Game trail parallel to road,HR-BA-BS,698972,5660017,9,end of Hoodas Main,Wire down and bait gone; BB scat and tracks into site,10,0000,1997-06-13,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,570,E,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s092,s092,SAMPLE STATION,37,51.05716,-126.16068,Game trail parallel to road,HR-BA-BS,698972,5660017,9,end of Hoodas Main,Wire down and bait gone; BB scat and tracks into site,10,0000,1997-06-13,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,569,F,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s092,s092,SAMPLE STATION,37,51.05716,-126.16068,Game trail parallel to road,HR-BA-BS,698972,5660017,9,end of Hoodas Main,Wire down and bait gone; BB scat and tracks into site,10,0000,1997-06-13,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,568,G,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s092,s092,SAMPLE STATION,37,51.05716,-126.16068,Game trail parallel to road,HR-BA-BS,698972,5660017,9,end of Hoodas Main,Wire down and bait gone; BB scat and tracks into site,10,0000,1997-06-13,Sidney  Waskiewich,URSUS,0,,,1,HA,N,W,566,H,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s092,s092,SAMPLE STATION,37,51.05716,-126.16068,Game trail parallel to road,HR-BA-BS,698972,5660017,9,end of Hoodas Main,Wire down and bait gone; BB scat and tracks into site,10,0000,1997-06-13,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,567,I,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s093,s093,SAMPLE STATION,37,51.08577,-126.1601,,HR-BA-BS,698890,5663200,9,east Kingcome bridge,,11,0000,1997-06-24,Sidney  Waskiewich,M-URAR,0,2441,brown,1,HA,N,W,907,A,1,M,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s093,s093,SAMPLE STATION,37,51.08577,-126.1601,,HR-BA-BS,698890,5663200,9,east Kingcome bridge,,11,0000,1997-06-24,Sidney  Waskiewich,M-URAR,0,2441,,1,HA,N,W,909,A,2,M,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s093,s093,SAMPLE STATION,37,51.08577,-126.1601,,HR-BA-BS,698890,5663200,9,east Kingcome bridge,,11,0000,1997-06-24,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,908,B,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s093,s093,SAMPLE STATION,37,51.08577,-126.1601,,HR-BA-BS,698890,5663200,9,east Kingcome bridge,,11,0000,1997-06-24,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,913,C,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s093,s093,SAMPLE STATION,37,51.08577,-126.1601,,HR-BA-BS,698890,5663200,9,east Kingcome bridge,,11,0000,1997-06-24,Sidney  Waskiewich,M-URAR,0,2441,,1,HA,N,W,914,D,1,M,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s093,s093,SAMPLE STATION,37,51.08577,-126.1601,,HR-BA-BS,698890,5663200,9,east Kingcome bridge,,11,0000,1997-06-24,Sidney  Waskiewich,M-URAR,0,2441,,1,HA,N,W,915,D,2,M,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s093,s093,SAMPLE STATION,37,51.08577,-126.1601,,HR-BA-BS,698890,5663200,9,east Kingcome bridge,,11,0000,1997-06-24,Sidney  Waskiewich,M-URAR,0,,,1,HA,N,W,916,D,3,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s093,s093,SAMPLE STATION,37,51.08577,-126.1601,,HR-BA-BS,698890,5663200,9,east Kingcome bridge,,11,0000,1997-06-24,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,910,E,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s093,s093,SAMPLE STATION,37,51.08577,-126.1601,,HR-BA-BS,698890,5663200,9,east Kingcome bridge,,11,0000,1997-06-24,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,912,F,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s093,s093,SAMPLE STATION,37,51.08577,-126.1601,,HR-BA-BS,698890,5663200,9,east Kingcome bridge,,11,0000,1997-06-24,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,917,G,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s093,s093,SAMPLE STATION,37,51.08577,-126.1601,,HR-BA-BS,698890,5663200,9,east Kingcome bridge,,11,0000,1997-06-24,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,911,H,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s093,s093,SAMPLE STATION,37,51.08577,-126.1601,,HR-BA-BS,698890,5663200,9,east Kingcome bridge,,11,0000,1997-06-24,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,918,I,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s093,s093,SAMPLE STATION,37,51.08577,-126.1601,,HR-BA-BS,698890,5663200,9,east Kingcome bridge,,11,0000,1997-06-24,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,919,J,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s093,s093,SAMPLE STATION,37,51.08577,-126.1601,,HR-BA-BS,698890,5663200,9,east Kingcome bridge,,9,0000,1997-07-23,Stefan  Himmer,MAMMALIA,0,,,1,HA,N,W,1943,A,1,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s093,s093,SAMPLE STATION,37,51.08577,-126.1601,,HR-BA-BS,698890,5663200,9,east Kingcome bridge,,9,0000,1997-07-23,Stefan  Himmer,M-URAM,0,,long; straight,1,HA,N,W,1944,B,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s093,s093,SAMPLE STATION,37,51.08577,-126.1601,,HR-BA-BS,698890,5663200,9,east Kingcome bridge,,9,0000,1997-07-23,Stefan  Himmer,M-URAM,0,,,1,HA,N,W,1945,C,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s093,s093,SAMPLE STATION,37,51.08577,-126.1601,,HR-BA-BS,698890,5663200,9,east Kingcome bridge,,9,0000,1997-07-23,Stefan  Himmer,M-URAM,0,,,1,HA,N,W,1946,D,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s093,s093,SAMPLE STATION,37,51.08577,-126.1601,,HR-BA-BS,698890,5663200,9,east Kingcome bridge,,9,0000,1997-07-23,Stefan  Himmer,M-URAM,0,,,1,HA,N,W,1947,E,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s093,s093,SAMPLE STATION,37,51.08577,-126.1601,,HR-BA-BS,698890,5663200,9,east Kingcome bridge,,9,0000,1997-07-23,Stefan  Himmer,M-URAM,0,,,1,HA,N,W,1948,F,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s093,s093,SAMPLE STATION,37,51.08577,-126.1601,,HR-BA-BS,698890,5663200,9,east Kingcome bridge,,9,0000,1997-07-23,Stefan  Himmer,M-URAM,0,,,1,HA,N,W,1949,G,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s094,s094,SAMPLE STATION,37,51.10498,-126.13902,,HR-BA-BS,700283,5665392,9,Kingcome km 24.5,,9,0000,1997-07-03,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,2323,A,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s094,s094,SAMPLE STATION,37,51.10498,-126.13902,,HR-BA-BS,700283,5665392,9,Kingcome km 24.5,,9,0000,1997-07-03,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,2324,B,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s094,s094,SAMPLE STATION,37,51.10498,-126.13902,,HR-BA-BS,700283,5665392,9,Kingcome km 24.5,,9,0000,1997-07-03,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,2325,C,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s094,s094,SAMPLE STATION,37,51.10498,-126.13902,,HR-BA-BS,700283,5665392,9,Kingcome km 24.5,,9,0000,1997-07-03,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,2326,D,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s094,s094,SAMPLE STATION,37,51.10498,-126.13902,,HR-BA-BS,700283,5665392,9,Kingcome km 24.5,,9,0000,1997-07-03,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,2327,E,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s094,s094,SAMPLE STATION,37,51.10498,-126.13902,,HR-BA-BS,700283,5665392,9,Kingcome km 24.5,,9,0000,1997-07-03,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,2328,F,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s094,s094,SAMPLE STATION,37,51.10498,-126.13902,,HR-BA-BS,700283,5665392,9,Kingcome km 24.5,,9,0000,1997-07-03,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,2329,G,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s095,s095,SAMPLE STATION,37,51.07795,-126.17686,,HR-BA-BS,697750,5662285,9,lower Clear Bridge,1 wire down,10,0000,1997-07-13,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,2708,A,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s095,s095,SAMPLE STATION,37,51.07795,-126.17686,,HR-BA-BS,697750,5662285,9,lower Clear Bridge,1 wire down,10,0000,1997-07-13,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,2709,A,2,,VI
