SURVEY_NAME,Study Area Name,StudyAreaVisitStartDateTime,StudyAreaVisitNote,DC Area (sq m),Design Component Label,Site Design Component Label,DC Type,Grid Cell,DC Comments,Trap Type,Easting DC,Northing DC,UTM Zone DC,Nights Trapped,Time,Date,Surveyor,Species,Animal ID,Comments,Count,Sample Material,Sample Is Incidental,Sample Micro-location,Sample Label,Barb Number,Sex,Species ID Method
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s167,s167,SAMPLE STATION,93,Ground access,HR-BA-BS,391508,6074077,10,15,0000,2003-07-11,Garth  Mowat,M-URAR,2093T01B,sample,1,HA,N,U,2093T01B,1,M,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s167,s167,SAMPLE STATION,93,Ground access,HR-BA-BS,391508,6074077,10,15,0000,2003-07-11,Garth  Mowat,M-URAR,2093T01B,sample,1,HA,N,U,2093T10B,10,M,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s167,s167,SAMPLE STATION,93,Ground access,HR-BA-BS,391508,6074077,10,15,0000,2003-07-11,Garth  Mowat,MAMMALIA,,unextracted,1,HA,N,U,2093T11B,11,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s167,s167,SAMPLE STATION,93,Ground access,HR-BA-BS,391508,6074077,10,15,0000,2003-07-11,Garth  Mowat,M-URAR,2093T01B,sample,1,HA,N,U,2093T50B,50,M,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s167,s167,SAMPLE STATION,93,Ground access,HR-BA-BS,391508,6074077,10,15,0000,2003-07-11,Garth  Mowat,MAMMALIA,,Xbomb,1,HA,N,U,2093T52B,52,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s167,s167,SAMPLE STATION,93,Ground access,HR-BA-BS,391508,6074077,10,15,0000,2003-07-11,Garth  Mowat,M-URAR,2093T01B,sample,1,HA,N,U,2093T60B,60,M,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s167,s167,SAMPLE STATION,93,Ground access,HR-BA-BS,391508,6074077,10,15,0000,2003-07-11,Garth  Mowat,M-URAR,2093T01B,sample,1,HA,N,U,2093T20B,20,M,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s167,s167,SAMPLE STATION,93,Ground access,HR-BA-BS,391508,6074077,10,15,0000,2003-07-11,Garth  Mowat,MAMMALIA,,unextracted,1,HA,N,U,2093T65B,65,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s167,s167,SAMPLE STATION,93,Ground access,HR-BA-BS,391508,6074077,10,15,0000,2003-07-11,Garth  Mowat,M-URAR,2093T01B,sample,1,HA,N,U,2093T64B,64,M,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s168,s168,SAMPLE STATION,98,Ground access,HR-BA-BS,436563,6074259,10,14,0000,2003-07-12,Garth  Mowat,NULL,,,0,,,,,,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s168,s168,SAMPLE STATION,98,Ground access,HR-BA-BS,436563,6074259,10,14,0000,2003-07-26,Chris  Pharness,NULL,,,0,,,,,,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s169,s169,SAMPLE STATION,99,Ground access,HR-BA-BS,439057,6078596,10,14,0000,2003-07-12,Garth  Mowat,MAMMALIA,,unextracted,1,HA,N,U,2099T02,2,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s169,s169,SAMPLE STATION,99,Ground access,HR-BA-BS,439057,6078596,10,14,0000,2003-07-12,Garth  Mowat,M-URAM,,Xspecies,1,HA,N,U,2099T50,50,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s169,s169,SAMPLE STATION,99,Ground access,HR-BA-BS,439057,6078596,10,14,0000,2003-07-12,Garth  Mowat,MAMMALIA,,unextracted,1,HA,N,U,2099T51,51,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s169,s169,SAMPLE STATION,99,Ground access,HR-BA-BS,439057,6078596,10,14,0000,2003-07-12,Garth  Mowat,M-URAM,,Xspecies,1,HA,N,U,2099T01,1,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s169,s169,SAMPLE STATION,99,Ground access,HR-BA-BS,439057,6078596,10,14,0000,2003-07-12,Garth  Mowat,MAMMALIA,,unextracted,1,HA,N,U,2099T60,60,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s169,s169,SAMPLE STATION,99,Ground access,HR-BA-BS,439057,6078596,10,14,0000,2003-07-12,Garth  Mowat,M-URAM,,Xspecies,1,HA,N,U,2099T61,61,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s169,s169,SAMPLE STATION,99,Ground access,HR-BA-BS,439057,6078596,10,14,0000,2003-07-12,Garth  Mowat,MAMMALIA,,unextracted,1,HA,N,U,2099T62,62,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s169,s169,SAMPLE STATION,99,Ground access,HR-BA-BS,439057,6078596,10,14,0000,2003-07-12,Garth  Mowat,MAMMALIA,,unextracted,1,HA,N,U,2099T52,52,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s169,s169,SAMPLE STATION,99,Ground access,HR-BA-BS,439057,6078596,10,14,0000,2003-07-26,Chris  Pharness,M-URAM,,Xspecies,1,HA,N,U,3099T50,50,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s169,s169,SAMPLE STATION,99,Ground access,HR-BA-BS,439057,6078596,10,14,0000,2003-07-26,Chris  Pharness,M-URAM,,Xspecies,1,HA,N,U,3099T01,1,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s170,s170,SAMPLE STATION,102,Ground access,HR-BA-BS,461335,6077674,10,15,0000,2003-07-08,Garth  Mowat,MAMMALIA,,unextracted,1,HA,N,U,2102T01,1,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s170,s170,SAMPLE STATION,102,Ground access,HR-BA-BS,461335,6077674,10,15,0000,2003-07-08,Garth  Mowat,M-URAM,,Xspecies,1,HA,N,U,2102T03,3,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s170,s170,SAMPLE STATION,102,Ground access,HR-BA-BS,461335,6077674,10,15,0000,2003-07-08,Garth  Mowat,M-URAM,,unextracted,1,HA,N,U,2102T50,50,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s170,s170,SAMPLE STATION,102,Ground access,HR-BA-BS,461335,6077674,10,15,0000,2003-07-08,Garth  Mowat,MAMMALIA,,unextracted,1,HA,N,U,2102T60,60,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s170,s170,SAMPLE STATION,102,Ground access,HR-BA-BS,461335,6077674,10,15,0000,2003-07-08,Garth  Mowat,M-URAM,,Xspecies,1,HA,N,U,2102T10,10,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s171,s171,SAMPLE STATION,103,Ground access,HR-BA-BS,469531,6075929,10,15,0000,2003-07-08,Garth  Mowat,M-URAM,,Xspecies,1,HA,N,U,2103T01B,1,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s172,s172,SAMPLE STATION,104,Ground access,HR-BA-TR,480176,6078471,10,13,0000,2003-07-07,Garth  Mowat,NULL,,,0,,,,,,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s172,s172,SAMPLE STATION,104,Ground access,HR-BA-TR,480176,6078471,10,12,0000,2003-07-20,Chris  Pharness,NULL,,,0,,,,,,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s172,s172,SAMPLE STATION,104,Ground access,HR-BA-TR,480176,6078471,10,14,0000,2003-08-04,Garth  Mowat,M-URAM,,Xspecies,1,HA,N,U,4104T01P,1,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s173,s173,SAMPLE STATION,106,Ground access,HR-BA-BS,407659,6065630,10,12,0000,2003-07-11,Landon  Wilson,M-URAM,,Xspecies,1,HA,N,U,2106U02B,2,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s173,s173,SAMPLE STATION,106,Ground access,HR-BA-BS,407659,6065630,10,12,0000,2003-07-11,Landon  Wilson,M-URAM,,Xspecies,1,HA,N,U,2106U10B,10,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s173,s173,SAMPLE STATION,106,Ground access,HR-BA-BS,407659,6065630,10,12,0000,2003-07-11,Landon  Wilson,M-URAM,,Xspecies,1,HA,N,U,2106U11B,11,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s173,s173,SAMPLE STATION,106,Ground access,HR-BA-BS,407659,6065630,10,12,0000,2003-07-11,Landon  Wilson,M-URAM,,Xspecies,1,HA,N,U,2106U01B,1,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s173,s173,SAMPLE STATION,106,Ground access,HR-BA-BS,407659,6065630,10,12,0000,2003-07-11,Landon  Wilson,M-URAM,,Xspecies,1,HA,N,U,2106U71B,71,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s173,s173,SAMPLE STATION,106,Ground access,HR-BA-BS,407659,6065630,10,12,0000,2003-07-11,Landon  Wilson,M-URAR,2093U70,sample,1,HA,N,U,2106U80B,80,F,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s173,s173,SAMPLE STATION,106,Ground access,HR-BA-BS,407659,6065630,10,12,0000,2003-07-11,Landon  Wilson,M-URAM,,Xspecies,1,HA,N,U,2106U90B,90,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s173,s173,SAMPLE STATION,106,Ground access,HR-BA-BS,407659,6065630,10,12,0000,2003-07-11,Landon  Wilson,M-URAM,,Xspecies,1,HA,N,U,2106U70B,70,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s173,s173,SAMPLE STATION,106,Ground access,HR-BA-BS,407659,6065630,10,12,0000,2003-07-11,Landon  Wilson,M-URAM,,Xspecies,1,HA,N,U,2106U92B,92,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s173,s173,SAMPLE STATION,106,Ground access,HR-BA-BS,407659,6065630,10,12,0000,2003-07-11,Landon  Wilson,M-URAM,,Xspecies,1,HA,N,U,2106U100B,100,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s173,s173,SAMPLE STATION,106,Ground access,HR-BA-BS,407659,6065630,10,12,0000,2003-07-11,Landon  Wilson,M-URAM,,Xspecies,1,HA,N,U,2106U101B,101,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s173,s173,SAMPLE STATION,106,Ground access,HR-BA-BS,407659,6065630,10,12,0000,2003-07-11,Landon  Wilson,MAMMALIA,,Xmixed,1,HA,N,U,2106U102B,102,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s173,s173,SAMPLE STATION,106,Ground access,HR-BA-BS,407659,6065630,10,12,0000,2003-07-11,Landon  Wilson,M-URAM,,unextracted,1,HA,N,U,2106U103B,103,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s173,s173,SAMPLE STATION,106,Ground access,HR-BA-BS,407659,6065630,10,12,0000,2003-07-11,Landon  Wilson,M-URAM,,Xspecies,1,HA,N,U,2106U104B,104,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s173,s173,SAMPLE STATION,106,Ground access,HR-BA-BS,407659,6065630,10,12,0000,2003-07-11,Landon  Wilson,M-URAM,,Xspecies,1,HA,N,U,2106U105B,105,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s173,s173,SAMPLE STATION,106,Ground access,HR-BA-BS,407659,6065630,10,12,0000,2003-07-11,Landon  Wilson,M-URAM,,Xspecies,1,HA,N,U,2106U91B,91,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s174,s174,SAMPLE STATION,107,Ground access,HR-BA-BS,416271,6065148,10,11,0000,2003-07-12,Landon  Wilson,M-URAM,,Xspecies,1,HA,N,U,2107T01,1,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s174,s174,SAMPLE STATION,107,Ground access,HR-BA-BS,416271,6065148,10,11,0000,2003-07-12,Landon  Wilson,MAMMALIA,,Xbomb,1,HA,N,U,2107T70,70,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s175,s175,SAMPLE STATION,109,Ground access,HR-BA-BS,435610,6071965,10,14,0000,2003-07-12,Garth  Mowat,M-URAM,,Xspecies,1,HA,N,U,2109T01B,1,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s175,s175,SAMPLE STATION,109,Ground access,HR-BA-BS,435610,6071965,10,14,0000,2003-07-12,Garth  Mowat,M-URAM,,Xspecies,1,HA,N,U,2109T10B,10,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s175,s175,SAMPLE STATION,109,Ground access,HR-BA-BS,435610,6071965,10,14,0000,2003-07-12,Garth  Mowat,MAMMALIA,,unextracted,1,HA,N,U,2109T12B,12,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s175,s175,SAMPLE STATION,109,Ground access,HR-BA-BS,435610,6071965,10,14,0000,2003-07-12,Garth  Mowat,M-URAM,,Xspecies,1,HA,N,U,2109T50B,50,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s175,s175,SAMPLE STATION,109,Ground access,HR-BA-BS,435610,6071965,10,14,0000,2003-07-12,Garth  Mowat,M-URAM,,Xspecies,1,HA,N,U,2109T60B,60,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s175,s175,SAMPLE STATION,109,Ground access,HR-BA-BS,435610,6071965,10,14,0000,2003-07-12,Garth  Mowat,MAMMALIA,,unextracted,1,HA,N,U,2109T61B,61,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s175,s175,SAMPLE STATION,109,Ground access,HR-BA-BS,435610,6071965,10,14,0000,2003-07-12,Garth  Mowat,M-URAM,,Xspecies,1,HA,N,U,2109T20B,20,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s175,s175,SAMPLE STATION,109,Ground access,HR-BA-BS,435610,6071965,10,14,0000,2003-07-26,Chris  Pharness,MAMMALIA,,unextracted,1,HA,N,U,3109T01B,1,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s175,s175,SAMPLE STATION,109,Ground access,HR-BA-BS,435610,6071965,10,14,0000,2003-07-26,Chris  Pharness,M-URAM,,Xspecies,1,HA,N,U,3109T02B,2,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s175,s175,SAMPLE STATION,109,Ground access,HR-BA-BS,435610,6071965,10,14,0000,2003-07-26,Chris  Pharness,M-URAM,,unextracted,1,HA,N,U,3109T11B,11,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s175,s175,SAMPLE STATION,109,Ground access,HR-BA-BS,435610,6071965,10,14,0000,2003-07-26,Chris  Pharness,M-URAM,,unextracted,1,HA,N,U,3109T30B,30,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s175,s175,SAMPLE STATION,109,Ground access,HR-BA-BS,435610,6071965,10,14,0000,2003-07-26,Chris  Pharness,M-URAM,,Xspecies,1,HA,N,U,3109T50B,50,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s175,s175,SAMPLE STATION,109,Ground access,HR-BA-BS,435610,6071965,10,14,0000,2003-07-26,Chris  Pharness,M-URAM,,Xspecies,1,HA,N,U,3109T10B,10,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s176,s176,SAMPLE STATION,112,Ground access,HR-BA-BS,458735,6068203,10,15,0000,2003-07-08,Garth  Mowat,M-URAM,,Xspecies,1,HA,N,U,2112T50,50,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s176,s176,SAMPLE STATION,112,Ground access,HR-BA-BS,458735,6068203,10,15,0000,2003-07-08,Garth  Mowat,M-URAM,,unextracted,1,HA,N,U,2112T01,1,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s176,s176,SAMPLE STATION,112,Ground access,HR-BA-BS,458735,6068203,10,14,0000,2003-07-22,Chris  Pharness,M-URAM,,Xspecies,1,HA,N,U,3112T01,1,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s176,s176,SAMPLE STATION,112,Ground access,HR-BA-BS,458735,6068203,10,14,0000,2003-07-22,Chris  Pharness,M-URAM,,Xspecies,1,HA,N,U,3112T10,10,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s176,s176,SAMPLE STATION,112,Ground access,HR-BA-BS,458735,6068203,10,14,0000,2003-07-22,Chris  Pharness,M-URAM,,Xspecies,1,HA,N,U,3112T50,50,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s176,s176,SAMPLE STATION,112,Ground access,HR-BA-BS,458735,6068203,10,14,0000,2003-08-05,Garth  Mowat,M-URAM,,unextracted,1,HA,N,U,4112T01,1,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s177,s177,SAMPLE STATION,1,Ground access,HR-BA-BS,467585,6149511,10,14,0000,2003-07-19,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,3001T01,1,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s177,s177,SAMPLE STATION,1,Ground access,HR-BA-BS,467585,6149511,10,14,0000,2003-07-19,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,3001T02,2,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s177,s177,SAMPLE STATION,1,Ground access,HR-BA-BS,467585,6149511,10,14,0000,2003-07-19,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,3001T10,10,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s177,s177,SAMPLE STATION,1,Ground access,HR-BA-BS,467585,6149511,10,14,0000,2003-07-19,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,3001T21,21,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s177,s177,SAMPLE STATION,1,Ground access,HR-BA-BS,467585,6149511,10,14,0000,2003-07-19,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,3001T30,30,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s177,s177,SAMPLE STATION,1,Ground access,HR-BA-BS,467585,6149511,10,14,0000,2003-07-19,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,3001T31,31,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s177,s177,SAMPLE STATION,1,Ground access,HR-BA-BS,467585,6149511,10,14,0000,2003-07-19,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,3001T20,20,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s177,s177,SAMPLE STATION,1,Ground access,HR-BA-BS,467585,6149511,10,14,0000,2003-07-19,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,3001T50,50,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s177,s177,SAMPLE STATION,1,Ground access,HR-BA-BS,467585,6149511,10,17,0000,2003-08-05,Darcy  Fear,M-URAM,,unextracted,1,HA,N,U,4001T01,1,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s177,s177,SAMPLE STATION,1,Ground access,HR-BA-BS,467585,6149511,10,17,0000,2003-08-05,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,L,4001B10,10,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s177,s177,SAMPLE STATION,1,Ground access,HR-BA-BS,467585,6149511,10,17,0000,2003-08-05,Darcy  Fear,M-URAM,,unextracted,1,HA,N,U,4001T60,60,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s177,s177,SAMPLE STATION,1,Ground access,HR-BA-BS,467585,6149511,10,17,0000,2003-08-05,Darcy  Fear,M-URAM,,unextracted,1,HA,N,U,4001T71,71,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s177,s177,SAMPLE STATION,1,Ground access,HR-BA-BS,467585,6149511,10,17,0000,2003-08-05,Darcy  Fear,M-URAM,,unextracted,1,HA,N,U,4001T70,70,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s178,s178,SAMPLE STATION,2,Ground access,HR-BA-BS,469478,6147023,10,14,0000,2003-07-19,Darcy  Fear,NULL,,,0,,,,,,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s178,s178,SAMPLE STATION,2,Ground access,HR-BA-BS,469478,6147023,10,17,0000,2003-08-05,Darcy  Fear,MAMMALIA,,Xmixed,1,HA,N,U,4002T01,1,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s178,s178,SAMPLE STATION,2,Ground access,HR-BA-BS,469478,6147023,10,17,0000,2003-08-05,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,L,4002B01,1,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s178,s178,SAMPLE STATION,2,Ground access,HR-BA-BS,469478,6147023,10,17,0000,2003-08-05,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,4002T03,3,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s178,s178,SAMPLE STATION,2,Ground access,HR-BA-BS,469478,6147023,10,17,0000,2003-08-05,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,4002T10,10,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s178,s178,SAMPLE STATION,2,Ground access,HR-BA-BS,469478,6147023,10,17,0000,2003-08-05,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,4002T20,20,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s178,s178,SAMPLE STATION,2,Ground access,HR-BA-BS,469478,6147023,10,17,0000,2003-08-05,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,L,4002B60,60,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s178,s178,SAMPLE STATION,2,Ground access,HR-BA-BS,469478,6147023,10,17,0000,2003-08-05,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,L,4002B03,3,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s178,s178,SAMPLE STATION,2,Ground access,HR-BA-BS,469478,6147023,10,17,0000,2003-08-05,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,4002T01re,1,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s178,s178,SAMPLE STATION,2,Ground access,HR-BA-BS,469478,6147023,10,17,0000,2003-08-05,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,4002T70,70,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s179,s179,SAMPLE STATION,3,Ground access,HR-BA-BS,451548,6140379,10,14,0000,2003-07-22,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,3003T01,1,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s179,s179,SAMPLE STATION,3,Ground access,HR-BA-BS,451548,6140379,10,14,0000,2003-07-22,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,L,3003B01,1,,DNA
