SURVEY_NAME,Study Area Name,StudyAreaVisitStartDateTime,StudyAreaVisitNote,DC Area (sq m),Design Component Label,Site Design Component Label,DC Type,Grid Cell,DC Comments,Trap Type,Easting DC,Northing DC,UTM Zone DC,DC Visit Comments,Nights Trapped,Time,Date,Surveyor,Count,Sample Label,Species Guess,Sample Material,Sample Micro-location,Sample Group Label,Sample Is Incidental,Species,Species ID Method,Animal ID,Comments,Sex
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,53C,53C,SAMPLE STATION,53,Set and checked by helicopter,HR-BA-BS,684144,5462504,11,bait pile disturbed; scat near site; GB sow and COY tracks in mud,14,0000,2007-07-13,A.  Lorincz,1,15214-23c,M-URAR,HA,W,c,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,53C,53C,SAMPLE STATION,53,Set and checked by helicopter,HR-BA-BS,684144,5462504,11,bait pile disturbed; scat near site; GB sow and COY tracks in mud,14,0000,2007-07-13,A.  Lorincz,1,15214-24c,M-URAR,HA,W,c,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,53C,53C,SAMPLE STATION,53,Set and checked by helicopter,HR-BA-BS,684144,5462504,11,bait pile disturbed; scat near site; GB sow and COY tracks in mud,14,0000,2007-07-13,A.  Lorincz,1,15214-25x,M-URAR,HA,W,x,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,53C,53C,SAMPLE STATION,53,Set and checked by helicopter,HR-BA-BS,684144,5462504,11,bait pile disturbed; scat near site; GB sow and COY tracks in mud,14,0000,2007-07-13,A.  Lorincz,1,15214-26d,M-URAR,HA,W,d,N,MAMMALIA,,,Xbomb;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,53C,53C,SAMPLE STATION,53,Set and checked by helicopter,HR-BA-BS,684144,5462504,11,bait pile disturbed; scat near site; GB sow and COY tracks in mud,14,0000,2007-07-13,A.  Lorincz,1,15214-27d,M-URAR,HA,W,d,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,53C,53C,SAMPLE STATION,53,Set and checked by helicopter,HR-BA-BS,684144,5462504,11,bait pile disturbed; scat near site; GB sow and COY tracks in mud,14,0000,2007-07-13,A.  Lorincz,1,15214-28d,M-URAR,HA,W,d,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,53C,53C,SAMPLE STATION,53,Set and checked by helicopter,HR-BA-BS,684144,5462504,11,bait pile disturbed; scat near site; GB sow and COY tracks in mud,14,0000,2007-07-13,A.  Lorincz,1,15214-29x,M-URAR,HA,W,x,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,53C,53C,SAMPLE STATION,53,Set and checked by helicopter,HR-BA-BS,684144,5462504,11,bait pile disturbed; scat near site; GB sow and COY tracks in mud,14,0000,2007-07-13,A.  Lorincz,1,15214-30s,M-URAR,HA,P,s,N,M-URAR,DNA,Trix,sample; Animal ID in 2007 was 15214-15b,F
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,61C,61C,SAMPLE STATION,61,Set and checked by helicopter,HR-BA-BS,641116,5454608,11,bait pile disturbed a bit,13,0000,2007-07-15,A.  Lorincz,1,15222-1a,M-URAM,HA,W,a,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,61C,61C,SAMPLE STATION,61,Set and checked by helicopter,HR-BA-BS,641116,5454608,11,bait pile disturbed a bit,13,0000,2007-07-15,A.  Lorincz,1,15222-2a,M-URAM,HA,W,a,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,61C,61C,SAMPLE STATION,61,Set and checked by helicopter,HR-BA-BS,641116,5454608,11,bait pile disturbed a bit,13,0000,2007-07-15,A.  Lorincz,1,15222-3b,M-URAM,HA,W,b,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,61C,61C,SAMPLE STATION,61,Set and checked by helicopter,HR-BA-BS,641116,5454608,11,bait pile disturbed a bit,13,0000,2007-07-15,A.  Lorincz,1,15222-4b,M-URAM,HA,W,b,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,61C,61C,SAMPLE STATION,61,Set and checked by helicopter,HR-BA-BS,641116,5454608,11,bait pile disturbed a bit,13,0000,2007-07-15,A.  Lorincz,1,15222-5c,M-URAM,HA,W,c,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,61C,61C,SAMPLE STATION,61,Set and checked by helicopter,HR-BA-BS,641116,5454608,11,bait pile disturbed a bit,13,0000,2007-07-15,A.  Lorincz,1,15222-6c,M-URAM,HA,W,c,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,61C,61C,SAMPLE STATION,61,Set and checked by helicopter,HR-BA-BS,641116,5454608,11,bait pile disturbed a bit,13,0000,2007-07-15,A.  Lorincz,1,15222-7c,M-URAM,HA,W,c,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,61C,61C,SAMPLE STATION,61,Set and checked by helicopter,HR-BA-BS,641116,5454608,11,bait pile disturbed a bit,13,0000,2007-07-15,A.  Lorincz,1,15222-8v,M-URAM,HA,G,v,N,M-URAM,DNA,,Xblack; under 6c,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,61C,61C,SAMPLE STATION,61,Set and checked by helicopter,HR-BA-BS,641116,5454608,11,bait pile disturbed a bit,13,0000,2007-07-15,A.  Lorincz,1,15222-9v,M-URAM,HA,G,v,N,MAMMALIA,,,unextracted; near 7c,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,61C,61C,SAMPLE STATION,61,Set and checked by helicopter,HR-BA-BS,641116,5454608,11,bait pile disturbed a bit,13,0000,2007-07-15,A.  Lorincz,1,15222-10x,M-URAM,HA,W,x,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,61C,61C,SAMPLE STATION,61,Set and checked by helicopter,HR-BA-BS,641116,5454608,11,bait pile disturbed a bit,13,0000,2007-07-15,A.  Lorincz,1,15222-11d,M-URAM,HA,W,d,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,61C,61C,SAMPLE STATION,61,Set and checked by helicopter,HR-BA-BS,641116,5454608,11,bait pile disturbed a bit,13,0000,2007-07-15,A.  Lorincz,1,15222-12d,M-URAM,HA,W,d,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,61C,61C,SAMPLE STATION,61,Set and checked by helicopter,HR-BA-BS,641116,5454608,11,bait pile disturbed a bit,13,0000,2007-07-15,A.  Lorincz,1,15222-13x,M-URAM,HA,W,x,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,62C,62C,SAMPLE STATION,62,Set and checked by truck,HR-BA-BS,647399,5451914,11,,15,0000,2007-07-15,R.  Munro,1,15060-1a,,HA,W,a,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,62C,62C,SAMPLE STATION,62,Set and checked by truck,HR-BA-BS,647399,5451914,11,,15,0000,2007-07-15,R.  Munro,1,15060-2a,,HA,W,a,N,MAMMALIA,,,Xbomb;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,62C,62C,SAMPLE STATION,62,Set and checked by truck,HR-BA-BS,647399,5451914,11,,15,0000,2007-07-15,R.  Munro,1,15060-3v,,HA,G,v,N,MAMMALIA,,,Xinadequate; near 1a,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,62C,62C,SAMPLE STATION,62,Set and checked by truck,HR-BA-BS,647399,5451914,11,,15,0000,2007-07-15,R.  Munro,1,15060-4x,,HA,W,x,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,62C,62C,SAMPLE STATION,62,Set and checked by truck,HR-BA-BS,647399,5451914,11,,15,0000,2007-07-15,R.  Munro,1,15060-5v,,HA,G,v,N,MAMMALIA,,,Xbomb; near 4x,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,63C,63C,SAMPLE STATION,63,Set and checked by truck,HR-BA-BS,653493,5452625,11,,14,0000,2007-07-15,R.  Munro,1,15061-1x,,HA,W,x,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,63C,63C,SAMPLE STATION,63,Set and checked by truck,HR-BA-BS,653493,5452625,11,,14,0000,2007-07-15,R.  Munro,1,15061-2v,,HA,G,v,N,M-URAM,DNA,,Xblack; near 1x,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,63C,63C,SAMPLE STATION,63,Set and checked by truck,HR-BA-BS,653493,5452625,11,,14,0000,2007-07-15,R.  Munro,1,15061-3x,,HA,W,x,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,63C,63C,SAMPLE STATION,63,Set and checked by truck,HR-BA-BS,653493,5452625,11,,14,0000,2007-07-15,R.  Munro,1,15061-4v,,HA,G,v,N,M-URAM,DNA,,Xblack; near 7a,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,63C,63C,SAMPLE STATION,63,Set and checked by truck,HR-BA-BS,653493,5452625,11,,14,0000,2007-07-15,R.  Munro,1,15061-5a,,HA,W,a,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,63C,63C,SAMPLE STATION,63,Set and checked by truck,HR-BA-BS,653493,5452625,11,,14,0000,2007-07-15,R.  Munro,1,15061-6a,,HA,W,a,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,63C,63C,SAMPLE STATION,63,Set and checked by truck,HR-BA-BS,653493,5452625,11,,14,0000,2007-07-15,R.  Munro,1,15061-7a,,HA,W,a,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,63C,63C,SAMPLE STATION,63,Set and checked by truck,HR-BA-BS,653493,5452625,11,,14,0000,2007-07-15,R.  Munro,1,15061-8a,,HA,W,a,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,63C,63C,SAMPLE STATION,63,Set and checked by truck,HR-BA-BS,653493,5452625,11,,14,0000,2007-07-15,R.  Munro,1,15061-9x,,HA,W,x,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,63C,63C,SAMPLE STATION,63,Set and checked by truck,HR-BA-BS,653493,5452625,11,,14,0000,2007-07-15,R.  Munro,1,15061-10b,,HA,W,b,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,63C,63C,SAMPLE STATION,63,Set and checked by truck,HR-BA-BS,653493,5452625,11,,14,0000,2007-07-15,R.  Munro,1,15061-11b,,HA,W,b,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,63C,63C,SAMPLE STATION,63,Set and checked by truck,HR-BA-BS,653493,5452625,11,,14,0000,2007-07-15,R.  Munro,1,15061-12x,,HA,W,x,N,MAMMALIA,,,Xinadequate; other?,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,63C,63C,SAMPLE STATION,63,Set and checked by truck,HR-BA-BS,653493,5452625,11,,14,0000,2007-07-15,R.  Munro,1,15061-13s,,HA,P,s,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,64C,64C,SAMPLE STATION,64,Set and checked by helicopter,HR-BA-BS,663212,5457869,11,bait pile not disturbed,12,0000,2007-07-13,A.  Lorincz,0,,,,,,,NULL,,,,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,65C,65C,SAMPLE STATION,65,Set and checked by helicopter,HR-BA-BS,666897,5454032,11,bait pile disturbed,13,0000,2007-07-14,A.  Lorincz,1,15219-1t,M-URAR,HA,T,t,N,M-URAR,DNA,4605,sample; Animal ID in 2007 was 15219-23s,F
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,65C,65C,SAMPLE STATION,65,Set and checked by helicopter,HR-BA-BS,666897,5454032,11,bait pile disturbed,13,0000,2007-07-14,A.  Lorincz,1,15219-2a,M-URAR,HA,W,a,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,65C,65C,SAMPLE STATION,65,Set and checked by helicopter,HR-BA-BS,666897,5454032,11,bait pile disturbed,13,0000,2007-07-14,A.  Lorincz,1,15219-3a,M-URAR,HA,W,a,N,MAMMALIA,,,Xbomb;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,65C,65C,SAMPLE STATION,65,Set and checked by helicopter,HR-BA-BS,666897,5454032,11,bait pile disturbed,13,0000,2007-07-14,A.  Lorincz,1,15219-4b,M-URAR,HA,W,b,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,65C,65C,SAMPLE STATION,65,Set and checked by helicopter,HR-BA-BS,666897,5454032,11,bait pile disturbed,13,0000,2007-07-14,A.  Lorincz,1,15219-5b,M-URAR,HA,W,b,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,65C,65C,SAMPLE STATION,65,Set and checked by helicopter,HR-BA-BS,666897,5454032,11,bait pile disturbed,13,0000,2007-07-14,A.  Lorincz,1,15219-6b,M-URAR,HA,W,b,N,M-URAR,DNA,4605,sample; Animal ID in 2007 was 15219-23s,F
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,65C,65C,SAMPLE STATION,65,Set and checked by helicopter,HR-BA-BS,666897,5454032,11,bait pile disturbed,13,0000,2007-07-14,A.  Lorincz,1,15219-7x,M-URAR,HA,W,x,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,65C,65C,SAMPLE STATION,65,Set and checked by helicopter,HR-BA-BS,666897,5454032,11,bait pile disturbed,13,0000,2007-07-14,A.  Lorincz,1,15219-8v,M-URAR,HA,G,v,N,M-URAR,DNA,4605,sample; Animal ID in 2007 was 15219-23s; under 9c,F
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,65C,65C,SAMPLE STATION,65,Set and checked by helicopter,HR-BA-BS,666897,5454032,11,bait pile disturbed,13,0000,2007-07-14,A.  Lorincz,1,15219-9c,M-URAR,HA,W,c,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,65C,65C,SAMPLE STATION,65,Set and checked by helicopter,HR-BA-BS,666897,5454032,11,bait pile disturbed,13,0000,2007-07-14,A.  Lorincz,1,15219-10c,M-URAR,HA,W,c,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,65C,65C,SAMPLE STATION,65,Set and checked by helicopter,HR-BA-BS,666897,5454032,11,bait pile disturbed,13,0000,2007-07-14,A.  Lorincz,1,15219-11c,M-URAR,HA,W,c,N,M-URAR,DNA,4605,sample; Animal ID in 2007 was 15219-23s,F
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,65C,65C,SAMPLE STATION,65,Set and checked by helicopter,HR-BA-BS,666897,5454032,11,bait pile disturbed,13,0000,2007-07-14,A.  Lorincz,1,15219-12x,M-URAR,HA,W,x,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,65C,65C,SAMPLE STATION,65,Set and checked by helicopter,HR-BA-BS,666897,5454032,11,bait pile disturbed,13,0000,2007-07-14,A.  Lorincz,1,15219-13d,M-URAR,HA,W,d,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,65C,65C,SAMPLE STATION,65,Set and checked by helicopter,HR-BA-BS,666897,5454032,11,bait pile disturbed,13,0000,2007-07-14,A.  Lorincz,1,15219-14d,M-URAR,HA,W,d,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,65C,65C,SAMPLE STATION,65,Set and checked by helicopter,HR-BA-BS,666897,5454032,11,bait pile disturbed,13,0000,2007-07-14,A.  Lorincz,1,15219-15e,M-URAR,HA,W,e,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,65C,65C,SAMPLE STATION,65,Set and checked by helicopter,HR-BA-BS,666897,5454032,11,bait pile disturbed,13,0000,2007-07-14,A.  Lorincz,1,15219-16e,M-URAR,HA,W,e,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,65C,65C,SAMPLE STATION,65,Set and checked by helicopter,HR-BA-BS,666897,5454032,11,bait pile disturbed,13,0000,2007-07-14,A.  Lorincz,1,15219-17e,M-URAR,HA,W,e,N,M-URAR,DNA,4605,sample; Animal ID in 2007 was 15219-23s,F
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,65C,65C,SAMPLE STATION,65,Set and checked by helicopter,HR-BA-BS,666897,5454032,11,bait pile disturbed,13,0000,2007-07-14,A.  Lorincz,1,15219-18e,M-URAR,HA,W,e,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,65C,65C,SAMPLE STATION,65,Set and checked by helicopter,HR-BA-BS,666897,5454032,11,bait pile disturbed,13,0000,2007-07-14,A.  Lorincz,1,15219-19e,M-URAR,HA,W,e,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,65C,65C,SAMPLE STATION,65,Set and checked by helicopter,HR-BA-BS,666897,5454032,11,bait pile disturbed,13,0000,2007-07-14,A.  Lorincz,1,15219-20e,M-URAR,HA,W,e,N,M-URAR,DNA,15259-23s,sample;,F
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,65C,65C,SAMPLE STATION,65,Set and checked by helicopter,HR-BA-BS,666897,5454032,11,bait pile disturbed,13,0000,2007-07-14,A.  Lorincz,1,15219-21x,M-URAR,HA,W,x,N,M-URAR,DNA,4605,sample; Animal ID in 2007 was 15219-23s,F
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,65C,65C,SAMPLE STATION,65,Set and checked by helicopter,HR-BA-BS,666897,5454032,11,bait pile disturbed,13,0000,2007-07-14,A.  Lorincz,1,15219-22t,M-URAR,HA,T,t,N,M-URAR,DNA,15219-22t,sample;,F
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,65C,65C,SAMPLE STATION,65,Set and checked by helicopter,HR-BA-BS,666897,5454032,11,bait pile disturbed,13,0000,2007-07-14,A.  Lorincz,1,15219-23s,M-URAR,HA,P,s,N,M-URAR,DNA,4605,sample; Animal ID in 2007 was 15219-23s,F
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,66C,66C,SAMPLE STATION,66,Set and checked by helicopter,HR-BA-BS,673125,5453278,11,bait pile not disturbed,12,0000,2007-07-13,A.  Lorincz,0,,,,,,,NULL,,,,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,67C,67C,SAMPLE STATION,67,Set and checked by helicopter,HR-BA-BS,679687,5458908,11,bait pile disturbed a bit; 1 tree marked and pushed over,15,0000,2007-07-14,A.  Lorincz,1,15220-1x,M-URAR,HA,W,x,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,67C,67C,SAMPLE STATION,67,Set and checked by helicopter,HR-BA-BS,679687,5458908,11,bait pile disturbed a bit; 1 tree marked and pushed over,15,0000,2007-07-14,A.  Lorincz,1,15220-2x,M-URAR,HA,W,x,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,67C,67C,SAMPLE STATION,67,Set and checked by helicopter,HR-BA-BS,679687,5458908,11,bait pile disturbed a bit; 1 tree marked and pushed over,15,0000,2007-07-14,A.  Lorincz,1,15220-3a,M-URAR,HA,W,a,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,67C,67C,SAMPLE STATION,67,Set and checked by helicopter,HR-BA-BS,679687,5458908,11,bait pile disturbed a bit; 1 tree marked and pushed over,15,0000,2007-07-14,A.  Lorincz,1,15220-4a,M-URAR,HA,W,a,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,67C,67C,SAMPLE STATION,67,Set and checked by helicopter,HR-BA-BS,679687,5458908,11,bait pile disturbed a bit; 1 tree marked and pushed over,15,0000,2007-07-14,A.  Lorincz,1,15220-5s,M-URAR,HA,P,s,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,67C,67C,SAMPLE STATION,67,Set and checked by helicopter,HR-BA-BS,679687,5458908,11,bait pile disturbed a bit; 1 tree marked and pushed over,15,0000,2007-07-14,A.  Lorincz,1,15220-6s,M-URAR,HA,P,s,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,76C,76C,SAMPLE STATION,76,Set and checked by quad,HR-BA-BS,640319,5444936,11,,12,0000,2007-07-14,J.  Minifie,1,14831-1a,,HA,W,a,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,76C,76C,SAMPLE STATION,76,Set and checked by quad,HR-BA-BS,640319,5444936,11,,12,0000,2007-07-14,J.  Minifie,1,14831-2a,,HA,W,a,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,76C,76C,SAMPLE STATION,76,Set and checked by quad,HR-BA-BS,640319,5444936,11,,12,0000,2007-07-14,J.  Minifie,1,14831-3x,,HA,W,x,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,76C,76C,SAMPLE STATION,76,Set and checked by quad,HR-BA-BS,640319,5444936,11,,12,0000,2007-07-14,J.  Minifie,1,14831-4b,,HA,W,b,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,76C,76C,SAMPLE STATION,76,Set and checked by quad,HR-BA-BS,640319,5444936,11,,12,0000,2007-07-14,J.  Minifie,1,14831-5b,,HA,W,b,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,76C,76C,SAMPLE STATION,76,Set and checked by quad,HR-BA-BS,640319,5444936,11,,12,0000,2007-07-14,J.  Minifie,1,14831-6x,,HA,W,x,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,76C,76C,SAMPLE STATION,76,Set and checked by quad,HR-BA-BS,640319,5444936,11,,12,0000,2007-07-14,J.  Minifie,1,14831-7v,,HA,G,v,N,MAMMALIA,,,Xspecies; under 6x,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,76C,76C,SAMPLE STATION,76,Set and checked by quad,HR-BA-BS,640319,5444936,11,,12,0000,2007-07-14,J.  Minifie,1,14831-8x,,HA,W,x,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,76C,76C,SAMPLE STATION,76,Set and checked by quad,HR-BA-BS,640319,5444936,11,,12,0000,2007-07-14,J.  Minifie,1,14831-9x,,HA,W,x,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,76C,76C,SAMPLE STATION,76,Set and checked by quad,HR-BA-BS,640319,5444936,11,,12,0000,2007-07-14,J.  Minifie,1,14831-10v,,HA,G,v,N,MAMMALIA,,,Xspecies; under 9x,
