Project,Sample ID,HTorRT,Area,GBPU,Name/WGI_ID,Name/Apps/WGI,NEWIDS,HT_ID,NEW SITE ID,Site Name,Easting,Northing,Latitude,Longitude ,YR,MO,DY,Date,Session,Cell,HTs,RTs,ID,HIT,Individual,Sex,Note or Genetic Ancestry ,,,
,HT Hpe Sld-150713-2,HT,Hope,SC,HT Noe W-150713-1,HT Noe W-150713-1,NewM01,82,HT Hope Slide2010,HT Hope Slide2010,502335,5610731,50.648433,-122.966972,2013,7,15,15-07-2013,3,,12,15,,1,HT Noe W-150713-1,M,,,,
,HT HpeSld-300713-1A,HT,Hope,SC,Haily of the Hurly, Haily of the Hurly F390,Haily_ Hurly,82,HT Hope Slide2010,HT Hope Slide2010,502335,5610731,50.648433,-122.966972,2013,7,30,30-07-2013,4,,7,14,F390,1,HT Noel 1-170612-1C,F,,,,
,,HT,L Phelix,SC,,,NONE,,HT L Phelix,HT L Phelix,524582,5601790,50.567513,-122.652894,2013,6,3,3-06-2013,0,,,,,,,,,,,
,,HT,L Phelix,SC,,,NONE,,HT L Phelix,HT L Phelix,524582,5601790,50.567513,-122.652894,2013,6,15,15-06-2013,1,,,,,,,,,,,
,,HT,Whitecap,SC,,,NONE,,HT L Wcap,HT L Wcap,542552,5620561,50.735279,-122.397006,2013,7,1,1-07-2013,2,,,,,,,,,,,
,,HT,Whitecap,SC,,,NONE,,HT L Wcap,HT L Wcap,542552,5620561,50.735279,-122.397006,2013,7,16,16-07-2013,3,,,,,,,,,,,
,HT Wcp -310713-6,HT,Whitecap,SC,Burnadette,Burnadette F126,Burnadette,112,HT L Wcap,HT L Wcap,542552,5620561,50.735279,-122.397006,2013,7,31,31-07-2013,4,,7,14,F126,1,63024-a1,F,,,,
,HT Wcp -310713-1,HT,Whitecap,SC,Rock ,Rock  M128,Rock ,112,HT L Wcap,HT L Wcap,542552,5620561,50.735279,-122.397006,2013,7,31,31-07-2013,4,,7,14,M128,1,63025-c1,M,,,,
,HT Wcp -310713-2,HT,Whitecap,SC,Rock ,Rock  M128,Rock ,112,HT L Wcap,HT L Wcap,542552,5620561,50.735279,-122.397006,2013,7,31,31-07-2013,4,,7,14,M128,2,63025-c1,M,,,,
,HT Wcp -310713-3,HT,Whitecap,SC,Rock ,Rock  M128,Rock ,112,HT L Wcap,HT L Wcap,542552,5620561,50.735279,-122.397006,2013,7,31,31-07-2013,4,,7,14,M128,3,63025-c1,M,,,,
,HT Wcp -310713-4,HT,Whitecap,SC,Rock ,Rock  M128,Rock ,112,HT L Wcap,HT L Wcap,542552,5620561,50.735279,-122.397006,2013,7,31,31-07-2013,4,,7,14,M128,4,63025-c1,M,,,,
,HT Wcp -310713-5,HT,Whitecap,SC,Rock ,Rock  M128,Rock ,112,HT L Wcap,HT L Wcap,542552,5620561,50.735279,-122.397006,2013,7,31,31-07-2013,4,,7,14,M128,5,63025-c1,M,,,,
,Wcp Trl-310713-,HT,Whitecap,SC,Rock ,Rock  M128,Rock ,1054,HT L Wcap,HT L Wcap,542552,5620561,50.735279,-122.397006,2013,7,31,31-07-2013,4,,6,11,M128,1,63025-c1,M,,,,
,HT LValHel-190713-1A,HT,Lost Valley,SN,HT Cottonwood-60812-2A,M394,M394,46,Ht Lost Valley Heli,Ht Lost Valley Heli,547362,5597466,50.527226,-122.331800,2013,7,19,19-07-2013,3,,18,9,M394,1,HT Cottonwood-60812-2A,M,,,,
,HT LValHel-190713-1B,HT,Lost Valley,SN,HT Cottonwood-60812-2A,M394,M394,46,Ht Lost Valley Heli,Ht Lost Valley Heli,547362,5597466,50.527226,-122.331800,2013,7,19,19-07-2013,3,,18,9,M394,2,HT Cottonwood-60812-2A,M,,,,
,HT LValHel-190713-2C,HT,Lost Valley,SN,HT Cottonwood-60812-2A,M394,M394,46,Ht Lost Valley Heli,Ht Lost Valley Heli,547362,5597466,50.527226,-122.331800,2013,7,19,19-07-2013,3,,18,9,M394,3,HT Cottonwood-60812-2A,M,,,,
,HT LValHel-290713-1,HT,Lost Valley,SN,Barkley ,Barkley M69,Barkley,46,Ht Lost Valley Heli,Ht Lost Valley Heli,547362,5597466,50.527226,-122.331800,2013,7,29,29-07-2013,4,,17,9,M69,1,5SNRB8,M,,,,
,HT LValHel-290713-T,HT,Lost Valley,SN,Barkley ,Barkley M69,Barkley,46,Ht Lost Valley Heli,Ht Lost Valley Heli,547362,5597466,50.527226,-122.331800,2013,7,29,29-07-2013,4,,17,9,M69,2,5SNRB8,M,,,,
,HT McHel-190713-5,HT,McGillvary,SC,Ht Mcgill N-260811-1f, F389,F389,101,HT McGillvary Heli,HT McGillvary Heli,526499,5616706,50.701567,-122.624759,2013,7,19,19-07-2013,3,,12,15,F389,1,Ht Mcgill N-260811-1f,F,,,,
,HT McHel-190713-6,HT,McGillvary,SC,Ht Mcgill N-260811-1f, F389,F389,101,HT McGillvary Heli,HT McGillvary Heli,526499,5616706,50.701567,-122.624759,2013,7,19,19-07-2013,3,,12,15,F389,2,Ht Mcgill N-260811-1f,F,,,,
,HT McHel-190713-1,HT,McGillvary,SC,Ht Mcgill N-260811-1a, M383,M383,101,HT McGillvary Heli,HT McGillvary Heli,526499,5616706,50.701567,-122.624759,2013,7,19,19-07-2013,3,,12,15,M383,1,Ht Mcgill N-260811-1a,M,,,,
,HT McHel-190713-2,HT,McGillvary,SC,Ht Mcgill N131011-3, M387,M387,101,HT McGillvary Heli,HT McGillvary Heli,526499,5616706,50.701567,-122.624759,2013,7,19,19-07-2013,3,,12,15,M387,1,Ht Mcgill N131011-3,M,,,,
,,HT,McGillvary,SC,,,NONE,,HT McGillvary Heli,HT McGillvary Heli,526499,5616706,50.701567,-122.624759,2013,7,29,29-07-2013,4,,,,,,,,,,,
,HT MlvHel-190713-1C,HT,Melvin,SN,Barkley ,Barkley M69,Barkley,45,Ht Melvin Heli,Ht Melvin Heli,547343,5597459,50.527165,-122.332069,2013,7,19,19-07-2013,3,,18,9,M69,1,5SNRB8,M,,,,
,HT MlvHel-290713-,HT,Melvin,SN,Barkley ,Barkley M69,Barkley,45,Ht Melvin Heli,Ht Melvin Heli,547343,5597459,50.527165,-122.332069,2013,7,29,29-07-2013,4,,17,9,M69,1,5SNRB8,M,,,,
,,HT,Mission Mt,SC,,,NONE,,Ht Mission Heli,Ht Mission Heli,563327,5620398,50.731919,-122.102669,2013,7,19,19-07-2013,3,,,,,,,,,,,
,,HT,Mission Mt,SC,,,NONE,,Ht Mission Heli,Ht Mission Heli,563327,5620398,50.731919,-122.102669,2013,7,29,29-07-2013,4,,,,,,,,,,,
,,HT,Molybdonite,SN,,,NONE,,HT Molly 3,HT Molly 3,572065,5597054,50.521000,-121.983414,2013,6,21,21-06-2013,1,,,,,,,,,,,
,HT Mol -070713-2,HT,Molybdonite,SN,Jim's brother,Jim's brother M240,Jim_brother,42,HT Molly 3,HT Molly 3,572065,5597054,50.521000,-121.983414,2013,7,7,7-07-2013,2,,17,9,M240,1,NAH7-02-31-d1,M,,,,
,HT Mol -070713-3,HT,Molybdonite,SN,Jim's brother,Jim's brother M240,Jim_brother,42,HT Molly 3,HT Molly 3,572065,5597054,50.521000,-121.983414,2013,7,7,7-07-2013,2,,17,9,M240,2,NAH7-02-31-d1,M,,,,
,HT Mol -070713-1,HT,Molybdonite,SN,Molly,Molly F73,Molly,42,HT Molly 3,HT Molly 3,572065,5597054,50.521000,-121.983414,2013,7,7,7-07-2013,2,,17,9,F73,1,55018e1,F,,,,
,HT Mol -070713-4,HT,Molybdonite,SN,Molly,Molly F73,Molly,42,HT Molly 3,HT Molly 3,572065,5597054,50.521000,-121.983414,2013,7,7,7-07-2013,2,,17,9,F73,2,55018e1,F,,,,
,HT Mol -070713-5B,HT,Molybdonite,SN,Molly,Molly F73,Molly,42,HT Molly 3,HT Molly 3,572065,5597054,50.521000,-121.983414,2013,7,7,7-07-2013,2,,17,9,F73,3,55018e1,F,,,,
,HT Mol -070713-6,HT,Molybdonite,SN,Molly,Molly F73,Molly,42,HT Molly 3,HT Molly 3,572065,5597054,50.521000,-121.983414,2013,7,7,7-07-2013,2,,17,9,F73,4,55018e1,F,,,,
,,HT,Molybdonite,SN,,,NONE,,HT Molly 3,HT Molly 3,572065,5597054,50.521000,-121.983414,2013,7,22,22-07-2013,3,,,,,,,,,,,
,,HT,Noel,SC,,,NONE,,HT Noel 3,HT Noel 3,515674,5614934,50.686024,-122.778121,2013,6,30,30-06-2013,2,,,,,,,,,,,
,HT Noe3-150713-1,HT,Noel,SC,HT Noe3-150713-5,HT Noe3-150713-5,NewM02,91,HT Noel 3,HT Noel 3,515674,5614934,50.686024,-122.778121,2013,7,15,15-07-2013,3,,12,15,,1,HT Noe3-150713-5,M,,,,
,HT Noe3-150713-4,HT,Noel,SC,HT Noe3-150713-5,HT Noe3-150713-5,NewM02,91,HT Noel 3,HT Noel 3,515674,5614934,50.686024,-122.778121,2013,7,15,15-07-2013,3,,12,15,,2,HT Noe3-150713-5,M,,,,
,HT Noe3-150713-5,HT,Noel,SC,HT Noe3-150713-5,HT Noe3-150713-5,NewM02,91,HT Noel 3,HT Noel 3,515674,5614934,50.686024,-122.778121,2013,7,15,15-07-2013,3,,12,15,,3,HT Noe3-150713-5,M,,,,
,,HT,Noel,SC,,,NONE,,HT Noel 3,HT Noel 3,515674,5614934,50.686024,-122.778121,2013,7,30,30-07-2013,4,,,,,,,,,,,
,,HT,Noel,SC,,,NONE,,HT Noel Girls,HT Noel Girls,513683,5618322,50.716542,-122.806180,2013,6,30,30-06-2013,2,,,,,,,,,,,
,HT Noe1-150713-5,HT,Noel,SC,HT Noel 2151011-1, F388,F388,109,HT Noel Girls,HT Noel Girls,513683,5618322,50.716542,-122.806180,2013,7,15,15-07-2013,3,,12,15,F388,1,HT Noel 2151011-1,F,,,,
,HT Noe1-150713-10,HT,Noel,SC,Huck,Huck M105,Huck,109,HT Noel Girls,HT Noel Girls,513683,5618322,50.716542,-122.806180,2013,7,15,15-07-2013,3,,12,15,M105,1,61021-b1,M,,,,
,HT Noe1-150713-2B,HT,Noel,SC,Huck,Huck M105,Huck,109,HT Noel Girls,HT Noel Girls,513683,5618322,50.716542,-122.806180,2013,7,15,15-07-2013,3,,12,15,M105,2,61021-b1,M,,,,
,HT Noe1-150713-2C,HT,Noel,SC,Huck,Huck M105,Huck,109,HT Noel Girls,HT Noel Girls,513683,5618322,50.716542,-122.806180,2013,7,15,15-07-2013,3,,12,15,M105,3,61021-b1,M,,,,
,HT Noe1-150713-3,HT,Noel,SC,Huck,Huck M105,Huck,109,HT Noel Girls,HT Noel Girls,513683,5618322,50.716542,-122.806180,2013,7,15,15-07-2013,3,,12,15,M105,4,61021-b1,M,,,,
,HT Noe1-150713-7,HT,Noel,SC,Huck,Huck M105,Huck,109,HT Noel Girls,HT Noel Girls,513683,5618322,50.716542,-122.806180,2013,7,15,15-07-2013,3,,12,15,M105,5,61021-b1,M,,,,
,HT Noe1-150713-8,HT,Noel,SC,Huck,Huck M105,Huck,109,HT Noel Girls,HT Noel Girls,513683,5618322,50.716542,-122.806180,2013,7,15,15-07-2013,3,,12,15,M105,6,61021-b1,M,,,,
,HT Noe1-150713-6,HT,Noel,SC,61021-a1,M104,M104,109,HT Noel Girls,HT Noel Girls,513683,5618322,50.716542,-122.806180,2013,7,15,15-07-2013,3,,12,15,M104,1,61021-a1,M,,,,
,HT Noe1-150713-9C,HT,Noel,SC,61021-a1,M104,M104,109,HT Noel Girls,HT Noel Girls,513683,5618322,50.716542,-122.806180,2013,7,15,15-07-2013,3,,12,15,M104,2,61021-a1,M,,,,
,HT Noe1-150713-4A,HT,Noel,SC,HT Noe3-150713-5,HT Noe3-150713-5,NewM02,109,HT Noel Girls,HT Noel Girls,513683,5618322,50.716542,-122.806180,2013,7,15,15-07-2013,3,,12,15,,1,HT Noe3-150713-5,M,,,,
,HT NoeSld-300713-2,HT,Noel,SC,Brutus,Brutus M247,Brutus,109,HT Noel Girls,HT Noel Girls,513683,5618322,50.716542,-122.806180,2013,7,30,30-07-2013,4,,7,14,M247,1,BH7-03-22d-j1,M,,,,
,HT NoeSld-300713-ile,HT,Noel,SC,Huck,Huck M105,Huck,109,HT Noel Girls,HT Noel Girls,513683,5618322,50.716542,-122.806180,2013,7,30,30-07-2013,4,,7,14,M105,1,61021-b1,M,,,,
,HT NoeSld-300713-1,HT,Noel,SC,HT Noe W-150713-1,HT Noe W-150713-1,NewM01,109,HT Noel Girls,HT Noel Girls,513683,5618322,50.716542,-122.806180,2013,7,30,30-07-2013,4,,7,14,,1,HT Noe W-150713-1,M,,,,
,HT Noe W-150713-2B,HT,Noel,SC,Huck,Huck M105,Huck,94,HT Noel West,HT Noel West,511504,5615198,50.688496,-122.837142,2013,7,15,15-07-2013,3,,12,15,M105,1,61021-b1,M,,,,
,HT Noe W-150713-3,HT,Noel,SC,Huck,Huck M105,Huck,94,HT Noel West,HT Noel West,511504,5615198,50.688496,-122.837142,2013,7,15,15-07-2013,3,,12,15,M105,2,61021-b1,M,,,,
,HT Noe W-150713-1,HT,Noel,SC,HT Noe W-150713-1,HT Noe W-150713-1,NewM01,94,HT Noel West,HT Noel West,511504,5615198,50.688496,-122.837142,2013,7,15,15-07-2013,3,,12,15,,1,HT Noe W-150713-1,M,,,,
,HT Noe W-300713-1,HT,Noel,SC,Brutus,Brutus M247,Brutus,94,HT Noel West,HT Noel West,511504,5615198,50.688496,-122.837142,2013,7,30,30-07-2013,4,,7,14,M247,1,BH7-03-22d-j1,M,,,,
,HT Noe W-300713-2A,HT,Noel,SC,Huck,Huck M105,Huck,94,HT Noel West,HT Noel West,511504,5615198,50.688496,-122.837142,2013,7,30,30-07-2013,4,,7,14,M105,1,61021-b1,M,,,,
,HT Noe W-300713-P,HT,Noel,SC,Huck,Huck M105,Huck,94,HT Noel West,HT Noel West,511504,5615198,50.688496,-122.837142,2013,7,30,30-07-2013,4,,7,14,M105,2,61021-b1,M,,,,
,,HT,Upper Birkinghead,SC,,,NONE,,HT Opal ,HT Opal ,504210,5601839,50.568454,-122.940552,2013,7,19,19-07-2013,3,,,,,,,,,,,
,HT BrkHel-290713-1,HT,Upper Birkinghead,SC,Walnut,Walnut F382,Walnut,59,HT Opal ,HT Opal ,504210,5601839,50.568454,-122.940552,2013,7,29,29-07-2013,4,,12,15,F382,1,Ht U birkenhead-170811-2,F,,,,
,HT PhxPHel-190713-1B,HT,Upper Phelix,SC,Flip,Flip M379,Flip,71,Ht Phelix Pass Heli,Ht Phelix Pass Heli,528213,5607408,50.617871,-122.601197,2013,7,19,19-07-2013,3,,12,15,M379,1,HT McGill S-250711-5,M,,,,
,HT PhxPHel-190713-2,HT,Upper Phelix,SC,Flip,Flip M379,Flip,71,Ht Phelix Pass Heli,Ht Phelix Pass Heli,528213,5607408,50.617871,-122.601197,2013,7,19,19-07-2013,3,,12,15,M379,2,HT McGill S-250711-5,M,,,,
,HT PhxPHel-190713-4,HT,Upper Phelix,SC,Flip,Flip M379,Flip,71,Ht Phelix Pass Heli,Ht Phelix Pass Heli,528213,5607408,50.617871,-122.601197,2013,7,19,19-07-2013,3,,12,15,M379,3,HT McGill S-250711-5,M,,,,
,HT PhxPHel-290713-1,HT,Upper Phelix,SC,Phelix,Phelix F134,Phelix,71,Ht Phelix Pass Heli,Ht Phelix Pass Heli,528213,5607408,50.617871,-122.601197,2013,7,29,29-07-2013,4,,12,15,F134,1,64021-e1,F,,,,
,HT PhxPHel-290713-2,HT,Upper Phelix,SC,Phelix,Phelix F134,Phelix,71,Ht Phelix Pass Heli,Ht Phelix Pass Heli,528213,5607408,50.617871,-122.601197,2013,7,29,29-07-2013,4,,12,15,F134,2,64021-e1,F,,,,
,,HT,Sockeye,SC,,,NONE,,Ht Sockeye Heli,Ht Sockeye Heli,517373,5609697,50.638880,-122.754316,2013,7,19,19-07-2013,3,,,,,,,,,,,
,,HT,Sockeye,SC,,,NONE,,Ht Sockeye Heli,Ht Sockeye Heli,517373,5609697,50.638880,-122.754316,2013,7,29,29-07-2013,4,,,,,,,,,,,
,Ht Tnq1 -020713-1,HT,Tenquille,SC,Barkley ,Barkley M69,Barkley,51,HT Tenquil 2,HT Tenquil 2,509125,5598601,50.539280,-122.871229,2013,7,2,2-07-2013,2,,12,15,M69,1,5SNRB8,M,,,,
,Ht Tnq1 -020713-3,HT,Tenquille,SC,Walnut,Walnut F382,Walnut,51,HT Tenquil 2,HT Tenquil 2,509125,5598601,50.539280,-122.871229,2013,7,2,2-07-2013,2,,12,15,F382,1,Ht U birkenhead-170811-2,F,,,,
,HT Tnq1 -240713-2A,HT,Tenquille,SC,Walnut,Walnut F382,Walnut,51,HT Tenquil 2,HT Tenquil 2,509125,5598601,50.539280,-122.871229,2013,7,24,24-07-2013,3,,12,15,F382,2,Ht U birkenhead-170811-2,F,,,,
,HT Tnq1-210813-P,HT,Tenquille,SC,DNA18-1B, Wallnut sister F323,Bubbles,51,HT Tenquil 2,HT Tenquil 2,509125,5598601,50.539280,-122.871229,2013,8,21,21-08-2013,4,,7,14,F323,1,DNA18-1B,F,,,,
,,HT,Texas,SN,,,NONE,,Ht Texas 4,Ht Texas 4,572941,5588258,50.441799,-121.972770,2013,6,21,21-06-2013,1,,,,,,,,,,,
,,HT,Texas,SN,,,NONE,,Ht Texas 4,Ht Texas 4,572941,5588258,50.441799,-121.972770,2013,7,7,7-07-2013,2,,,,,,,,,,,
,HT Tex4-220713-1A,HT,Texas,SN,Jim's brother,Jim's brother M240,Jim_brother,25,Ht Texas 4,Ht Texas 4,572941,5588258,50.441799,-121.972770,2013,7,22,22-07-2013,3,,11,7,M240,1,NAH7-02-31-d1,M,,,,
,HT U Hpe-300613-2,HT,Hope,SC,Barkley ,Barkley M69,Barkley,66,Ht U Hope,Ht U Hope,502492,5605892,50.604915,-122.964784,2013,6,30,30-06-2013,2,,12,15,M69,1,5SNRB8,M,,,,
,HT U Hpe-150713-2,HT,Hope,SC,HT Hpe Sld-150713-1A,HT Hpe Sld-150713-1A,NewF01,66,Ht U Hope,Ht U Hope,502492,5605892,50.604915,-122.964784,2013,7,15,15-07-2013,3,,12,15,,1,HT Hpe Sld-150713-1A,F,,,,
,HT U Hpe-300713-P,HT,Hope,SC,HT Hpe Sld-150713-1A,HT Hpe Sld-150713-1A,NewF01,66,Ht U Hope,Ht U Hope,502492,5605892,50.604915,-122.964784,2013,7,30,30-07-2013,4,,7,14,,2,HT Hpe Sld-150713-1A,F,,,,
,HT UP Cdw-010713-2,HT,Cadwallider,SC,Flip,Flip M379,Flip,88,Ht Up Cadwal,Ht Up Cadwal,525428,5614085,50.678045,-122.640105,2013,7,1,1-07-2013,2,,12,15,M379,1,HT McGill S-250711-5,M,,,,
,HT UP Cdw-160713-1,HT,Cadwallider,SC,73063-a1,M221,M221,88,Ht Up Cadwal,Ht Up Cadwal,525428,5614085,50.678045,-122.640105,2013,7,16,16-07-2013,3,,12,15,M221,1,73063-a1,M,,,,
,HT UP Cdw-160713-2,HT,Cadwallider,SC,73063-a1,M221,M221,88,Ht Up Cadwal,Ht Up Cadwal,525428,5614085,50.678045,-122.640105,2013,7,16,16-07-2013,3,,12,15,M221,2,73063-a1,M,,,,
,HT Cdw3-160713-2A,HT,Cadwallider,SC,Ht Mcgill N-260811-1a, M383,M383,88,Ht Up Cadwal,Ht Up Cadwal,525428,5614085,50.678045,-122.640105,2013,7,16,16-07-2013,3,,12,15,M383,1,Ht Mcgill N-260811-1a,M,,,,
,HT Cdw3-160713-1,HT,Cadwallider,SC,Ht Mcgill N131011-3, M387,M387,88,Ht Up Cadwal,Ht Up Cadwal,525428,5614085,50.678045,-122.640105,2013,7,16,16-07-2013,3,,12,15,M387,1,Ht Mcgill N131011-3,M,,,,
,HT UP Cdw-160713-3,HT,Cadwallider,SC,HT UP Cdw-160713-4,HT UP Cdw-160713-4,NewM03,88,Ht Up Cadwal,Ht Up Cadwal,525428,5614085,50.678045,-122.640105,2013,7,16,16-07-2013,3,,12,15,,1,HT UP Cdw-160713-4,M,,,,
,HT UP Cdw-160713-4,HT,Cadwallider,SC,HT UP Cdw-160713-4,HT UP Cdw-160713-4,NewM03,88,Ht Up Cadwal,Ht Up Cadwal,525428,5614085,50.678045,-122.640105,2013,7,16,16-07-2013,3,,12,15,,2,HT UP Cdw-160713-4,M,,,,
,HT CdW3-310713-2A,HT,Cadwallider,SC,Phelix,Phelix F134,Phelix,88,Ht Up Cadwal,Ht Up Cadwal,525428,5614085,50.678045,-122.640105,2013,7,31,31-07-2013,4,,7,14,F134,1,64021-e1,F,,,,
,HT CdW3-310713-2B,HT,Cadwallider,SC,Phelix,Phelix F134,Phelix,88,Ht Up Cadwal,Ht Up Cadwal,525428,5614085,50.678045,-122.640105,2013,7,31,31-07-2013,4,,7,14,F134,2,64021-e1,F,,,,
,HT CdW3-310713-P,HT,Cadwallider,SC,Phelix,Phelix F134,Phelix,88,Ht Up Cadwal,Ht Up Cadwal,525428,5614085,50.678045,-122.640105,2013,7,31,31-07-2013,4,,7,14,F134,3,64021-e1,F,,,,
,,HT,VanHorlick,SN,,,NONE,,Ht Vanh1 2010,Ht Vanh1 2010,550158,5575633,50.330655,-122.295276,2013,6,28,28-06-2013,1,,,,,,,,,,,
,Ht VnH1-120713-1,HT,VanHorlick,SN,Jim,Jim M239,Jim,5,Ht Vanh1 2010,Ht Vanh1 2010,550158,5575633,50.330655,-122.295276,2013,7,12,12-07-2013,2,,17,9,M239,1,NAH7-02-31-c1,M,,,,
,Ht VnH1-120713-2,HT,VanHorlick,SN,Jim,Jim M239,Jim,5,Ht Vanh1 2010,Ht Vanh1 2010,550158,5575633,50.330655,-122.295276,2013,7,12,12-07-2013,2,,17,9,M239,2,NAH7-02-31-c1,M,,,,
,Ht VnH1-120713-4,HT,VanHorlick,SN,Jim,Jim M239,Jim,5,Ht Vanh1 2010,Ht Vanh1 2010,550158,5575633,50.330655,-122.295276,2013,7,12,12-07-2013,2,,17,9,M239,3,NAH7-02-31-c1,M,,,,
,,HT,VanHorlick,SN,,,NONE,,Ht Vanh1 2010,Ht Vanh1 2010,550158,5575633,50.330655,-122.295276,2013,7,23,23-07-2013,3,,,,,,,,,,,
,,HT,VanHorlick,SN,,,NONE,,Ht Vanh2 2010,Ht Vanh2 2010,551523,5573331,50.309832,-122.276409,2013,6,28,28-06-2013,1,,,,,,,,,,,
,,HT,VanHorlick,SN,,,NONE,,Ht Vanh2 2010,Ht Vanh2 2010,551523,5573331,50.309832,-122.276409,2013,7,12,12-07-2013,2,,,,,,,,,,,
,,HT,VanHorlick,SN,,,NONE,,Ht Vanh2 2010,Ht Vanh2 2010,551523,5573331,50.309832,-122.276409,2013,7,23,23-07-2013,3,,,,,,,,,,,
,,HT,Whitecap,SC,,,NONE,,Ht Wcap shldr Heli,Ht Wcap shldr Heli,542708,5617324,50.706159,-122.395170,2013,7,19,19-07-2013,3,,,,,,,,,,,
,HT WcpHel-290713-4B,HT,Whitecap,SC,Gillis,Gillis F141,Gillis,114,Ht Wcap shldr Heli,Ht Wcap shldr Heli,542708,5617324,50.706159,-122.395170,2013,7,29,29-07-2013,4,,12,15,F141,1,6SNSA-GF6,F,,,,
,HT WcpHel-290713-1C,HT,Whitecap,SC,Skid,Skid ,Skid,114,Ht Wcap shldr Heli,Ht Wcap shldr Heli,542708,5617324,50.706159,-122.395170,2013,7,29,29-07-2013,4,,12,15,,1,201108,M,,,,
,HT WcpHel-290713-3,HT,Whitecap,SC,Skid,Skid ,Skid,114,Ht Wcap shldr Heli,Ht Wcap shldr Heli,542708,5617324,50.706159,-122.395170,2013,7,29,29-07-2013,4,,12,15,,2,201108,M,,,,
,HT WcpHel-290713-P,HT,Whitecap,SC,Skid,Skid ,Skid,114,Ht Wcap shldr Heli,Ht Wcap shldr Heli,542708,5617324,50.706159,-122.395170,2013,7,29,29-07-2013,4,,12,15,,3,201108,M,,,,
,,HT,Gott,SN,,,NONE,,Ht Wgott 2010,Ht Wgott 2010,560163,5587708,50.438302,-122.152788,2013,6,22,22-06-2013,1,,,,,,,,,,,
,,HT,Gott,SN,,,NONE,,Ht Wgott 2010,Ht Wgott 2010,560163,5587708,50.438302,-122.152788,2013,7,10,10-07-2013,2,,,,,,,,,,,
,,HT,Gott,SN,,,NONE,,Ht Wgott 2010,Ht Wgott 2010,560163,5587708,50.438302,-122.152788,2013,7,23,23-07-2013,3,,,,,,,,,,,
,,HT,Gott,SN,,,NONE,,Ht Wgott 2010,Ht Wgott 2010,560163,5587708,50.438302,-122.152788,2013,9,12,12-09-2013,4,,,,,,,,,,,
,RT Adn PP-160713-,RT,Anderson,SC,Burnadette,Burnadette F126,Burnadette,1035,RT Anderson,RT Anderson PP,546820,5616540,50.698790,-122.337040,2013,7,16,16-07-2013,3,,7,14,F126,1,63024-a1,F,,,,
,RT Adn-160713-,RT,Anderson,SC,Burnadette,Burnadette F126,Burnadette,1036,RT Anderson,RT Anderson1,546899,5616612,50.699434,-122.335912,2013,7,16,16-07-2013,3,,7,14,F126,2,63024-a1,F,,,,
,,RT,Anderson,SC,,,NONE,,RT Anderson,RT Anderson1,546899,5616612,50.699434,-122.335912,2013,7,31,31-07-2013,4,,,,,,,,,,,
,,RT,Anderson,SC,,,NONE,,RT Anderson,RT Anderson1,546899,5616612,50.699434,-122.335912,2013,8,16,16-08-2013,5,,,,,,,,,,,
,RT Bldwn2-060613-1,RT,Blowdown,SN,Mike,Mike M107,Mike,1006,RT Blowdown 2,RT Blowdown 2,554757,5584120,50.406567,-122.229431,2013,6,6,6-06-2013,0,,18,9,M107,1,61024-e2,M,,,,
,RT Bldwn2-060613-2,RT,Blowdown,SN,Mike,Mike M107,Mike,1006,RT Blowdown 2,RT Blowdown 2,554757,5584120,50.406567,-122.229431,2013,6,6,6-06-2013,0,,18,9,M107,2,61024-e2,M,,,,
,,RT,Blowdown,SN,,,NONE,,RT Blowdown 2,RT Blowdown 2,554757,5584120,50.406567,-122.229431,2013,6,23,23-06-2013,1,,,,,,,,,,,
,,RT,Blowdown,SN,,,NONE,,RT Blowdown 2,RT Blowdown 2,554757,5584120,50.406567,-122.229431,2013,7,10,10-07-2013,2,,,,,,,,,,,
,,RT,Blowdown,SN,,,NONE,,RT Blowdown 3,RT Blowdown 3,559320,5579358,50.363301,-122.165977,2013,6,23,23-06-2013,0,,,,,,,,,,,
,,RT,Blowdown,SN,,,NONE,,RT Blowdown 3,RT Blowdown 3,559320,5579358,50.363301,-122.165977,2013,7,10,10-07-2013,3,,,,,,,,,,,
,,RT,Blowdown,SN,,,NONE,,RT Blowdown 3,RT Blowdown 3,559320,5579358,50.363301,-122.165977,2013,8,23,23-08-2013,4,,,,,,,,,,,
,,RT,Cadwallider,SC,,,NONE,,RT Cad Rd,RT Cad Rd 18K,523382,5619270,50.724758,-122.668734,2013,11,3,11-03-2013,5,,,,,,,,,,,
,,RT,Cadwallider,SC,,,NONE,,RT Cad Rd,RT Cad Rd 18K,523382,5619270,50.724758,-122.668734,2013,6,9,9-06-2013,0,,,,,,,,,,,
,RT Cd Rd18K-010713-1,RT,Cadwallider,SC,73063-a1,M221,M221,1051,RT Cad Rd,RT Cad Rd 18K,523382,5619270,50.724758,-122.668734,2013,7,1,1-07-2013,2,,12,15,M221,1,73063-a1,M,,,,
,RT Cd Rd19K-010713-1,RT,Cadwallider,SC,73063-a1,M221,M221,1050,RT Cad Rd,RT Cad Rd 19K,523928,5618842,50.720887,-122.661027,2013,7,1,1-07-2013,2,,12,15,M221,2,73063-a1,M,,,,
,,RT,Cadwallider,SC,,,NONE,,RT Cad Rd,RT Cad Rd 18K,523382,5619270,50.724758,-122.668734,2013,7,16,16-07-2013,3,,,,,,,,,,,
