Sample ID,Class,Individual,Project,Site#,Site Name,Session,Field Sp.,,#G,#U,Left,Vis. Sp.,Comments,,# loci,G10J,G10B,G1D,G10H,G10M,Mu50,G10P,G1A,G10C,G10L,G10U,G10X,CXX20,CXX110,Mu59,Psib
10775a,Xblack,,w9845a,74,Proctor,D,bb,,10,,A,u,prob. bb,,1,197.201,,,,,,,,,,,,,,,
10775b1,unextracted,,w9845a,74,Proctor,D,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10775c1,unextracted,,w9845a,74,Proctor,D,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10775d1,Xblack,,w9845a,74,Proctor,D,bb,,6,,C,u,prob. bb,,1,191.209,,,,,,,,,,,,,,,
1.08E+05,Xblack,,w9845a,74,Proctor,D,bb,,5,,C,u,prob. bb,,1,191.209,,,,,,,,,,,,,,,
10775f,sample,10739a,w9845a,74,Proctor,D,GB?,,4,,C,u,,,7,190.202,158.16,180.184,231.252,196.212,138.138,151.159,,,,,,,,,0.001
10775g,sample,10739a,w9845a,74,Proctor,D,GB,,10,,A,g,white-tipped,,7,190.202,158.16,180.184,231.252,196.212,138.138,151.159,,,,,,,,,0.001
10877a1,Xbomb,,w9845a,74,Proctor Cr.,A,bb,,,5,C,u,,,0,85.87,,,,,,,,,,,,,,,
10877b1,unextracted,,w9845a,74,Proctor Cr.,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10877c2,Xblack,,w9845a,74,Proctor Cr.,A,bb,,10,,C,u,,,1,197.201,,,,,,,,,,,,,,,
10877d2,unextracted,,w9845a,74,Proctor Cr.,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10952a,Xblack,,w9845a,22,Qua Creek,A,,,10,,A,u,,,0,187.07.09.11,,,,,,,,,,,,,,,
10952b,Xbomb,,w9845a,22,Qua Creek,A,,,2,,C,u,,,0,192.97,,,,,,,,,,,,,,,
10952c,Xblack,,w9845a,22,Qua Creek,A,,,8,,C,u,,,1,197.197,,,,,,,,,,,,,,,
10952d,unextracted,,w9845a,22,Qua Creek,A,,,,,,,,,0,,,,,,,,,,,,,,,,
1.10E+05,unextracted,,w9845a,22,Qua Creek,A,,,,,,,,,0,,,,,,,,,,,,,,,,
10952f1,Xblack,,w9845a,22,Qua Creek,A,,,,25,B,u,very pale,,1,195.207,,,,,,,,,,,,,,,
10952g1,unextracted,,w9845a,22,Qua Creek,A,,,,,,,,,0,,,,,,,,,,,,,,,,
10952h2,unextracted,,w9845a,22,Qua Creek,A,,,,,,,,,0,,,,,,,,,,,,,,,,
10952ii2,unextracted,,w9845a,22,Qua Creek,A,,,,,,,,,0,,,,,,,,,,,,,,,,
10952j2,Xblack,,w9845a,22,Qua Creek,A,,,10,,A,u,,,1,187.209,,,,,,,,,,,,,,,
10952k3,Xblack,,w9845a,22,Qua Creek,A,,,,5,C,u,,,0,199.99,,,,,,,,,,,,,,,
10952l3,unextracted,,w9845a,22,Qua Creek,A,,,,,,,,,0,,,,,,,,,,,,,,,,
10952m4,unextracted,,w9845a,22,Qua Creek,A,,,,,,,,,0,,,,,,,,,,,,,,,,
10952n4a,Xblack,,w9845a,22,Qua Creek,A,,,10,,A,u,,,1,195.207,,,,,,,,,,,,,,,
10952o4,unextracted,,w9845a,22,Qua Creek,A,,,,,,,,,0,,,,,,,,,,,,,,,,
10952p,Xblack,,w9845a,22,Qua Creek,A,,,1,,C,u,,,0,195.05.07,,,,,,,,,,,,,,,
10952n4b,Xbomb,,w9845a,22,Qua Creek,A,,,,25,A,u,,,0,,,,,,,,,,,,,,,,
10992a,sample,10992a,w9845a,22,Qua Creek,B,,,10,,A,g,white-tipped,,7,190.192,158.158,181.184,227.227,210.214,138.138,151.151,,,,,,,,,0.006
10992b1,unextracted,,w9845a,22,Qua Creek,B,,,,,,,,,0,,,,,,,,,,,,,,,,
10992c1,unextracted,,w9845a,22,Qua Creek,B,,,,,,,,,0,,,,,,,,,,,,,,,,
10992d1,sample,10992a,w9845a,22,Qua Creek,B,,,10,,A,u,,,7,190.192,158.158,181.184,227.227,210.214,138.138,151.151,,,,,,,,,0.006
1.10E+05,Xbomb,,w9845a,22,Qua Creek,B,,,1,,C,u,,,3,190.192,58.158,,227.227,210.214,34.138,,,,,,,,,,
10992f,sample,10966d1,w9845a,22,Qua Creek,B,,,5,,C,u,,,7,192.192,162.162,175.184,227.231,210.21,120.138,149.153,,,,,,,,,0.003
10992g,unextracted,,w9845a,22,Qua Creek,B,,,,,,,,,0,,,,,,,,,,,,,,,,
10992h,unextracted,,w9845a,22,Qua Creek,B,,,,,,,,,0,,,,,,,,,,,,,,,,
10992ii,sample,10992ii,w9845a,22,Qua Creek,B,,,10,,A,g,white-tipped,,15,192.192,154.162,184.184,227.227,214.214,130.138,151.157,184.184,205.211,157.157,159.163,141.143,129.129,151.153,223.223,0.005
10992j2,sample,10992a,w9845a,22,Qua Creek,B,,,10,,A,g,white-tipped,,7,190.192,158.158,181.184,227.227,210.214,138.138,151.151,,,,,,,,,0.006
10992k2,unextracted,,w9845a,22,Qua Creek,B,,,,,,,,,0,,,,,,,,,,,,,,,,
10992l,Xspecies,,w9845a,22,Qua Creek,B,,,,,,,"short, banded, white-tipped; prob. feline",,0,,,,,,,,,,,,,,,,
10992m,Xinadequate,,w9845a,22,Qua Creek,B,,,,,,,envelope empty,,0,,,,,,,,,,,,,,,,
10992n3,unextracted,,w9845a,22,Qua Creek,B,,,,,,,,,0,,,,,,,,,,,,,,,,
10992o3,unextracted,,w9845a,22,Qua Creek,B,,,,,,,,,0,,,,,,,,,,,,,,,,
10992p3,sample,10966d1,w9845a,22,Qua Creek,B,,,10,,A,g,white-tipped,,7,192.192,162.162,175.184,227.231,210.21,120.138,149.153,,,,,,,,,0.003
10992q,sample,10992a,w9845a,22,Qua Creek,B,,,10,,A,g,white-tipped,,7,190.192,158.158,181.184,227.227,210.214,138.138,151.151,,,,,,,,,0.006
11000a,Xbomb,,w9845a,22,Qua Creek,C,,,2,,C,u,prob. bb,,5,192.192,162.162,,227.231,210.21,120.138,,,,,,,,,,
11000b1,unextracted,,w9845a,22,Qua Creek,C,,,,,,,,,0,,,,,,,,,,,,,,,,
11000c1,Xbomb,,w9845a,22,Qua Creek,C,,,10,,A,g,white-tipped,,3,186.192,62.162,,227.50.52,210.214,120.13,,,,,,,,,,
11000d1,unextracted,,w9845a,22,Qua Creek,C,,,,,,,,,0,,,,,,,,,,,,,,,,
1.10E+06,unextracted,,w9845a,22,Qua Creek,C,,,,,,,,,0,,,,,,,,,,,,,,,,
11000f2,Xbomb,,w9845a,22,Qua Creek,C,,,10,,A,g,white-tipped,,5,186.192,162.162,84.184,227.252,210.214,120.13,57.157,,,,,,,,,
10933a1,unextracted,,w9845a,22,Qua Creek,D,,,,,,,,,0,,,,,,,,,,,,,,,,
10933b1,Xbomb,,w9845a,22,Qua Creek,D,,,2,,C,u,,,0,186.92.11,,,,,,,,,,,,,,,
10933c,Xbomb,,w9845a,22,Qua Creek,D,,,1,,C,u,,,0,5.11,,,,,,,,,,,,,,,
10933d,Xblack,,w9845a,22,Qua Creek,D,,,1,,C,u,added 2 shafts,,1,197.205,,,,,,,,,,,,,,,
10933e,Xbomb,,w9845a,22,Qua Creek,D,,,5,,C,g,white-tipped,,3,192.192,54.54,84.184,227.227,14.214,130.138,51.157,,,,,,,,,
10933f,Xbomb,,w9845a,22,Qua Creek,D,,,1,,C,u,,,1,190.192,,,27.227,,38.138,,,,,,,,,,
10933g,Xblack,,w9845a,22,Qua Creek,D,,,3,,C,u,,,1,197.205,,,,,,,,,,,,,,,
10981a,sample,10981a,w9845a,23,Qua Pass,A,,,10,,B,u,,,15,190.19,162.162,181.183,227.227,214.214,120.138,151.151,184.184,205.205,157.157,159.163,143.143,129.129,151.153,223.223,0.004
10981b,Xinadequate,,w9845a,23,Qua Pass,A,,,,,,,no root,,0,,,,,,,,,,,,,,,,
10981c,Xinadequate,,w9845a,23,Qua Pass,A,,,,,,,no root,,0,,,,,,,,,,,,,,,,
10981d1,Xinadequate,,w9845a,23,Qua Pass,A,,,,,,,no root,,0,,,,,,,,,,,,,,,,
1.10E+05,Xinadequate,,w9845a,23,Qua Pass,A,,,,,,,no root; white material in envelope - prob. plant - not extracted.,,0,,,,,,,,,,,,,,,,
10981f,Xinadequate,,w9845a,23,Qua Pass,A,,,,,,,no roots; prob. bb,,0,,,,,,,,,,,,,,,,
10981g2,Xblack,,w9845a,23,Qua Pass,A,,,10,,A,u,,,1,201.205,,,,,,,,,,,,,,,
10981h2,unextracted,,w9845a,23,Qua Pass,A,,,,,,,,,0,,,,,,,,,,,,,,,,
10982a,Xblack,,w9845a,23,Qua Pass,B,,,3,,C,u,prob. bb,,1,201.205,,,,,,,,,,,,,,,
10982b1,Xblack,,w9845a,23,Qua Pass,B,,,2,25,A,g,,,1,195.207,,,,,,,,,,,,,,,
10982c1,unextracted,,w9845a,23,Qua Pass,B,,,,,,,,,0,,,,,,,,,,,,,,,,
10982d1,unextracted,,w9845a,23,Qua Pass,B,,,,,,,,,0,,,,,,,,,,,,,,,,
1.10E+05,unextracted,,w9845a,23,Qua Pass,B,,,,,,,,,0,,,,,,,,,,,,,,,,
10982f1,Xblack,,w9845a,23,Qua Pass,B,,,2,25,A,u,prob. bb,,0,87.05.201,,,,,,,,,,,,,,,
10982g1,unextracted,,w9845a,23,Qua Pass,B,,,,,,,,,0,,,,,,,,,,,,,,,,
10982h1,Xblack,,w9845a,23,Qua Pass,B,,,,5,C,u,,,0,86.95.207,,,,,,,,,,,,,,,
10982ii2,unextracted,,w9845a,23,Qua Pass,B,,,,,,,,,0,,,,,,,,,,,,,,,,
10982j2,Xblack,,w9845a,23,Qua Pass,B,,,5,29,C,g,,,0,97.99.195.05.07.201,,,,,,,,,,,,,,,
10982k2,unextracted,,w9845a,23,Qua Pass,B,,,,,,,,,0,,,,,,,,,,,,,,,,
10882a1,unextracted,,w9845a,57,Reward Walk,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10882b1,Xblack,,w9845a,57,Reward Walk,A,bb,,4,20,A,u,prob. bb,,1,201.205,,,,,,,,,,,,,,,
10882c,Xblack,,w9845a,57,Reward Walk,A,bb,,,25,A,u,,,1,187.201,,,,,,,,,,,,,,,
10882d,Xblack,,w9845a,57,Reward Walk,A,bb,,,12,C,u,,,1,187.207,,,,,,,,,,,,,,,
10833a,Xinadequate,,w9845a,57,Reward Walk,B,bb,,,,,,no root,,0,,,,,,,,,,,,,,,,
10833b1,unextracted,,w9845a,57,Reward Walk,B,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10833c1,Xblack,,w9845a,57,Reward Walk,B,bb,,,25,A,u,prob. gb,,1,197.209,,,,,,,,,,,,,,,
10833d,Xblack,,w9845a,57,Reward Walk,B,bb,,2,,C,u,prob. bb,,1,201.205,,,,,,,,,,,,,,,
10833e,Xblack,,w9845a,57,Reward Walk,B,bb,,10,,C,u,small roots; prob. bb,,1,201.205,,,,,,,,,,,,,,,
10833f,unextracted,,w9845a,57,Reward Walk,B,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10833g,Xblack,,w9845a,57,Reward Walk,B,bb,,,12,C,u,,,1,197.209,,,,,,,,,,,,,,,
10833h2,unextracted,,w9845a,57,Reward Walk,B,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10833ii2,Xblack,,w9845a,57,Reward Walk,B,bb,,6,20,A,u,prob. gb,,1,197.209,,,,,,,,,,,,,,,
10833j,unextracted,,w9845a,57,Reward Walk,B,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10833k,Xblack,,w9845a,57,Reward Walk,B,bb,,10,,A,u,prob. bb,,1,201.205,,,,,,,,,,,,,,,
10833l,Xblack,,w9845a,57,Reward Walk,B,bb,,10,,A,u,prob. bb,,1,187.207,,,,,,,,,,,,,,,
10833m,unextracted,,w9845a,57,Reward Walk,B,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10731a,Xblack,,w9845a,57,Reward Walk,C,bb,,,6,C,u,,,0,197.01.09,,,,,,,,,,,,,,,
10731b,Xblack,,w9845a,57,Reward Walk,C,bb,,5,5,C,u,,,1,197.209,,,,,,,,,,,,,,,
10731c1,Xblack,,w9845a,57,Reward Walk,C,bb,,10,,A,u,prob. bb,,1,187.207,,,,,,,,,,,,,,,
10731d1,unextracted,,w9845a,57,Reward Walk,C,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10891a1,unextracted,,w9845a,72,Riparian Old Growth,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10891b1,Xblack,,w9845a,72,Riparian Old Growth,A,bb,,6,15,B,u,,,1,201.203,,,,,,,,,,,,,,,
10891c1,unextracted,,w9845a,72,Riparian Old Growth,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10891d,unextracted,,w9845a,72,Riparian Old Growth,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
1.09E+06,unextracted,,w9845a,72,Riparian Old Growth,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10891f2,Xblack,,w9845a,72,Riparian Old Growth,A,bb,,10,,A,u,,,1,201.203,,,,,,,,,,,,,,,
10891g,Xblack,,w9845a,72,Riparian Old Growth,A,bb,,,20,C,u,,,1,197.205,,,,,,,,,,,,,,,
10891h3,Xblack,,w9845a,72,Riparian Old Growth,A,bb,,3,5,C,u,,,1,201.203,,,,,,,,,,,,,,,
10891ii3,unextracted,,w9845a,72,Riparian Old Growth,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10891j,Xblack,,w9845a,72,Riparian Old Growth,A,bb,,2,,C,u,,,1,205.207,,,,,,,,,,,,,,,
10891k,unextracted,,w9845a,72,Riparian Old Growth,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10891l,Xblack,,w9845a,72,Riparian Old Growth,A,bb,,,25,B,,very pale,,1,201.203,,,,,,,,,,,,,,,
10841a,Xinadequate,,w9845a,72,Riparian Old Growth,B,unk,,,,,,2 uf,,0,,,,,,,,,,,,,,,,
10841b,Xblack,,w9845a,72,Riparian Old Growth,B,unk,,4,,C,u,v. small roots,,0,197.01.03,,,,,,,,,,,,,,,
10741a,Xblack,,w9845a,72,Riparian Old Growth,C,bb,,1,,C,u,,,0,87.97.205,,,,,,,,,,,,,,,
10741b,Xblack,,w9845a,72,Riparian Old Growth,C,bb,,2,,C,u,,,1,187.197,,,,,,,,,,,,,,,
10741c,Xblack,,w9845a,72,Riparian Old Growth,C,bb,,1,,C,u,,,1,187.197,,,,,,,,,,,,,,,
10741d,Xblack,,w9845a,72,Riparian Old Growth,C,bb,,4,,C,u,,,1,187.197,,,,,,,,,,,,,,,
10790a,Xblack,,w9845a,72,Riparian Old Growth,D,GB?,,5,,C,u,,,1,201.203,,,,,,,,,,,,,,,
10790b,Xblack,,w9845a,72,Riparian Old Growth,D,bb,,9,,C,u,,,1,201.203,,,,,,,,,,,,,,,
10790c,Xblack,,w9845a,72,Riparian Old Growth,D,bb,,2,20,C,u,prob. bb,,1,187.201,,,,,,,,,,,,,,,
10790d,Xinadequate,,w9845a,72,Riparian Old Growth,D,bb,,,,,,no root,,0,,,,,,,,,,,,,,,,
10864a,Xblack,,w9845a,62,S. Jersey Pass,A,bb,,,,,b,some brown at base (Approved by DP),,0,,,,,,,,,,,,,,,,
10864b1,Xblack,,w9845a,62,S. Jersey Pass,A,bb,,3,,C,u,,,1,201.207,,,,,,,,,,,,,,,
10864c1,unextracted,,w9845a,62,S. Jersey Pass,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10864d1,unextracted,,w9845a,62,S. Jersey Pass,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
1.09E+06,unextracted,,w9845a,62,S. Jersey Pass,A,GB,,,,,,,,0,,,,,,,,,,,,,,,,
10864f2,unextracted,,w9845a,62,S. Jersey Pass,A,GB,,,,,,,,0,,,,,,,,,,,,,,,,
10864g2,sample,1.08E+05,w9845a,62,S. Jersey Pass,A,GB,,,15,C,u,,,7,192.194,162.162,183.186,227.227,212.214,120.138,151.153,,,,,,,,,0.002
10864r2,Xblack,,w9845a,62,S. Jersey Pass,A,GB,,10,,B,g,on ground under h2,,1,195.201,,,,,,,,,,,,,,,
10864h2,unextracted,,w9845a,62,S. Jersey Pass,A,GB,,,,,,,,0,,,,,,,,,,,,,,,,
10864ii2,unextracted,,w9845a,62,S. Jersey Pass,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10864j2,unextracted,,w9845a,62,S. Jersey Pass,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10864k2,unextracted,,w9845a,62,S. Jersey Pass,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10864l2,Xblack,,w9845a,62,S. Jersey Pass,A,bb,,25,,A,u,prob. bb,,1,201.207,,,,,,,,,,,,,,,
10864m2,Xblack,,w9845a,62,S. Jersey Pass,A,bb,,3,15,B,u,prob. bb,,1,201.207,,,,,,,,,,,,,,,
10864n3,Xblack,,w9845a,62,S. Jersey Pass,A,GB?,,6,6,C,u,,,1,199.203,,,,,,,,,,,,,,,
10864o3,unextracted,,w9845a,62,S. Jersey Pass,A,unk,,,,,,,,0,,,,,,,,,,,,,,,,
10864p4,Xinadequate,,w9845a,62,S. Jersey Pass,A,GB?&bb,,,,,,2 underfur,,0,,,,,,,,,,,,,,,,
10864q4,Xinadequate,,w9845a,62,S. Jersey Pass,A,bb,,,,,,3 underfur,,0,,,,,,,,,,,,,,,,
10711a,Xinadequate,,w9845a,62,S. Jersey Pass,C,bb,,,,,,2 uf,,0,,,,,,,,,,,,,,,,
10711b,Xblack,,w9845a,62,S. Jersey Pass,C,bb,,3,,C,u,small roots,,0,97.205,,,,,,,,,,,,,,,
10711c,Xblack,,w9845a,62,S. Jersey Pass,C,GB,,10,,A,g,blonde,,1,195.201,,,,,,,,,,,,,,,
10711d1,unextracted,,w9845a,62,S. Jersey Pass,C,bb,,,,,,,,0,,,,,,,,,,,,,,,,
1.07E+05,Xblack,,w9845a,62,S. Jersey Pass,C,bb,,,25,A,u,prob. bb,,1,197.205,,,,,,,,,,,,,,,
10711f1,unextracted,,w9845a,62,S. Jersey Pass,C,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10711g,Xblack,,w9845a,62,S. Jersey Pass,C,GB?,,3,,C,u,prob gb.,,1,195.201,,,,,,,,,,,,,,,
10711h,Xblack,,w9845a,62,S. Jersey Pass,C,bb,,3,,C,u,v. small roots,,1,195.201,,,,,,,,,,,,,,,
10711ii,Xblack,,w9845a,62,S. Jersey Pass,C,GB?,,3,5,C,u,prob. gb - blonde,,0,95.13.201,,,,,,,,,,,,,,,
10711j,Xblack,,w9845a,62,S. Jersey Pass,C,bb,,10,,A,u,prob. bb,,1,187.209,,,,,,,,,,,,,,,
10758a,Xblack,,w9845a,62,S. Jersey Pass,D,bb,,10,,B,u,,,1,199.201,,,,,,,,,,,,,,,
10758b,Xinadequate,,w9845a,62,S. Jersey Pass,D,bb,,,,,,no roots,,0,,,,,,,,,,,,,,,,
10861a1,unextracted,,w9845a,44,Sacred Wallow,A,GB,,,,,,,,0,,,,,,,,,,,,,,,,
10861b1,sample,1.08E+05,w9845a,44,Sacred Wallow,A,GB,,10,,B,u,,,7,192.194,162.162,183.186,227.227,212.214,120.138,151.153,,,,,,,,,0.002
10861c2,Xblack,,w9845a,44,Sacred Wallow,A,GB,,2,,A,u,added small piece of skin attached to hair,,1,187.197,,,,,,,,,,,,,,,
10861d2,unextracted,,w9845a,44,Sacred Wallow,A,GB,,,,,,,,0,,,,,,,,,,,,,,,,
1.09E+07,unextracted,,w9845a,44,Sacred Wallow,A,GB,,,,,,,,0,,,,,,,,,,,,,,,,
10861f3,sample,1.08E+05,w9845a,44,Sacred Wallow,A,GB,,,20,C,g,,,7,192.194,162.162,183.186,227.227,212.214,120.138,151.153,,,,,,,,,0.002
10861h,unextracted,,w9845a,44,Sacred Wallow,A,GB,,,,,,,,0,,,,,,,,,,,,,,,,
10861ii4,Xinadequate,,w9845a,44,Sacred Wallow,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10861j4,Xinadequate,,w9845a,44,Sacred Wallow,A,GB,,,,,,,,0,,,,,,,,,,,,,,,,
10861k5,sample,1.08E+05,w9845a,44,Sacred Wallow,A,GB&bb,,6,15,A,u,"used wiry, pale underfur",,7,192.194,162.162,183.186,227.227,212.214,120.138,151.153,,,,,,,,,0.002
10861l5,unextracted,,w9845a,44,Sacred Wallow,A,GB,,,,,,,,0,,,,,,,,,,,,,,,,
10861m6,unextracted,,w9845a,44,Sacred Wallow,A,GB,,,,,,,,0,,,,,,,,,,,,,,,,
10861n6,sample,1.08E+05,w9845a,44,Sacred Wallow,A,GB,,4,,C,g,,,7,192.194,162.162,183.186,227.227,212.214,120.138,151.153,,,,,,,,,0.002
10861o6,unextracted,,w9845a,44,Sacred Wallow,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10861p6,unextracted,,w9845a,44,Sacred Wallow,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10861q6,X2species,,w9845a,44,Sacred Wallow,A,GB,,3,15,C,g,,,0,92.94.201,,,,,,,,,,,,,,,
10861g3,Xblack,,w9845a,44,Sacred Wallow,A,GB,,10,,B,u,,,0,205.09,,,,,,,,,,,,,,,
10861r6,unextracted,,w9845a,44,Sacred Wallow,A,GB,,,,,,,,0,,,,,,,,,,,,,,,,
10861s6,unextracted,,w9845a,44,Sacred Wallow,A,GB,,,,,,,,0,,,,,,,,,,,,,,,,
10861t6,Xbomb,,w9845a,44,Sacred Wallow,A,GB,,8,10,B,g,,,5,192.194,162.162,183.186,27.227,212.14,120.138,151.153,,,,,,,,,
10861u7,unextracted,,w9845a,44,Sacred Wallow,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10861v7,unextracted,,w9845a,44,Sacred Wallow,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10861w7,sample,1.08E+05,w9845a,44,Sacred Wallow,A,GB,,10,,B,u,,,7,192.194,162.162,183.186,227.227,212.214,120.138,151.153,,,,,,,,,0.002
10817a1,unextracted,,w9845a,44,Sacred Wallow,B,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10817b1,Xblack,,w9845a,44,Sacred Wallow,B,bb,,10,,A,u,,,1,187.197,,,,,,,,,,,,,,,
10817c2,unextracted,,w9845a,44,Sacred Wallow,B,GB,,,,,,,,0,,,,,,,,,,,,,,,,
10817d2,sample,10815g2,w9845a,44,Sacred Wallow,B,GB,,10,,A,u,,,7,186.192,144.154,174.181,227.227,208.21,122.138,151.151,,,,,,,,,0.004
1.08E+06,unextracted,,w9845a,44,Sacred Wallow,B,GB,,,,,,,,0,,,,,,,,,,,,,,,,
10817f,sample,1.08E+05,w9845a,44,Sacred Wallow,B,GB,,,15,C,u,,,7,192.194,162.162,183.186,227.227,212.214,120.138,151.153,,,,,,,,,0.002
10817g,Xinadequate,,w9845a,44,Sacred Wallow,B,unk,,,,,,envelope empty,,0,,,,,,,,,,,,,,,,
10817h,Xinadequate,,w9845a,44,Sacred Wallow,B,GB,,,,,,no root,,0,,,,,,,,,,,,,,,,
10817ii2,Xblack,,w9845a,44,Sacred Wallow,B,GB,,1,,C,u,small root,,0,87.01.197,,,,,,,,,,,,,,,
10817j2,Xinadequate,,w9845a,44,Sacred Wallow,B,GB,,,,,,no root,,0,,,,,,,,,,,,,,,,
10817k,Xblack,,w9845a,44,Sacred Wallow,B,GB,,4,2,C,u,,,1,187.197,,,,,,,,,,,,,,,
10817l,Xblack,,w9845a,44,Sacred Wallow,B,unk,,1,,C,u,,,1,187.187,,,,,,,,,,,,,,,
10718a,Xblack,,w9845a,44,Sacred Wallow,C,bb,,1,,C,u,prob. bb,,1,197.201,,,,,,,,,,,,,,,
10718b,Xblack,,w9845a,44,Sacred Wallow,C,unk,,1,,C,u,prob. bb,,1,197.201,,,,,,,,,,,,,,,
10718c,Xblack,,w9845a,44,Sacred Wallow,C,bb,,1,,C,u,prob. bb,,1,197.201,,,,,,,,,,,,,,,
10718d,Xblack,,w9845a,44,Sacred Wallow,C,bb,,4,,C,u,prob. bb,,1,197.201,,,,,,,,,,,,,,,
10718e,Xbomb,,w9845a,44,Sacred Wallow,C,unk,,1,,C,u,,,0,92.192,,,,,,,,,,,,,,,
10718g,Xblack,,w9845a,44,Sacred Wallow,C,bb,,1,,C,u,added 1 shaft; prob bb,,1,199.201,,,,,,,,,,,,,,,
10718h,Xinadequate,,w9845a,44,Sacred Wallow,C,bb,,,,,,no root,,0,,,,,,,,,,,,,,,,
10769a1,unextracted,,w9845a,44,Sacred Wallow,D,unk,,,,,,,,0,,,,,,,,,,,,,,,,
10769b1,Xblack,,w9845a,44,Sacred Wallow,D,GB?,,5,,C,u,,,1,195.201,,,,,,,,,,,,,,,
10769c,Xblack,,w9845a,44,Sacred Wallow,D,bb,,10,,B,u,prob. bb,,1,201.209,,,,,,,,,,,,,,,
10769d,Xblack,,w9845a,44,Sacred Wallow,D,bb,,2,,C,u,prob. bb,,1,187.187,,,,,,,,,,,,,,,
10769e,Xblack,,w9845a,44,Sacred Wallow,D,bb,,5,,C,u,prob. bb,,0,01.11.209,,,,,,,,,,,,,,,
10769f,Xbomb,,w9845a,44,Sacred Wallow,D,bb,,2,,C,u,,,0,88.99.01.05,,,,,,,,,,,,,,,
10769g,Xblack,,w9845a,44,Sacred Wallow,D,bb,,9,,C,u,prob. bb,,1,197.201,,,,,,,,,,,,,,,
10769h,unextracted,,w9845a,44,Sacred Wallow,D,unk,,,,,,,,0,,,,,,,,,,,,,,,,
10742a,Xblack,,w9845a,63,Scarlet Tree,C,bb,,7,,C,u,pale - could be gb,,1,207.209,,,,,,,,,,,,,,,
10742b,Xinadequate,,w9845a,63,Scarlet Tree,C,bb,,,,,,no root,,0,,,,,,,,,,,,,,,,
10742c,Xblack,,w9845a,63,Scarlet Tree,C,bb,,1,,C,u,,,0,9.207,,,,,,,,,,,,,,,
10742d,Xblack,,w9845a,63,Scarlet Tree,C,bb,,10,,C,u,small roots; pale - gb ??,,1,207.209,,,,,,,,,,,,,,,
10796a,Xinadequate,,w9845a,63,Scarlet Tree,D,bb,,,,,,no root,,0,,,,,,,,,,,,,,,,
10796b,Xspecies,,w9845a,63,Scarlet Tree,D,deer,,,,,u,ungulate,,0,,,,,,,,,,,,,,,,
10866a,Xblack,,w9845a,60,See you on the other side of the creek,A,bb,,1,10,C,u,maybe not bear,,1,199.205,,,,,,,,,,,,,,,
10866b,unextracted,,w9845a,60,See you on the other side of the creek,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10866c1,unextracted,,w9845a,60,See you on the other side of the creek,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10866d1,Xinadequate,,w9845a,60,See you on the other side of the creek,A,bb,,,,,,no root,,0,,,,,,,,,,,,,,,,
10866e,Xblack,,w9845a,60,See you on the other side of the creek,A,bb,,3,20,C,u,,,1,199.205,,,,,,,,,,,,,,,
10866f2,unextracted,,w9845a,60,See you on the other side of the creek,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10866g2,unextracted,,w9845a,60,See you on the other side of the creek,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10866h2,Xblack,,w9845a,60,See you on the other side of the creek,A,bb,,2,8,C,u,,,1,199.205,,,,,,,,,,,,,,,
10866ii2,Xblack,,w9845a,60,See you on the other side of the creek,A,bb,,7,,C,u,"envelope contains one short, pale, black-tipped hair - didn’t extract this one.",,0,197.99.05,,,,,,,,,,,,,,,
10866k3,Xblack,,w9845a,60,See you on the other side of the creek,A,bb,,,25,A,u,prob. bb,,0,197.99.05,,,,,,,,,,,,,,,
