Project,Sample ID,HTorRT,Area,Hair trap zone,GBPU,Name/WGI_ID,Name/Apps/WGI,NEWIDS,HTorRT,HT_ID,pooled RTs,Site Name,Northing,Easting,Latitude,Long ,YR,MO,DY,Session,Cell,HTs,RTs,ID,HIT,Individual,Sex,Note or Genetic Ancestry ,,,,
Lillooet Study 2011,Rt Anderson 1-010811-6,RT,Anderson,BRALORNE,SC,Burnadette,Burnadette F126,Burnadette,RT,1035,RT Anderson,RT Anderson1,5616612,546899,50.6994338,-122.3359120,2011,8,1,1,,9,16,F126,1,63024-a1,F,,,,,
Lillooet Study 2011,Rt Anderson 1-010811-3,RT,Anderson,BRALORNE,SC,Wanda,Wanda F237,Wanda,RT,1035,RT Anderson,RT Anderson1,5616612,546899,50.6994338,-122.3359120,2011,8,1,1,,9,16,F237,1,LC7-00-Plots-f1,F,,,,,
Lillooet Study 2011,RT Anderson 1161011-1,RT,Anderson,BRALORNE,SC,BOB,BOB M125,BOB,RT,1035,RT Anderson,RT Anderson1,5616612,546899,50.6994338,-122.3359120,2011,10,16,3,,3,7,M125,1,63014-a3,M,,,,,
Lillooet Study 2011,RT Anderson 1161011-2,RT,Anderson,BRALORNE,SC,Rock ,Rock  M128,Rock ,RT,1035,RT Anderson,RT Anderson1,5616612,546899,50.6994338,-122.3359120,2011,10,16,3,,3,7,M128,1,63025-c1,M,,,,,
Lillooet Study 2011,RT Anderson 1161011-3,RT,Anderson,BRALORNE,SC,Rock ,Rock  M128,Rock ,RT,1035,RT Anderson,RT Anderson1,5616612,546899,50.6994338,-122.3359120,2011,10,16,3,,3,7,M128,2,63025-c1,M,,,,,
Lillooet Study 2011,RT Anderson 1021111-1,RT,Anderson,BRALORNE,SC,Jasmine,Jasmine F108,Jasmine,RT,1035,RT Anderson,RT Anderson1,5616612,546899,50.6994338,-122.3359120,2011,11,2,4,,3,7,F108,1,61024-i1,F,,,,,
Lillooet Study 2011,RT Anderson 1021111-2,RT,Anderson,BRALORNE,SC,Jasmine,Jasmine F108,Jasmine,RT,1035,RT Anderson,RT Anderson1,5616612,546899,50.6994338,-122.3359120,2011,11,2,4,,3,7,F108,2,61024-i1,F,,,,,
Lillooet Study 2011,RT Anderson 1021111-3,RT,Anderson,BRALORNE,SC,Jasmine,Jasmine F108,Jasmine,RT,1035,RT Anderson,RT Anderson1,5616612,546899,50.6994338,-122.3359120,2011,11,2,4,,3,7,F108,3,61024-i1,F,,,,,
Lillooet Study 2011,RT Anderson 1021111-4,RT,Anderson,BRALORNE,SC,Jasmine,Jasmine F108,Jasmine,RT,1035,RT Anderson,RT Anderson1,5616612,546899,50.6994338,-122.3359120,2011,11,2,4,,3,7,F108,4,61024-i1,F,,,,,
Lillooet Study 2011,RT Anderson 1021111-5,RT,Anderson,BRALORNE,SC,Jasmine,Jasmine F108,Jasmine,RT,1035,RT Anderson,RT Anderson1,5616612,546899,50.6994338,-122.3359120,2011,11,2,4,,3,7,F108,5,61024-i1,F,,,,,
Lillooet Study 2012,Rt Anderson 2-10801-1,RT,Anderson,BRALORNE,SC,Jasmine,Jasmine F108,Jasmine,RT,1036,RT Anderson,RT Anderson1,5616612,546899,50.6994338,-122.3359120,2012,8,1,2,,6,11,F108,1,61024-i1,F,SC,,,250.250,
Lillooet Study 2013,RT Adn-160713-,RT,Anderson ,BRALORNE,SC,Burnadette,Burnadette F126,Burnadette,RT,1036,RT Anderson,RT Anderson1,5616612,546899,50.6994338,-122.3359120,2013,7,16,1,,7,14,F126,2,63024-a1,F,,,,,
,,,,,,,,NONE,,,RT Anderson,RT Anderson1,5616612,546899,50.6994338,-122.3359120,2013,7,23,2,,,,,,,,,,,,
,,,,,,,,NONE,,,RT Anderson,RT Anderson1,5616612,546899,50.6994338,-122.3359120,2013,7,31,3,,,,,,,,,,,,
,,,,,,,,NONE,,,RT Anderson,RT Anderson1,5616612,546899,50.6994338,-122.3359120,2013,8,16,4,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Blowdown 2,5584120,554757,50.4065665,-122.2294311,2012,7,11,1,,,,,,,,,,,,
Lillooet Study 2012,Rt Blowdown 2-260712-1,RT,Blowdown,DUFFEY,SN,Jim,Jim M239,Jim,RT,1007,,RT Blowdown 2,5584120,554757,50.4065665,-122.2294311,2012,7,26,2,,11,10,M239,1,NAH7-02-31-c1,M,SN,jims brother,,204.250,Stein
,,,,,,,,NONE,,,,RT Blowdown 2,5584120,554757,50.4065665,-122.2294311,2012,9,6,3,,,,,,,,,,,,
Lillooet Study 2013,RT Bldwn2-060613-1,RT,Blowdown,DUFFEY,SN,Mike,Mike M107,Mike,RT,1006,,RT Blowdown 2,5584120,554757,50.4066,-122.2294,2013,6,6,1,,18,9,M107,1,61024-e2,M,Stein,,,,
Lillooet Study 2013,RT Bldwn2-060613-2,RT,Blowdown,DUFFEY,SN,Mike,Mike M107,Mike,RT,1006,,RT Blowdown 2,5584120,554757,50.4066,-122.2294,2013,6,6,1,,18,9,M107,2,61024-e2,M,Stein,,,,
,,,,,,,,NONE,,,,RT Blowdown 2,5584120,554757,50.4066,-122.2294,2013,6,23,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Blowdown 2,5584120,554757,50.4066,-122.2294,2013,7,10,3,,,,,,,,,,,,
Lillooet Study 2014,RT Blowdown2-270514-2,RT,Blowdown,DUFFEY,SN,Jim,Jim M239,Jim,RT,1006,,RT Blowdown 2,5584120,554757,50.4066,-122.2294,2014,5,27,1,,20,20,M239,1,NAH7-02-31-c1,M,,,,,
,,,,,,,,NONE,,,,RT Blowdown 2,5584120,554757,50.4066,-122.2294,2014,6,10,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Blowdown 2,5584120,554757,50.4066,-122.2294,2014,7,1,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Blowdown 2,5584120,554757,50.4066,-122.2294,2014,7,16,4,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Blowdown 2,5584120,554757,50.4066,-122.2294,2014,8,19,5,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Blowdown 3,5579358,559320,50.3633011,-122.1659766,2013,6,23,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Blowdown 3,5579358,559320,50.3633011,-122.1659766,2013,7,10,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Blowdown 3,5579358,559320,50.3633011,-122.1659766,2013,8,23,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Blowdown 3,5579358,559320,50.3633011,-122.1659766,2014,7,1,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Blowdown 3,5579358,559320,50.3633011,-122.1659766,2014,7,16,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Blowdown 3,5579358,559320,50.3633011,-122.1659766,2014,8,19,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Blowdown 3,5579358,559320,50.3633011,-122.1659766,2014,9,28,4,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Boulder 1,5595890,568401,50.51097272,-122.0353011,2014,6,29,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Boulder 1,5595890,568401,50.51097272,-122.0353011,2014,7,16,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Boulder 1,5595890,568401,50.51097272,-122.0353011,2014,8,18,3,,,,,,,,,,,,
Lillooet Study 2011,Rt Cad PK-260811-1,RT,Cadwallider,BRALORNE,SC,Huck,Huck M105,Huck,RT,1049,RT Cad Rd,RT Cad Parking Lot,5618332,524201,50.7163,-122.6572,2011,8,26,3,,9,17,M105,1,61021-b1,M,,,,,
,,,,,,,,NONE,,,RT Cad Rd,RT Cad Parking Lot,5618332,524201,50.7163,-122.6572,2011,9,28,4,,,,,,,,,,,,
Lillooet Study 2011,Rt Cad Rd 15k-260811-1,RT,Cadwallider,BRALORNE,SC,Homer,Homer M122,Homer,RT,1055,RT Cad Rd,Rt Cad Rd 15k,5621042,520856,50.7407895,-122.7044209,2011,8,26,3,,9,17,M122,1,62024-a2,M,,,,,
Lillooet Study 2012,RT Cad Rd 15k-170612-3,RT,Cadwallider,BRALORNE,SC,73063-a1,M221,M221,RT,1055,RT Cad Rd,Rt Cad Rd 15k,5621042,520856,50.7408,-122.7044,2012,6,17,2,,13,14,M221,1,73063-a1,M,SC,,,204.250,
Lillooet Study 2011,Rt Cad Rd 18k-160711-1,RT,Cadwallider,BRALORNE,SC,61021-a1,M104,M104,RT,1051,RT Cad Rd,RT Cad Rd 18K,5619270,523382,50.7248,-122.6687,2011,7,16,1,,9,16,M104,1,61021-a1,M,,,,,
Lillooet Study 2011,Rt Cad Rd 18k-030811-2,RT,Cadwallider,BRALORNE,SC,64014-a1,F132,F132,RT,1051,RT Cad Rd,RT Cad Rd 18K,5619270,523382,50.7248,-122.6687,2011,8,3,2,,9,17,F132,1,64014-a1,F,,,,,
Lillooet Study 2012,RT 18 km Cad-280512-1,RT,Cadwallider,BRALORNE,SC,Huck,Huck M105,Huck,RT,1051,RT Cad Rd,RT Cad Rd 18K,5619270,523382,50.7248,-122.6687,2012,5,28,1,,13,14,M105,1,61021-b1,M,SC,,,204.250,Stein
Lillooet Study 2012,RT 18 km Cad-280512-3,RT,Cadwallider,BRALORNE,SC,61021-a1,M104,M104,RT,1051,RT Cad Rd,RT Cad Rd 18K,5619270,523382,50.7248,-122.6687,2012,5,28,1,,13,14,M104,1,61021-a1,M,SC,,,204.250,
Lillooet Study 2012,RT Cad Rd 18k-140712-2,RT,Cadwallider,BRALORNE,SC,Huck,Huck M105,Huck,RT,1051,RT Cad Rd,RT Cad Rd 18K,5619270,523382,50.7248,-122.6687,2012,7,14,3,,7,13,M105,1,61021-b1,M,SC,,,204.250,Stein
,,,,,,,,NONE,,,RT Cad Rd,RT Cad Rd 18K,5619270,523382,50.7248,-122.6687,2012,8,2,4,22,,,,,,,,,,,
,,,,,,,,NONE,,,RT Cad Rd,RT Cad Rd 18K,5619270,523382,50.7248,-122.6687,2012,9,22,5,,,,,,,,,,,,
,,,,,,,,NONE,,,RT Cad Rd,RT Cad Rd 18K,5619270,523382,50.7248,-122.6687,2013,6,9,1,,,,,,,,,,,,
Lillooet Study 2013,RT Cd Rd18K-010713-1,RT,Cadwallider,BRALORNE,SC,73063-a1,M221,M221,RT,1051,RT Cad Rd,RT Cad Rd 18K,5619270,523382,50.7248,-122.6687,2013,7,1,2,,12,15,M221,1,73063-a1,M,,,,,
,,,,,,,,NONE,,,RT Cad Rd,RT Cad Rd 18K,5619270,523382,50.7248,-122.6687,2013,7,16,3,,,,,,,,,,,,
Lillooet Study 2013,RT Cd RD18K-310713-T 2,RT,Cadwallider,BRALORNE,SC,Ht Mcgill N-260811-1f, F389,F389,RT,1051,RT Cad Rd,RT Cad Rd 18K,5619270,523382,50.7248,-122.6687,2013,7,31,4,,6,11,F389,1,Ht Mcgill N-260811-1f,F,,,,,
Lillooet Study 2013,RT Cd RD18K-310713-T 1,RT,Cadwallider,BRALORNE,SC,Ht Mcgill N131011-3, M387,M387,RT,1051,RT Cad Rd,RT Cad Rd 18K,5619270,523382,50.7248,-122.6687,2013,7,31,4,,6,11,M387,1,Ht Mcgill N131011-3,M,,,,,
Lillooet Study 2014,RT Cad 18 km-230614-1,RT,Cadwallider,BRALORNE,SC,73063-a1,M221,M221,RT,1051,RT Cad Rd,RT Cad Rd 18K,5619270,523382,50.7248,-122.6687,2014,6,23,1,,20,22,M221,1,73063-a1,M,,,,,
Lillooet Study 2014,RT Cad 18 km-230614-2,RT,Cadwallider,BRALORNE,SC,RT Cad 18 km-230614-2,RT Cad 18 km-230614-2,NewM04,RT,1051,RT Cad Rd,RT Cad Rd 18K,5619270,523382,50.7248,-122.6687,2014,6,23,1,,20,22,,1,RT Cad 18 km-230614-2,M,,,,,
Lillooet Study 2014,RT Cad Rd 18 km-100714-1,RT,Cadwallider,BRALORNE,SC,73063-a1,M221,M221,RT,1051,RT Cad Rd,RT Cad Rd 18K,5619270,523382,50.7248,-122.6687,2014,7,10,2,,20,21,M221,1,73063-a1,M,,,,,
Lillooet Study 2014,RT U Cad Rd 18k-90814-1,RT,Cadwallider,BRALORNE,SC,Flip,Flip M379,Flip,RT,1051,RT Cad Rd,RT Cad Rd 18K,5619270,523382,50.7248,-122.6687,2014,8,9,3,,11,18,M379,1,HT McGill S-250711-5,M,,,,,
Lillooet Study 2014,RT U Cad Rd 18k-90814-2,RT,Cadwallider,BRALORNE,SC,Flip,Flip M379,Flip,RT,1051,RT Cad Rd,RT Cad Rd 18K,5619270,523382,50.7248,-122.6687,2014,8,9,3,,11,18,M379,2,HT McGill S-250711-5,M,,,,,
Lillooet Study 2014,RT U Cad Rd 18k-20140921-1,RT,Cadwallider,BRALORNE,SC,Ht Mcgill N-260811-1f, F389,F389,RT,1051,RT Cad Rd,RT Cad Rd 18K,5619270,523382,50.7248,-122.6687,2014,9,21,4,,11,18,F389,1,Ht Mcgill N-260811-1f,F,,,,,
Lillooet Study 2013,RT Cd Rd19K-010713-1,RT,Cadwallider,BRALORNE,SC,73063-a1,M221,M221,RT,1050,RT Cad Rd,RT Cad Rd 19K,5618842,523928,50.7209,-122.6610,2013,7,1,2,,12,15,M221,2,73063-a1,M,,,,,
Lillooet Study 2014,RT Cad 19 km-230614-1,RT,Cadwallider,BRALORNE,SC,73063-a1,M221,M221,RT,1050,RT Cad Rd,RT Cad Rd 19K,5618842,523928,50.7209,-122.6610,2014,6,23,1,,20,22,M221,2,73063-a1,M,,,,,
Lillooet Study 2014,RT Cad Rd 19 km-100714-1,RT,Cadwallider,BRALORNE,SC,73063-a1,M221,M221,RT,1050,RT Cad Rd,RT Cad Rd 19K,5618842,523928,50.7209,-122.6610,2014,7,10,2,,20,21,M221,2,73063-a1,M,,,,,
Lillooet Study 2011,Rt Cad Rd Brdg-160711-1,RT,Cadwallider,BRALORNE,SC,61021-a1,M104,M104,RT,1056,RT Cad Rd,Rt Cad Rd Brdg,5621321,520320,50.7433,-122.7120,2011,7,16,1,,9,16,M104,2,61021-a1,M,,,,,
Lillooet Study 2011,RT Duf L-030611-2,RT,Duffey Lake,DUFFEY,SN,Jim,Jim M239,Jim,RT,1005,,RT Duf L,5582538,545702,50.3931,-122.3570,2011,6,3,1,,11,9,M239,1,NAH7-02-31-c1,M,,,,,
,,,,,,,,NONE,,,,RT Duf L,5582538,545702,50.3931,-122.3570,2011,6,17,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Duf L,5582538,545702,50.3931,-122.3570,2011,8,3,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Duf L,5582538,545702,50.3931,-122.3570,2011,8,26,4,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Duf L,5582538,545702,50.3931,-122.3570,2011,9,28,5,,,,,,,,,,,,
Lillooet Study 2012,RT Duffey Slide-260512-1,RT,Duffey Lake,DUFFEY,SN,Jim,Jim M239,Jim,RT,1005,,RT Duf L,5582538,545702,50.3931,-122.3570,2012,5,26,1,,17,11,M239,1,NAH7-02-31-c1,M,SN,Jim,,204.250,Stein
,,,,,,,,NONE,,,,RT Duf L,5582538,545702,50.3931,-122.3570,2012,6,15,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Duf L,5582538,545702,50.3931,-122.3570,2012,7,11,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Duf L,5582538,545702,50.3931141,-122.3570409,2013,5,28,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Duf L,5582538,545702,50.3931141,-122.3570409,2013,6,22,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Duf L,5582538,545702,50.3931141,-122.3570409,2013,7,10,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Duf L,5582538,545702,50.3931141,-122.3570409,2014,6,11,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Duf L,5582538,545702,50.3931141,-122.3570409,2014,6,29,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Duf L,5582538,545702,50.3931141,-122.3570409,2014,9,28,3,,,,,,,,,,,,
Lillooet Study 2012,RT Egott-100712-1,RT,Gott,DUFFEY,SN,Georgia,Georgia F60,Georgia,RT,1017,,RT E Gott,5590034,564366,50.4588,-122.0932,2012,7,10,1,,11,10,F60,1,54010c1,F,SN,Georgia,Georgia,250.250,Stein
,,,,,,,,NONE,,,,RT E Gott,5590034,564366,50.4588,-122.0932,2012,7,26,2,,,,,,,,,,,,
Lillooet Study 2012,RT E Gott 1-60912-1,RT,Gott,DUFFEY,SN,Breeze,Breeze F149,Breeze,RT,1017,,RT E Gott,5590034,564366,50.4588,-122.0932,2012,9,6,3,,11,10,F149,1,HAY6-02-16c-b2,F,SN,Breeze?,blond,250.250,Stein
Lillooet Study 2013,RT E Gtt2-040613-1,RT,Gott,DUFFEY,SN,Jim's brother,Jim's brother M240,Jim_brother,RT,1008,,RT E Gott 2,5587932,565289,50.4398,-122.0806,2013,6,4,1,,18,9,M240,1,NAH7-02-31-d1,M,Stein,,,,
Lillooet Study 2013,RT E Gtt2-040613-2,RT,Gott,DUFFEY,SN,Jim's brother,Jim's brother M240,Jim_brother,RT,1008,,RT E Gott 2,5587932,565289,50.4398,-122.0806,2013,6,4,1,,18,9,M240,2,NAH7-02-31-d1,M,Stein,,,,
Lillooet Study 2013,RT E Gtt2-220613-1A,RT,Gott,DUFFEY,SN,Jim,Jim M239,Jim,RT,1008,,RT E Gott 2,5587932,565289,50.4398,-122.0806,2013,6,22,2,,17,9,M239,1,NAH7-02-31-c1,M,Stein,,,,
,,,,,,,,NONE,,,,RT E Gott 2,5587932,565289,50.4398,-122.0806,2013,7,10,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT E Gott 2,5587932,565289,50.4398,-122.0806,2013,7,23,4,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT E Gott 2,5587932,565289,50.4398,-122.0806,2013,9,12,5,,,,,,,,,,,,
Lillooet Study 2014,RT E Gott 2-290614-1,RT,Gott,DUFFEY,SN,Jim's brother,Jim's brother M240,Jim_brother,RT,1008,,RT E Gott 2,5587932,565289,50.4398,-122.0806,2014,6,29,1,,20,20,M240,1,NAH7-02-31-d1,M,,,,,
,,,,,,,,NONE,,,,RT E Gott 2,5587932,565289,50.4398,-122.0806,2014,7,16,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT E Gott 2,5587932,565289,50.4398,-122.0806,2014,8,18,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT E Gott1,5590034,564366,50.4588,-122.0932,2013,6,4,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT E Gott1,5590034,564366,50.4588,-122.0932,2013,6,22,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT E Gott1,5590034,564366,50.4588,-122.0932,2013,7,10,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT E Gott1,5590034,564366,50.4588,-122.0932,2013,7,23,4,,,,,,,,,,,,
Lillooet Study 2013,RT E Gtt 1-120913-,RT,Gott,DUFFEY,SN,Jim's brother,Jim's brother M240,Jim_brother,RT,1017,,RT E Gott1,5590034,564366,50.4588,-122.0932,2013,9,12,5,,11,7,M240,1,NAH7-02-31-d1,M,Stein,,,,
,,,,,,,,NONE,,,,RT E Texas,5588767.371,574916.6491,50.44613,-121.94485,2014,7,1,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT E Texas,5588767.371,574916.6491,50.44613,-121.94485,2014,7,15,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT E Texas,5588767.371,574916.6491,50.44613,-121.94485,2014,8,17,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT E Texas,5588767.371,574916.6491,50.44613,-121.94485,2014,9,27,4,,,,,,,,,,,,
Lillooet Study 2012,RT Hope 1-170612-1,RT,Hope,BRALORNE,SC,Huck,Huck M105,Huck,RT,1026,,RT Hope1,5609292,502883,50.6354894,-122.9592324,2012,6,17,1,,13,14,M105,1,61021-b1,M,SC,,weathered,204.250,Stein
Lillooet Study 2012,RT Hope 1-130712-3,RT,Noel ,BRALORNE,SC,Huck,Huck M105,Huck,RT,1026,,RT Hope1,5609292,502883,50.6354894,-122.9592324,2012,7,13,2,,7,13,M105,1,61021-b1,M,SC,,,204.250,Stein
,,,,,,,,NONE,,,,RT Hope1,5609292,502883,50.6354894,-122.9592324,2012,8,2,3,,,,,,,,,,,,
Lillooet Study 2012,RT Hope 1-210912-2,RT,Hope,BRALORNE,SC,Flats,Flats  ,Flats  ,RT,1026,,RT Hope1,5609292,502883,50.6354894,-122.9592324,2012,9,21,4,,6,11, ,1,61019-a1,F,SC,,,250.250,
Lillooet Study 2013,RT Hpe1-300613-1,RT,Hope,BRALORNE,SC,Brutus,Brutus M247,Brutus,RT,1026,,RT Hope1,5609292,502883,50.6354894,-122.9592324,2013,6,30,1,,12,15,M247,1,BH7-03-22d-j1,M,,,,,
Lillooet Study 2013,RT Hpe1-300713-1,RT,Hope,BRALORNE,SC,Huck,Huck M105,Huck,RT,1026,,RT Hope1,5609292,502883,50.6354894,-122.9592324,2013,7,30,2,,6,11,M105,1,61021-b1,M,Stein,,,,
,,,,,,,,NONE,,,,RT Hope1,5609292,502883,50.6354894,-122.9592324,2013,8,8,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Hope1,5609292,502883,50.6354894,-122.9592324,2014,6,22,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Hope1,5609292,502883,50.6354894,-122.9592324,2014,7,9,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Hope1,5609292,502883,50.6354894,-122.9592324,2014,8,8,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Hope1,5609292,502883,50.6354894,-122.9592324,2014,9,20,4,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT L Cad Rd,5622181,517812,50.7511,-122.7475,2013,6,9,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT L Cad Rd,5622181,517812,50.7511,-122.7475,2013,7,1,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT L Cad Rd,5622181,517812,50.7511,-122.7475,2013,7,16,3,,,,,,,,,,,,
Lillooet Study 2013,RT L Cd Rd-310713-,RT,Cadwallider,BRALORNE,SC,Ht Mcgill N131011-3, M387,M387,RT,1057,,RT L Cad Rd,5622181,517812,50.7511,-122.7475,2013,7,31,4,,6,11,M387,1,Ht Mcgill N131011-3,M,,,,,
Lillooet Study 2014,RT L Cad Rd-230614-1,RT,Cadwallider,BRALORNE,SC,73063-a1,M221,M221,RT,1057,,RT L Cad Rd,5622181,517812,50.7511,-122.7475,2014,6,23,1,,20,22,M221,1,73063-a1,M,,,,,
Lillooet Study 2014,RT L Cad Rd-230614-2,RT,Cadwallider,BRALORNE,SC,73063-a1,M221,M221,RT,1057,,RT L Cad Rd,5622181,517812,50.7511,-122.7475,2014,6,23,1,,20,22,M221,2,73063-a1,M,,,,,
,,,,,,,,NONE,,,,RT L Cad Rd,5622181,517812,50.7511,-122.7475,2014,7,10,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT L Cad Rd,5622181,517812,50.7511,-122.7475,2014,8,9,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT L Cad Rd,5622181,517812,50.7511,-122.7475,2014,9,21,4,,,,,,,,,,,,
Lillooet Study 2010,RUB-4,RT,Cadwallider,BRALORNE,SC,Rock ,Rock  M128,Rock ,RT,1047,,RT L McGill Tr Big Trees,5617997,524469,50.71326552,-122.6534191,2010,7,1,1,,9,2,M128,1,63025-c1,M,Rub Tree,,,,
Lillooet Study 2010,RUB-19,RT,Cadwallider,BRALORNE,SC,Huck,Huck M105,Huck,RT,1047,,RT L McGill Tr Big Trees,5617997,524469,50.71326552,-122.6534191,2010,7,20,2,,9,2,M105,1,61021-b1,M,Rub Tree,,,,
Lillooet Study 2010,RUB-22,RT,Cadwallider,BRALORNE,SC,Huck,Huck M105,Huck,RT,1047,,RT L McGill Tr Big Trees,5617997,524469,50.71326552,-122.6534191,2010,7,20,2,,9,2,M105,2,61021-b1,M,Rub Tree,,,,
Lillooet Study 2010,RUB-27,RT,Cadwallider,BRALORNE,SC,Huck,Huck M105,Huck,RT,1048,,RT L McGill Tr Big Trees,5617997,524469,50.71326552,-122.6534191,2010,8,11,3,,9,2,M105,1,61021-b1,M,Rub Tree,,,,
Lillooet Study 2010,RUB-29,RT,Cadwallider,BRALORNE,SC,Huck,Huck M105,Huck,RT,1048,,RT L McGill Tr Big Trees,5617997,524469,50.71326552,-122.6534191,2010,8,11,3,,9,2,M105,2,61021-b1,M,Rub Tree,,,,
Lillooet Study 2010,RUB-30,RT,Cadwallider,BRALORNE,SC,Huck,Huck M105,Huck,RT,1048,,RT L McGill Tr Big Trees,5617997,524469,50.71326552,-122.6534191,2010,8,11,3,,9,2,M105,3,61021-b1,M,Rub Tree,,,,
Lillooet Study 2010,RUB-31,RT,Cadwallider,BRALORNE,SC,Huck,Huck M105,Huck,RT,1048,,RT L McGill Tr Big Trees,5617997,524469,50.71326552,-122.6534191,2010,8,11,3,,9,2,M105,4,61021-b1,M,Rub Tree,,,,
Lillooet Study 2010,RUB-32,RT,Cadwallider,BRALORNE,SC,Huck,Huck M105,Huck,RT,1048,,RT L McGill Tr Big Trees,5617997,524469,50.71326552,-122.6534191,2010,8,11,3,,9,2,M105,5,61021-b1,M,Rub Tree,,,,
Lillooet Study 2011,RT L McGill Tr-180611-1,RT,Cadwallider,BRALORNE,SC,Huck,Huck M105,Huck,RT,1048,,RT L McGill Tr Big Trees,5617997,524469,50.71326552,-122.6534191,2011,6,18,1,,9,16,M105,1,61021-b1,M,,,,,
Lillooet Study 2011,RT L McGill Tr-180611-4,RT,Cadwallider,BRALORNE,SC,Huck,Huck M105,Huck,RT,1048,,RT L McGill Tr Big Trees,5617997,524469,50.71326552,-122.6534191,2011,6,18,1,,9,16,M105,2,61021-b1,M,,,,,
Lillooet Study 2011,RT L McGill Tr-180611-5,RT,Cadwallider,BRALORNE,SC,Huck,Huck M105,Huck,RT,1048,,RT L McGill Tr Big Trees,5617997,524469,50.71326552,-122.6534191,2011,6,18,1,,9,16,M105,3,61021-b1,M,,,,,
Lillooet Study 2011,Rt McGill N 6-160711-1,RT,Cadwallider,BRALORNE,SC,Huck,Huck M105,Huck,RT,1046,,RT L McGill Tr Big Trees,5617997,524469,50.71326552,-122.6534191,2011,7,16,2,,9,16,M105,1,61021-b1,M,,,,,
Lillooet Study 2011,RT L McGill Tr-160711-2,RT,Cadwallider,BRALORNE,SC,Huck,Huck M105,Huck,RT,1048,,RT L McGill Tr Big Trees,5617997,524469,50.71326552,-122.6534191,2011,7,16,2,,9,16,M105,1,61021-b1,M,,,,,
,,,,,,,,NONE,,,,RT L McGill Tr Big Trees,5617997,524469,50.71326552,-122.6534191,2011,8,4,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT L McGill Tr Big Trees,5617997,524469,50.71326552,-122.6534191,2011,8,26,4,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT L McGill Tr Big Trees,5617997,524469,50.71326552,-122.6534191,2011,9,28,5,,,,,,,,,,,,
Lillooet Study 2012,RT McGillvary big trees-280512-1,RT,Cadwallider,BRALORNE,SC,Huck,Huck M105,Huck,RT,1048,,RT L McGill Tr Big Trees,5617997,524469,50.71326552,-122.6534191,2012,5,28,1,,13,14,M105,1,61021-b1,M,SC,,,204.250,Stein
Lillooet Study 2012,RT McGillvary big trees-280512-2,RT,Cadwallider,BRALORNE,SC,Huck,Huck M105,Huck,RT,1048,,RT L McGill Tr Big Trees,5617997,524469,50.71326552,-122.6534191,2012,5,28,1,,13,14,M105,2,61021-b1,M,SC,,wiry,204.250,Stein
